idx,ID,NAME,TEXT,Joie,Peur,Surprise,Tristesse,Admiration,Embarras,Jalousie,Autre,Colere,Degout,Culpabilite,Fierte,Comportementale,Designee,Montree,Suggeree,Base,Complexe,elongation,ironie,insulte,mépris / haine,argot,abréviation,interjection,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,marker_type,marker_value,source_file
82,82,Justine63,et alors qu'est-ce que ça peut te faire ? elle te gene en quoi la kipa ?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 83, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 83, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEU,lemma,en,CyberAdoAgg_gold_global_total_latest.xlsx
82,82,Justine63,et alors qu'est-ce que ça peut te faire ? elle te gene en quoi la kipa ?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 83, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 83, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEU,lemma,quoi,CyberAdoAgg_gold_global_total_latest.xlsx
82,82,Justine63,et alors qu'est-ce que ça peut te faire ? elle te gene en quoi la kipa ?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 83, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 83, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEU,lemma,le,CyberAdoAgg_gold_global_total_latest.xlsx
82,82,Justine63,et alors qu'est-ce que ça peut te faire ? elle te gene en quoi la kipa ?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 83, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 83, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEU,lemma,kipa,CyberAdoAgg_gold_global_total_latest.xlsx
83,83,Ana79,mdr t'es quoi toi leo chrétien?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,mdr,CyberAdoAgg_gold_global_total_latest.xlsx
83,83,Ana79,mdr t'es quoi toi leo chrétien?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,être,CyberAdoAgg_gold_global_total_latest.xlsx
83,83,Ana79,mdr t'es quoi toi leo chrétien?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,quoi,CyberAdoAgg_gold_global_total_latest.xlsx
83,83,Ana79,mdr t'es quoi toi leo chrétien?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,toi,CyberAdoAgg_gold_global_total_latest.xlsx
83,83,Ana79,mdr t'es quoi toi leo chrétien?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,leo,CyberAdoAgg_gold_global_total_latest.xlsx
83,83,Ana79,mdr t'es quoi toi leo chrétien?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,chrétien,CyberAdoAgg_gold_global_total_latest.xlsx
84,84,leo42,nan athée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 85, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 85, Candidates: [nan, nan, nan], Majority: NULL",OTH,DFN,NEU,lemma,nan,CyberAdoAgg_gold_global_total_latest.xlsx
84,84,leo42,nan athée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bully,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 85, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 85, Candidates: [nan, nan, nan], Majority: NULL",OTH,DFN,NEU,lemma,ather,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,et,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,alors,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,on,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,essayer,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,pas,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,de,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,obliger,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,à,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,avoir,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,un,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,religion,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,pourquoi,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,tu,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,embête,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,le,CyberAdoAgg_gold_global_total_latest.xlsx
85,85,Justine63,"et alors on n'essaie pas de t'obliger à avoir une religion, pourquoi tu embêtes les autres ?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 86, Candidates: [nan, nan, nan], Majority: NULL",DFN,ATK,NEG,lemma,autre,CyberAdoAgg_gold_global_total_latest.xlsx
86,86,Ana79,ET C4EST QUOI TON PRBLM AVEC LES JUIFS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,lemma,et,CyberAdoAgg_gold_global_total_latest.xlsx
86,86,Ana79,ET C4EST QUOI TON PRBLM AVEC LES JUIFS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,lemma,quoi,CyberAdoAgg_gold_global_total_latest.xlsx
86,86,Ana79,ET C4EST QUOI TON PRBLM AVEC LES JUIFS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,lemma,ton,CyberAdoAgg_gold_global_total_latest.xlsx
86,86,Ana79,ET C4EST QUOI TON PRBLM AVEC LES JUIFS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,lemma,prblm,CyberAdoAgg_gold_global_total_latest.xlsx
86,86,Ana79,ET C4EST QUOI TON PRBLM AVEC LES JUIFS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,lemma,avec,CyberAdoAgg_gold_global_total_latest.xlsx
86,86,Ana79,ET C4EST QUOI TON PRBLM AVEC LES JUIFS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,lemma,le,CyberAdoAgg_gold_global_total_latest.xlsx
86,86,Ana79,ET C4EST QUOI TON PRBLM AVEC LES JUIFS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,lemma,juif,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,un,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,raisn,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,de,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,plus,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,pour,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,pas,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,juger,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,le,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,religion,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,de,CyberAdoAgg_gold_global_total_latest.xlsx
87,87,Amine3324,une raisn de plus pour pas juger les religions des autres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 88, Candidates: [nan, nan, nan], Majority: NULL",CNS,ATK,NEU,lemma,autre,CyberAdoAgg_gold_global_total_latest.xlsx
88,88,leo42,BAS LES COUILLES,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,bully,OAG,victim,OTH,ATK,DFN,NEG,lemma,bas,CyberAdoAgg_gold_global_total_latest.xlsx
88,88,leo42,BAS LES COUILLES,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,bully,OAG,victim,OTH,ATK,DFN,NEG,lemma,le,CyberAdoAgg_gold_global_total_latest.xlsx
88,88,leo42,BAS LES COUILLES,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,bully,OAG,victim,OTH,ATK,DFN,NEG,lemma,couille,CyberAdoAgg_gold_global_total_latest.xlsx
89,89,Justine63,ah ben le débat s'élève,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL",OTH,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, 'ATK', nan], Majority: NULL",NEU,lemma,ah,CyberAdoAgg_gold_global_total_latest.xlsx
89,89,Justine63,ah ben le débat s'élève,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL",OTH,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, 'ATK', nan], Majority: NULL",NEU,lemma,ben,CyberAdoAgg_gold_global_total_latest.xlsx
89,89,Justine63,ah ben le débat s'élève,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL",OTH,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, 'ATK', nan], Majority: NULL",NEU,lemma,le,CyberAdoAgg_gold_global_total_latest.xlsx
89,89,Justine63,ah ben le débat s'élève,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL",OTH,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, 'ATK', nan], Majority: NULL",NEU,lemma,débat,CyberAdoAgg_gold_global_total_latest.xlsx
89,89,Justine63,ah ben le débat s'élève,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,victim,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, nan, nan], Majority: NULL",OTH,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 90, Candidates: [nan, 'ATK', nan], Majority: NULL",NEU,lemma,élever,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,non,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,je,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,être,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,tre,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,calme,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,et,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,toi,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,être,CyberAdoAgg_gold_global_total_latest.xlsx
90,90,leo42,non je suis tres calme et toi t'es juive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,lemma,juif,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,Ana79,attention léo a des ptn d'arguments,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,attention,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,Ana79,attention léo a des ptn d'arguments,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,léo,CyberAdoAgg_gold_global_total_latest.xlsx
92,92,Ana79,attention léo a des ptn d'arguments,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,victim_support,CAG,bully,OTH,DFN,ATK,NEG,lemma,avoir,CyberAdoAgg_gold_global_total_latest.xlsx
