marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
doigt,lemma,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
restait,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
manqué,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
sévit,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
sévir,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
emporte,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
emplois,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
emploi,lemma,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
enfant,word,0,2,0,4,6,0.00,0.33,0.00,0.67,0.92,0.46
montagne,word,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
montagne,lemma,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
mont,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
mont,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
dirigeant,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
différentes,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
moderne,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
muslim,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
muslim,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
musique,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
musique,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
moyens,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
moyen,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
birman,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
méchant,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
n'y,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
mêler,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
métier,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
méthode,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
musée,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
savoir,word,0,0,6,3,9,0.00,0.00,0.67,0.33,0.92,0.46
ider,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
voté,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
voter,word,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
migrants,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
migrant,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
moderne,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
mode,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
mode,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
empêcher,word,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
historique,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
historique,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
blancs,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
hillary,lemma,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
horribles,word,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
honte,lemma,0,2,1,0,3,0.00,0.67,0.33,0.00,0.92,0.46
violemment,word,4,0,0,2,6,0.67,0.00,0.00,0.33,0.92,0.46
violemment,lemma,4,0,0,2,6,0.67,0.00,0.00,0.33,0.92,0.46
chouette,word,0,1,2,0,3,0.00,0.33,0.67,0.00,0.92,0.46
chouette,lemma,0,1,2,0,3,0.00,0.33,0.67,0.00,0.92,0.46
viens,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
viens,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
écrire,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
écrir,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
montrant,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
bloquaient,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
hillary,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
bain,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
jamar,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
jamar,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
aventure,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
avancer,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
avance,lemma,4,0,0,2,6,0.67,0.00,0.00,0.33,0.92,0.46
zones,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
vérité,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
jouets,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
chauffer,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
chinois,word,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
chinois,lemma,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
incapable,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
jalousies,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
jalousie,lemma,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
iront,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
inégalités,word,3,0,0,6,9,0.33,0.00,0.00,0.67,0.92,0.46
inégalité,lemma,3,0,0,6,9,0.33,0.00,0.00,0.67,0.92,0.46
intérieur,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
régner,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
christ,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
christ,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
dépenser,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
délicieux,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
jugés,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
lait,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
chômage,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
évacuer,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
évacuer,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
étudier,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
prestigieux,lemma,0,4,0,2,6,0.00,0.67,0.00,0.33,0.92,0.46
prestigieuse,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
premiers,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
utilisateur,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
université,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
épidémies,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
accepter,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
absolument,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
réagir,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
réagir,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
banal,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
jouet,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
délicieux,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
tenir,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
tendues,word,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
détester,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
désolée,word,0,1,2,0,3,0.00,0.33,0.67,0.00,0.92,0.46
jolies,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
judiciaire,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
judiciaire,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
journée,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
joueur,word,0,0,2,4,6,0.00,0.00,0.33,0.67,0.92,0.46
bas,word,1,0,2,0,3,0.33,0.00,0.67,0.00,0.92,0.46
banal,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
rythme,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
livres,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
lit,word,0,0,2,4,6,0.00,0.00,0.33,0.67,0.92,0.46
magasin,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
rouge,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
rompu,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
rompre,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
arrivent,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
doute,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
déclaré,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
décide,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
déforestation,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
tel,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
russie,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
talent,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
effets,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
table,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
déforestation,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
attendre,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
inciter,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
sensibles,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
inattendu,lemma,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
impôt,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
informatiques,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
majorité,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
majorité,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
magnifique,lemma,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
talent,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
russie,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
royaume,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
autonomie,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
autonomie,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
auraient,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
attrister,lemma,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
attentat,word,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
tiens,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
interdiction,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
députés,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
député,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
dépenser,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
dévorer,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
rouges,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
réseaux,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
répression,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
répression,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
insolites,word,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
intérieur,lemma,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
introduire,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
intriguer,lemma,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
internautes,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
internaute,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
interdits,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
texte,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
texte,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
rouler,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
réservoir,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
forcé,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
partir,lemma,3,0,0,6,9,0.33,0.00,0.00,0.67,0.92,0.46
payé,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
pavé,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
pavé,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
pauvreté,word,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
pauvreté,lemma,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
perdre,word,0,2,0,4,6,0.00,0.33,0.00,0.67,0.92,0.46
pensé,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
pensent,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
fièvre,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
fièvre,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
espionner,word,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
habitant,lemma,0,2,0,4,6,0.00,0.33,0.00,0.67,0.92,0.46
espace,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
envoyer,lemma,6,0,0,3,9,0.67,0.00,0.00,0.33,0.92,0.46
excellent,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
valeur,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
vague,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
condamner,lemma,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
couleurs,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
couleur,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
propre,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
affoler,lemma,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
trône,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
conversation,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
conversation,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
espace,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
tromper,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
cu,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
cu,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
traverser,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
fondations,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
fondation,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
fort,word,6,0,0,3,9,0.67,0.00,0.00,0.33,0.92,0.46
souffrir,word,0,10,0,5,15,0.00,0.67,0.00,0.33,0.92,0.46
voisins,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
voile,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
alerte,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
alerte,lemma,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
alarme,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
caisse,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
course,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
course,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
courir,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
courir,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
trône,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
ait,word,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
partager,word,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
passés,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
etat,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
candidat,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
campagne,lemma,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
camp,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
camarade,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
caisses,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
ajouter,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
fake,lemma,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
faisaient,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
subit,word,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
visiteur,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
centre,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
celer,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
causer,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
turquie,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
turquie,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
possèdent,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
possible,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
portable,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
portable,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
contrôler,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
porc,lemma,0,0,6,3,9,0.00,0.00,0.67,0.33,0.92,0.46
population,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
accidents,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
surgir,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
fabuleux,word,0,2,1,0,3,0.00,0.67,0.33,0.00,0.92,0.46
fabuleux,lemma,0,2,1,0,3,0.00,0.67,0.33,0.00,0.92,0.46
suivant,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
suite,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
suite,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
posséder,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
vaches,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
utilisateurs,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
absolument,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
porc,word,0,0,6,3,9,0.00,0.00,0.67,0.33,0.92,0.46
fantômes,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
fantôme,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
fierter,lemma,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
spectacle,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
courant,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
physique,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
physique,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
peuples,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
exemple,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
exemple,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
subit,lemma,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
capable,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
capable,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
fake,word,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
pleine,word,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
pleine,lemma,0,2,0,1,3,0.00,0.67,0.00,0.33,0.92,0.46
projet,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
projet,lemma,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
produire,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
adversaire,lemma,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
adorer,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
adore,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
admiration,word,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
admiration,lemma,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
actrice,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
union,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
construire,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
union,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
voile,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
nombre,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
ntm,word,2,0,1,0,3,0.67,0.00,0.33,0.00,0.92,0.46
ntm,lemma,2,0,1,0,3,0.67,0.00,0.33,0.00,0.92,0.46
nouvelles,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
blanc,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
bord,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
bord,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
servir,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
notamment,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
notamment,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
quotidien,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
quitté,word,4,0,0,2,6,0.67,0.00,0.00,0.33,0.92,0.46
vidéo,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
trouve,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
clinton,lemma,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
climatique,word,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
glace,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
gigantesque,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
gaz,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
gaz,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
gouvernements,word,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
quitter,word,8,0,0,4,12,0.67,0.00,0.00,0.33,0.92,0.46
angoissé,word,0,2,1,0,3,0.00,0.67,0.33,0.00,0.92,0.46
amusé,word,1,2,0,0,3,0.33,0.67,0.00,0.00,0.92,0.46
d'accord,word,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
côtés,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
cérémonie,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
clinton,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
sensible,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
secret,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
habits,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
habitants,word,0,2,0,4,6,0.00,0.33,0.00,0.67,0.92,0.46
pousser,lemma,1,0,2,0,3,0.33,0.00,0.67,0.00,0.92,0.46
habit,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
méthode,lemma,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
reconnu,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
traiter,lemma,3,6,0,0,9,0.33,0.67,0.00,0.00,0.92,0.46
touchés,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
dernier,word,4,0,0,2,6,0.67,0.00,0.00,0.33,0.92,0.46
demandé,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
news,word,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
nombre,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
nature,word,0,2,0,4,6,0.00,0.33,0.00,0.67,0.92,0.46
nature,lemma,0,2,0,4,6,0.00,0.33,0.00,0.67,0.92,0.46
ranger,lemma,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
apparition,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
gronder,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
changer,lemma,2,0,0,1,3,0.67,0.00,0.00,0.33,0.92,0.46
changement,word,2,1,0,0,3,0.67,0.33,0.00,0.00,0.92,0.46
apparition,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
année,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
annoncer,lemma,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
animal,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
arraché,word,1,0,0,2,3,0.33,0.00,0.00,0.67,0.92,0.46
arracher,lemma,2,0,0,4,6,0.33,0.00,0.00,0.67,0.92,0.46
r,word,0,0,1,2,3,0.00,0.00,0.33,0.67,0.92,0.46
neige,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
pur,lemma,0,0,2,1,3,0.00,0.00,0.67,0.33,0.92,0.46
puni,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
ouragan,lemma,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
originale,word,0,1,0,2,3,0.00,0.33,0.00,0.67,0.92,0.46
