marker_value,spacy_count,stanza_count,total_count,match_key,lexicon_match_status,exact_lexicon_term,exact_lexicon_category,in_lexique_emotionnel,best_candidate_term,best_candidate_category,best_candidate_confidence,best_candidate_repair_type
représaille,1,1,2,represaille,no_match,,,False,,,,
représailles,1,1,2,represailles,no_match,,,False,,,,
représentent,1,1,2,representent,no_match,,,False,,,,
représenter,1,1,2,representer,no_match,,,False,,,,
respectent,1,1,2,respectent,repaired_high,,,False,respecter,admiration,high,shared_long_stem_edit_distance
respecter,1,1,2,respecter,exact,respecter,admiration,True,,,,
responsable,1,1,2,responsable,no_match,,,False,,,,
responsables,1,1,2,responsables,no_match,,,False,,,,
retraité,1,1,2,retraite,no_match,,,False,,,,
retraités,1,1,2,retraites,no_match,,,False,,,,
revenant,1,1,2,revenant,no_match,,,False,,,,
revendiquent,1,1,2,revendiquent,no_match,,,False,,,,
revendiquer,1,1,2,revendiquer,no_match,,,False,,,,
revienne,1,1,2,revienne,no_match,,,False,,,,
revivre,0,2,2,revivre,no_match,,,False,,,,
reçoivent,1,1,2,recoivent,no_match,,,False,,,,
ridicules,1,1,2,ridicules,no_match,,,False,,,,
rigolos,1,1,2,rigolos,repaired_high,,,False,rigolo,joie,high,inflected_or_extended_marker
rigolotes,1,1,2,rigolotes,no_match,,,False,rigolo,joie,medium,inflected_or_extended_marker
rir,2,0,2,rir,no_match,,,False,,,,
risquerait,1,1,2,risquerait,no_match,,,False,,,,
rouge,1,1,2,rouge,no_match,,,False,,,,
rouges,1,1,2,rouges,no_match,,,False,,,,
royaume-uni,1,1,2,royaume-uni,no_match,,,False,,,,
ré-autoriser,1,1,2,re-autoriser,no_match,,,False,,,,
réalisé,1,1,2,realise,no_match,,,False,,,,
réalisées,1,1,2,realisees,no_match,,,False,,,,
réduire,1,1,2,reduire,no_match,,,False,,,,
réduites,1,1,2,reduites,no_match,,,False,,,,
réjouissent,1,1,2,rejouissent,no_match,,,False,réjouissant,joie,medium,same_prefix_fuzzy
réponde,1,1,2,reponde,no_match,,,False,,,,
répondre,1,1,2,repondre,no_match,,,False,,,,
réserver,1,1,2,reserver,no_match,,,False,,,,
réservoir,1,1,2,reservoir,no_match,,,False,,,,
réservoirs,1,1,2,reservoirs,no_match,,,False,,,,
réservée,1,1,2,reservee,no_match,,,False,,,,
résultat,1,1,2,resultat,no_match,,,False,,,,
résultats,1,1,2,resultats,no_match,,,False,,,,
s'inquiète,1,1,2,s'inquiete,no_match,,,False,,,,
sacrer,1,1,2,sacrer,no_match,,,False,,,,
sacrée,1,1,2,sacree,no_match,,,False,,,,
salarié,1,1,2,salarie,no_match,,,False,,,,
salariés,1,1,2,salaries,no_match,,,False,,,,
satisfaites,1,1,2,satisfaites,repaired_high,,,False,satisfait,joie,high,inflected_or_extended_marker
satisfaits,1,1,2,satisfaits,repaired_high,,,False,satisfait,joie,high,inflected_or_extended_marker
scandaliser,2,0,2,scandaliser,exact,scandaliser,colere,True,,,,
sculpture,1,1,2,sculpture,no_match,,,False,,,,
sculptures,1,1,2,sculptures,no_match,,,False,,,,
secret,1,1,2,secret,no_match,,,False,,,,
secrètes,1,1,2,secretes,no_match,,,False,,,,
sensible,1,1,2,sensible,exact,sensible,non_specifiee,True,,,,
sensibles,1,1,2,sensibles,repaired_high,,,False,sensible,non_specifiee,high,inflected_or_extended_marker
serait,1,1,2,serait,no_match,,,False,,,,
serveuse,1,1,2,serveuse,no_match,,,False,,,,
serveuses,1,1,2,serveuses,no_match,,,False,,,,
sidéré,1,1,2,sidere,repaired_high,,,False,sidérer,surprise,high,truncated_prefix_marker
sidérés,1,1,2,sideres,repaired_high,,,False,sidérer,surprise,high,shared_long_stem_edit_distance
site,1,1,2,site,no_match,,,False,,,,
sites,1,1,2,sites,no_match,,,False,,,,
soucis,1,1,2,soucis,repaired_high,,,False,souci,peur,high,inflected_or_extended_marker
souffrant,1,1,2,souffrant,no_match,,,False,,,,
souffre,1,1,2,souffre,no_match,,,False,,,,
source,1,1,2,source,no_match,,,False,,,,
sources,1,1,2,sources,no_match,,,False,,,,
soutenir,1,1,2,soutenir,no_match,,,False,,,,
soutiennent,1,1,2,soutiennent,no_match,,,False,,,,
stupéfaire,2,0,2,stupefaire,no_match,,,False,,,,
subi,1,1,2,subi,no_match,,,False,,,,
surprenants,1,1,2,surprenants,repaired_high,,,False,surprenant,surprise,high,inflected_or_extended_marker
surprend,1,1,2,surprend,repaired_high,,,False,surprendre,surprise,high,truncated_prefix_marker
sympas,1,1,2,sympas,repaired_high,,,False,sympa,amour,high,inflected_or_extended_marker
terrasser,2,0,2,terrasser,no_match,,,False,,,,
terrassé,0,2,2,terrasse,no_match,,,False,,,,
terre,1,1,2,terre,repaired_high,,,False,terreur,peur,high,truncated_prefix_marker
terres,1,1,2,terres,no_match,,,False,terreur,peur,medium,shared_long_stem_edit_distance
terrifiant,1,1,2,terrifiant,exact,terrifiant,peur,True,,,,
terrifiants,1,1,2,terrifiants,repaired_high,,,False,terrifiant,peur,high,inflected_or_extended_marker
timides,1,1,2,timides,repaired_high,,,False,timide,peur,high,inflected_or_extended_marker
toilette,1,1,2,toilette,no_match,,,False,,,,
toilettes,1,1,2,toilettes,no_match,,,False,,,,
touchent,1,1,2,touchent,no_match,,,False,,,,
touchées,1,1,2,touchees,no_match,,,False,,,,
tradition,1,1,2,tradition,no_match,,,False,,,,
traditions,1,1,2,traditions,no_match,,,False,,,,
transport,1,1,2,transport,no_match,,,False,,,,
transports,1,1,2,transports,no_match,,,False,,,,
travailleur,1,1,2,travailleur,no_match,,,False,,,,
travailleurs,1,1,2,travailleurs,no_match,,,False,,,,
troupeau,1,1,2,troupeau,no_match,,,False,,,,
troupeaux,1,1,2,troupeaux,no_match,,,False,,,,
utilisées,1,1,2,utilisees,no_match,,,False,,,,
vex,2,0,2,vex,no_match,,,False,,,,
viennent,1,1,2,viennent,no_match,,,False,,,,
végan,1,1,2,vegan,no_match,,,False,,,,
végans,1,1,2,vegans,no_match,,,False,,,,
zone,1,1,2,zone,no_match,,,False,,,,
zones,1,1,2,zones,no_match,,,False,,,,
éblouis,1,1,2,eblouis,no_match,,,False,,,,
éclater,1,1,2,eclater,no_match,,,False,,,,
éclaté,1,1,2,eclate,no_match,,,False,,,,
écraser,1,1,2,ecraser,no_match,,,False,,,,
écrasés,1,1,2,ecrases,no_match,,,False,,,,
écroule,1,1,2,ecroule,no_match,,,False,,,,
électromagnétique,1,1,2,electromagnetique,no_match,,,False,,,,
électromagnétiques,1,1,2,electromagnetiques,no_match,,,False,,,,
élevé,1,1,2,eleve,no_match,,,False,,,,
élevée,1,1,2,elevee,no_match,,,False,,,,
élue,1,1,2,elue,no_match,,,False,,,,
élève,1,1,2,eleve,no_match,,,False,,,,
élèves,1,1,2,eleves,no_match,,,False,,,,
émises,1,1,2,emises,no_match,,,False,,,,
épidémique,1,1,2,epidemique,no_match,,,False,,,,
épidémiques,1,1,2,epidemiques,no_match,,,False,,,,
épouvante,1,1,2,epouvante,exact,épouvante,peur,True,,,,
éternel,1,1,2,eternel,no_match,,,False,,,,
éternelle,1,1,2,eternelle,no_match,,,False,,,,
étranges,1,1,2,etranges,no_match,,,False,,,,
évoluent,1,1,2,evoluent,no_match,,,False,,,,
évoluer,1,1,2,evoluer,no_match,,,False,,,,
œil,0,2,2,œil,no_match,,,False,,,,
œuvre,1,1,2,œuvre,no_match,,,False,,,,
œuvres,1,1,2,œuvres,no_match,,,False,,,,
…,1,1,2,…,no_match,,,False,,,,
acteur,1,0,1,acteur,no_match,,,False,,,,
affliger,1,0,1,affliger,exact,affliger,tristesse,True,,,,
affligé,0,1,1,afflige,repaired_high,,,False,affliger,tristesse,high,truncated_prefix_marker
alarmer,1,0,1,alarmer,exact,alarmer,peur,True,,,,
angoissant,0,1,1,angoissant,exact,angoissant,peur,True,,,,
angoissante,1,0,1,angoissante,repaired_high,,,False,angoissant,peur,high,inflected_or_extended_marker
animer,1,0,1,animer,no_match,,,False,,,,
augment,1,0,1,augment,no_match,,,False,,,,
augmenter,0,1,1,augmenter,no_match,,,False,,,,
bas,1,0,1,bas,no_match,,,False,,,,
blessé,0,1,1,blesse,no_match,,,False,,,,
bolo,0,1,1,bolo,no_match,,,False,,,,
boucher,1,0,1,boucher,no_match,,,False,,,,
boudeur,1,0,1,boudeur,exact,boudeur,colere,True,,,,
calédonien,1,0,1,caledonien,no_match,,,False,,,,
central,0,1,1,central,no_match,,,False,,,,
charcutier,1,0,1,charcutier,no_match,,,False,,,,
combler,1,0,1,combler,no_match,,,False,,,,
communiqu,1,0,1,communiqu,no_match,,,False,,,,
communiquer,0,1,1,communiquer,no_match,,,False,,,,
contrarier,0,1,1,contrarier,exact,contrarier,deplaisir,True,,,,
crain,1,0,1,crain,repaired_high,,,False,crainte,peur,high,truncated_prefix_marker
craintif,1,0,1,craintif,exact,craintif,peur,True,,,,
craintife,0,1,1,craintife,repaired_high,,,False,craintif,peur,high,inflected_or_extended_marker
culpabiliser,1,0,1,culpabiliser,exact,culpabiliser,culpabilite,True,,,,
curieux,1,0,1,curieux,exact,curieux,desir,True,,,,
célébrer,0,1,1,celebrer,no_match,,,False,,,,
débouch,1,0,1,debouch,no_match,,,False,,,,
déboucher,0,1,1,deboucher,no_match,,,False,,,,
décontenancer,1,0,1,decontenancer,exact,décontenancer,surprise,True,,,,
décourager,1,0,1,decourager,exact,décourager,tristesse,True,,,,
découragé,0,1,1,decourage,repaired_high,,,False,décourager,tristesse,high,truncated_prefix_marker
dégeuler,1,0,1,degeuler,no_match,,,False,,,,
dégouteee,1,0,1,degouteee,repaired_high,,,False,dégoûté,degout,high,inflected_or_extended_marker
dégouter,1,0,1,degouter,exact,dégoûter,degout,True,,,,
dégouté,0,1,1,degoute,exact,dégoûté,degout,True,,,,
délic,1,0,1,delic,repaired_high,,,False,délice,joie,high,truncated_prefix_marker
déranger,1,0,1,deranger,no_match,,,False,,,,
désapprouver,0,1,1,desapprouver,no_match,,,False,,,,
désavantager,1,0,1,desavantager,no_match,,,False,,,,
désavantagé,0,1,1,desavantage,no_match,,,False,,,,
désespérémer,1,0,1,desesperemer,repaired_high,,,False,désespérer,tristesse,high,shared_long_stem_edit_distance
désoler,1,0,1,desoler,no_match,,,False,,,,
effrai,1,0,1,effrai,no_match,,,False,effroi,peur,medium,same_prefix_fuzzy
emballer,1,0,1,emballer,no_match,,,False,,,,
emballé,0,1,1,emballe,no_match,,,False,,,,
entour,1,0,1,entour,no_match,,,False,,,,
entourer,0,1,1,entourer,no_match,,,False,,,,
exaspérer,1,0,1,exasperer,exact,exaspérer,colere,True,,,,
exaspéré,0,1,1,exaspere,repaired_high,,,False,exaspérer,colere,high,truncated_prefix_marker
excus,1,0,1,excus,no_match,,,False,,,,
fass,1,0,1,fass,no_match,,,False,,,,
fini,0,1,1,fini,no_match,,,False,,,,
fissurer,1,0,1,fissurer,no_match,,,False,,,,
française,0,1,1,francaise,no_match,,,False,,,,
frapper,0,1,1,frapper,no_match,,,False,,,,
froisser,1,0,1,froisser,no_match,,,False,,,,
furieur,0,1,1,furieur,repaired_high,,,False,furieux,colere,high,shared_long_stem_edit_distance
fâchai,1,0,1,fachai,no_match,,,False,,,,
gronder,1,0,1,gronder,no_match,,,False,,,,
homosexuelle,0,1,1,homosexuelle,no_match,,,False,,,,
humaniser,1,0,1,humaniser,no_match,,,False,,,,
humilié,0,1,1,humilie,exact,humilié,embarras,True,,,,
humiliée,0,1,1,humiliee,repaired_high,,,False,humilié,embarras,high,inflected_or_extended_marker
hôtel,1,0,1,hotel,no_match,,,False,,,,
idol,1,0,1,idol,no_match,,,False,,,,
introduire,1,0,1,introduire,no_match,,,False,,,,
jovial,1,0,1,jovial,exact,jovial,joie,True,,,,
joviale,0,1,1,joviale,repaired_high,,,False,jovial,joie,high,inflected_or_extended_marker
lasser,1,0,1,lasser,exact,lasser,comportement,True,,,,
libremer,1,0,1,libremer,no_match,,,False,,,,
licencier,1,0,1,licencier,no_match,,,False,,,,
licenciée,0,1,1,licenciee,no_match,,,False,,,,
marrer,1,0,1,marrer,exact,marrer,joie,True,,,,
mener,0,1,1,mener,no_match,,,False,,,,
montr,1,0,1,montr,no_match,,,False,,,,
moquer,1,0,1,moquer,no_match,,,False,,,,
mécontentemer,1,0,1,mecontentemer,repaired_high,,,False,mécontenter,colere,high,shared_long_stem_edit_distance
mécontenter,1,0,1,mecontenter,exact,mécontenter,colere,True,,,,
méfiante,0,1,1,mefiante,repaired_high,,,False,méfiant,peur,high,inflected_or_extended_marker
nauséabond,1,0,1,nauseabond,no_match,,,False,,,,
party,1,0,1,party,no_match,,,False,,,,
parvenir,1,0,1,parvenir,no_match,,,False,,,,
perd,1,0,1,perd,no_match,,,False,,,,
préoccuper,1,0,1,preoccuper,exact,préoccuper,peur,True,,,,
ragoûter,1,0,1,ragouter,no_match,,,False,,,,
redoutable,0,1,1,redoutable,exact,redoutable,peur,True,,,,
redémarrer,1,0,1,redemarrer,no_match,,,False,,,,
rend,1,0,1,rend,no_match,,,False,,,,
rendre,0,1,1,rendre,no_match,,,False,,,,
renvoyé,0,1,1,renvoye,no_match,,,False,,,,
restaurant,1,0,1,restaurant,no_match,,,False,,,,
retenir,1,0,1,retenir,no_match,,,False,,,,
rigolot,0,1,1,rigolot,repaired_high,,,False,rigolo,joie,high,inflected_or_extended_marker
romp,1,0,1,romp,no_match,,,False,,,,
royaume,1,0,1,royaume,no_match,,,False,,,,
rè,1,0,1,re,no_match,,,False,,,,
réagir,0,1,1,reagir,no_match,,,False,,,,
révolter,1,0,1,revolter,exact,révolter,colere,True,,,,
sentirai,1,0,1,sentirai,no_match,,,False,,,,
sou,1,0,1,sou,no_match,,,False,,,,
suffire,0,1,1,suffire,no_match,,,False,,,,
sévir,1,0,1,sevir,no_match,,,False,,,,
taire,1,0,1,taire,no_match,,,False,,,,
tracass,1,0,1,tracass,no_match,,,False,,,,
traumatiser,1,0,1,traumatiser,no_match,,,False,,,,
troubler,1,0,1,troubler,exact,troubler,surprise,True,,,,
tumult,1,0,1,tumult,no_match,,,False,,,,
uni,1,0,1,uni,no_match,,,False,,,,
vrombissemer,1,0,1,vrombissemer,no_match,,,False,,,,
ébloui,0,1,1,ebloui,no_match,,,False,,,,
éblouir,1,0,1,eblouir,no_match,,,False,,,,
écroul,1,0,1,ecroul,no_match,,,False,,,,
écrouler,0,1,1,ecrouler,no_match,,,False,,,,
écœurer,1,0,1,ecœurer,no_match,,,False,,,,
électriser,1,0,1,electriser,no_match,,,False,,,,
émerveillé,1,0,1,emerveille,exact,émerveillé,admiration,True,,,,
émettre,1,0,1,emettre,no_match,,,False,,,,
émise,0,1,1,emise,no_match,,,False,,,,
épouvant,1,0,1,epouvant,repaired_high,,,False,épouvante,peur,high,truncated_prefix_marker
épouvanter,0,1,1,epouvanter,exact,épouvanter,peur,True,,,,
