corpus,file_id,unit_id,start_idx,end_idx,text_span,remarque
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821537258,1004,1011,préféré,amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821677135,1612,1665,ont cessé de parler à des amis qui ont voté Bolsonaro,indéterminée
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1629822184903,195,346,"veut croire que l’homme qui a été élu président du Brésil fin octobre «ne pense pas les bêtises qu’il dit» sur les femmes, les Noirs et les homosexuels",envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1629826422554,1266,1273,le veut,envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1621579834784,1450,1459,homophobe,haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827399464,1276,1284,racistes,haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827420504,1496,1510,aimer son fils,amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827427655,1542,1650,préférerait qu’il meure dans un accident de voiture plutôt que de savoir qu’il était en couple avec un homme,amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827439091,1830,1838,souhaite,envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827448844,1843,1867,protéger l’environnement,envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_problemes,a1_1621579834761,429,464,apprécient son discours sécuritaire,amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_problemes,a1_1629826670367,378,386,plaisent,amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_problemes,a1_1629826722607,778,878,préfèrent quelqu’un qui est anti-Noirs et homosexuels mais qui va remettre de l’ordre dans la maison,amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_problemes,a1_1629826812292,1813,1821,a séduit,amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_problemes,a1_1629826748556,1098,1126,voudraient leur faire du mal,envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_problemes,a1_1629826737467,1005,1126,"veut permettre aux Brésiliens d’avoir une arme plus facilement, pour se défendre de gens qui voudraient leur faire du mal",envie
PtitLibe,7-12_PtitLibe8-loi_travail_Comment_fonctionne_entreprise,a1_1631099287335,2008,2106,"veut changer de métier, déménager à l’étranger ou rester à la maison pour s’occuper de ses enfants",envie
PtitLibe,7-12_PtitLibe8-loi_travail_Comment_fonctionne_entreprise,a1_1631099297527,2190,2218,veut faire partir un employé,envie
PtitLibe,7-12_PtitLibe8-loi_travail_Natacha,a1_1631103668898,906,923,ont voulu rentrer,envie
PtitLibe,7-12_PtitLibe8-loi_travail_Pourquoi_cette_loi,a1_1631103783901,399,438,veulent que le gouvernement l’abandonne,envie
PtitLibe,7-12_PtitLibe8-loi_travail_description,a1_1631099378592,227,294,veut modifier des choses qui concernent la vie dans les entreprises,envie
PtitLibe,7-12_PtitLibe8-loi_travail_grandes_mobilisations,a1_1631103035428,356,363,veulent,envie
PtitLibe,7-12_PtitLibe8-loi_travail_grandes_mobilisations,a1_1631103042062,516,574,voulaient des améliorations de leurs conditions de travail,envie
PtitLibe,7-12_PtitLibe8-loi_travail_grandes_mobilisations,a1_1631103078275,1714,1724,plaisaient,amour
PtitLibe,7-12_PtitLibe8-loi_travail_grandes_mobilisations,a1_1631103084408,1729,1744,dans la société,amour
PtitLibe,7-12_PtitLibe8-loi_travail_grandes_mobilisations,a1_1631103142158,2789,2902,ont voulu obliger les gens à travailler plus longtemps avant d’avoir le droit de recevoir l’argent de la retraite,envie
PtitLibe,7-12_PtitLibe8-loi_travail_grandes_mobilisations,a1_1631103175029,3191,3200,voulaient,envie
PtitLibe,7-12_PtitLibe8-loi_travail_loi_travail_enfants,a1_1631103435316,1176,1267,"veulent leur donner des cours eux-mêmes, à la maison, ou payer des professeurs particuliers",envie
PtitLibe,7-12_PtitLibe8-loi_travail_loi_travail_enfants,a1_1631103546390,2456,2504,veut changer des choses qui ne leur plaisent pas,envie
PtitLibe,7-12_PtitLibe8-loi_travail_loi_travail_enfants,a1_1631103559002,2487,2500,leur plaisent,amour
PtitLibe,7-12_PtitLibe8-loi_travail_propose_gouvernement,a1_1623944628172,229,280,espère que ça permettra de faire baisser le chômage,espoir
PtitLibe,7-12_PtitLibe8-loi_travail_propose_gouvernement,a1_1631103961242,83,108,envie d’employer des gens,envie
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1621579834952,2505,2519,aime le manger,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629827646003,27,44,aimer ses animaux,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629827734138,552,580,réellement aimer ses animaux,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629827790388,1060,1077,aimez les animaux,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828094684,1490,1544,"vous attacher à vos vaches, vos cochons et vos moutons",amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828116197,1861,1879,aiment leur métier,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828120759,1893,1922,aiment vivre avec des animaux,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828197201,2422,2429,«aimer»,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828231846,2694,2712,aiment les animaux,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828462491,3899,3917,aimons les animaux,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828466615,3924,3930,aimons,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828471101,3937,3966,la viande qu’ils nous donnent,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828490546,4224,4242,aiment leur métier,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828494911,4248,4261,s’y attachent,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828499997,4288,4303,cet attachement,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828510343,4372,4380,aimaient,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828520520,4385,4398,leurs animaux,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1629828532253,4450,4468,aiment les animaux,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Comment_eleveur_peut_aimer_animaux,a1_1621579834951,2449,2519,aime un être vivant dont on pourra également dire qu’on aime le manger,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Pourquoi_certaines_personnes_ont_pouvoir,a1_1629838345075,4121,4131,impuissant,impuissance
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Pourquoi_certaines_personnes_ont_pouvoir,a1_1629838350873,4160,4183,nos vies nous échappent,impuissance
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_Pourquoi_certaines_personnes_ont_pouvoir,a1_1629838358823,4191,4218,d’autres décident pour nous,impuissance
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_garcons_pas_pleurer,a1_1621579835018,2900,2906,pleure,indéterminée
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_garcons_pas_pleurer,a1_1621579835019,2978,2988,les larmes,indéterminée
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_garcons_pas_pleurer,a1_1629836005806,761,779,les mêmes émotions,indéterminée
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_garcons_pas_pleurer,a1_1629836470482,2471,2490,toutes nos émotions,indéterminée
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_garcons_pas_pleurer,a1_1629836531942,2636,2683,"toutes sortes de choses, négatives ou positives",indéterminée
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_garcons_pas_pleurer,a1_1629836630587,2920,2944,dépassé par un événement,indéterminée
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_garcons_pas_pleurer,a1_1629836653692,2994,3040,"un débordement d’émotion, positive ou négative",indéterminée
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_philo_pour_enfants,a1_1629837284096,752,774,adorent la philosophie,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_philo_pour_enfants,a1_1629837304684,870,877,l’amour,amour
PtitLibe,7-12_PtitLibe80-P_tit_Libe_philosophes_toujours_seule_verite,a1_1629838548125,952,972,voudrais t’expliquer,envie
PtitLibe,7-12_PtitLibe81-petrole_Frederic,a1_1621579835116,1417,1476,préfèrent souvent aller acheter du carburant au supermarché,amour
PtitLibe,7-12_PtitLibe81-petrole_Frederic,a1_1629839745684,1096,1145,préfère conserver son organisation «à l’ancienne»,amour
PtitLibe,7-12_PtitLibe81-petrole_Pourquoi_automobilistes_en_colere,a1_1629872775650,280,325,veut que les gens prennent moins leur voiture,envie
PtitLibe,7-12_PtitLibe81-petrole_carburant,a1_1629838851372,123,194,souhaitent diminuer le nombre de voitures qui circulent dans leurs rues,envie
PtitLibe,7-12_PtitLibe82-disparition_animaux_sauvages_Nino,a1_1621579835178,359,377,bien décidé à agir,détermination
PtitLibe,7-12_PtitLibe82-disparition_animaux_sauvages_Nino,a1_1621579835189,1219,1226,un rêve,espoir
PtitLibe,7-12_PtitLibe82-disparition_animaux_sauvages_Nino,a1_1629876197407,13,36,veut sauver les animaux,envie
PtitLibe,7-12_PtitLibe82-disparition_animaux_sauvages_Nino,a1_1629876757487,1632,1633,!,détermination
PtitLibe,7-12_PtitLibe82-disparition_animaux_sauvages_Que_se_passe,a1_1621579835209,1406,1410,aime,amour
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_En_quoi_mouvement_different_autres,a1_1629879780463,979,1016,veulent montrer qu’ils existent aussi,envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Lola,a1_1629886106031,1808,1812,veut,envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Lola,a1_1629886110963,1818,1846,l’emmener aux rassemblements,envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Pourquoi_gilets_jaunes_mecontents,a1_1629896980817,1477,1556,"souhaitent que les gens très riches payent, comme avant, l’impôt sur la fortune",envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Que_se_passe_en_France,a1_1629897650431,1847,1868,veulent être bien vus,envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Que_se_passe_en_France,a1_1629897655496,1873,1880,veulent,envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Que_se_passe_en_France,a1_1629897659370,1885,1941,"bloquer les pompiers, les infirmiers ou les gens du coin",envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Qui_a_dernier_mot_peuple_ou_president,a1_1629898106130,318,349,préfèrent s’organiser entre eux,amour
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Qui_a_dernier_mot_peuple_ou_president,a1_1629898129957,480,487,voulait,envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Qui_a_dernier_mot_peuple_ou_president,a1_1629898506384,2107,2222,"veut montrer aux Français qu’il n’est pas comme les autres présidents avant lui, qu’il a un projet, qu’il s’y tient",envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Qui_a_dernier_mot_peuple_ou_president,a1_1629898520863,2289,2346,veulent être considérés comme des citoyens à part entière,envie
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Qui_a_dernier_mot_peuple_ou_president,a1_1629898530273,2354,2364,apprécient,amour
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Qui_a_dernier_mot_peuple_ou_president,a1_1629898559365,2449,2458,méprisant,mépris
PtitLibe,7-12_PtitLibe83-colere_gilets_jaunes_Qui_a_dernier_mot_peuple_ou_president,a1_1629898541157,2377,2499,"l’attitude des dirigeants, notamment celle du président, «qu’ils jugent méprisant, déconnecté de la réalité, du quotidien»",amour
PtitLibe,7-12_PtitLibe84-attentat_Strasbourg_decisions_prises,a1_1629904997426,1897,1912,se sentir mieux,soulagement
PtitLibe,7-12_PtitLibe85-metiers_Noel_Cedric,a1_1621579835410,2248,2256,apprécie,amour
PtitLibe,7-12_PtitLibe85-metiers_Noel_Cedric,a1_1629919511679,1226,1233,veulent,envie
PtitLibe,7-12_PtitLibe85-metiers_Noel_Eloi,a1_1629920409284,651,652,a,amour
PtitLibe,7-12_PtitLibe85-metiers_Noel_Eloi,a1_1629920416346,673,697,aimé bricoler des jouets,amour
PtitLibe,7-12_PtitLibe85-metiers_Noel_Eloi,a1_1629920474596,1038,1050,très curieux,curiosité
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_Etats-Unis_Japon_France,a1_1629976588654,1123,1137,les apprécient,amour
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_Etats-Unis_Japon_France,a1_1629979444841,1819,1964,"aiment parler de la nature, montrer que les éléments naturels, comme les pierres ou l’eau, ont une âme, et ajouter de la magie dans les histoires",amour
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_Gregoire,a1_1621579835630,306,314,son rêve,espoir
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_Gregoire,a1_1621579835631,614,619,plaît,amour
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_Gregoire,a1_1621579835635,1401,1431,aime bien tout faire tout seul,amour
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_Gregoire,a1_1629980093757,492,512,passionné de musique,amour
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_recette_succes,a1_1621579835665,1248,1260,apprécieront,amour
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_recette_succes,a1_1629980374992,791,803,préfère voir,amour
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_recette_succes,a1_1629980395448,1097,1103,plaire,amour
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_recette_succes,a1_1629980400637,1142,1152,s’ennuient,ennui
PtitLibe,7-12_PtitLibe86-coulisses_dessins_animes_recette_succes,a1_1629980579742,1988,2003,veulent le voir,envie
PtitLibe,7-12_PtitLibe87-extraterrestres_Comment_devenus_stars_cinema,a1_1629980779252,185,194,séduisant,désir
PtitLibe,7-12_PtitLibe87-extraterrestres_Paul_Martin,a1_1621579835750,63,64,a,amour
PtitLibe,7-12_PtitLibe87-extraterrestres_Paul_Martin,a1_1621579835754,1270,1274,aime,amour
PtitLibe,7-12_PtitLibe87-extraterrestres_Paul_Martin,a1_1621579835756,1605,1622,les aime beaucoup,amour
PtitLibe,7-12_PtitLibe87-extraterrestres_Paul_Martin,a1_1629986683627,74,111,été passionné par les extraterrestres,amour
PtitLibe,7-12_PtitLibe87-extraterrestres_Paul_Martin,a1_1629986875420,1281,1341,s’inspirer des stéréotypes qui entourent les extraterrestres,amour
PtitLibe,7-12_PtitLibe87-extraterrestres_Quand_vu_extraterrestres,a1_1629987109307,47,79,Les passionnés d’extraterrestres,amour
PtitLibe,7-12_PtitLibe87-extraterrestres_extraterrestres_existent,a1_1629986510254,831,848,une forte émotion,indéterminée
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1621579835845,2271,2280,moqueries,mépris
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629994264258,22,34,l'homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629994268035,55,67,l’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629994280978,256,268,d’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629994309867,575,587,l’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629994653272,877,889,d’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629995194905,2345,2357,l’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629995449503,2451,2462,la rassurer,soulagement
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629995480874,2248,2255,agresse,haine
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629995534114,2290,2298,insultes,mépris
PtitLibe,7-12_PtitLibe88-homophobie_Comment_lutter_contre_homophobie,a1_1629995594485,2089,2096,insulte,mépris
PtitLibe,7-12_PtitLibe88-homophobie_Gabriel,a1_1621579835877,1983,2020,un grand soulagement d’avoir tout dit,soulagement
PtitLibe,7-12_PtitLibe88-homophobie_Gabriel,a1_1629996824448,251,273,attiré par les garçons,désir
PtitLibe,7-12_PtitLibe88-homophobie_Gabriel,a1_1630009049396,840,861,attiré par les filles,désir
PtitLibe,7-12_PtitLibe88-homophobie_Gabriel,a1_1630009172898,1031,1041,homophobes,haine
PtitLibe,7-12_PtitLibe88-homophobie_Pourquoi_en_ce_moment,a1_1621579835903,720,725,haine,haine
PtitLibe,7-12_PtitLibe88-homophobie_Pourquoi_en_ce_moment,a1_1621579835915,1689,1698,homophobe,haine
PtitLibe,7-12_PtitLibe88-homophobie_Pourquoi_en_ce_moment,a1_1630012664833,98,108,homophobes,haine
PtitLibe,7-12_PtitLibe88-homophobie_Pourquoi_en_ce_moment,a1_1630012744873,368,417,est attiré par des personnes du même sexe que soi,désir
PtitLibe,7-12_PtitLibe88-homophobie_Pourquoi_en_ce_moment,a1_1630012928263,444,454,homophobes,haine
PtitLibe,7-12_PtitLibe88-homophobie_Pourquoi_en_ce_moment,a1_1630012988582,687,713,aimer telles qu’elles sont,amour
PtitLibe,7-12_PtitLibe88-homophobie_Pourquoi_en_ce_moment,a1_1630013009500,1033,1045,L’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_Pourquoi_en_ce_moment,a1_1630013073236,1381,1391,homophobes,haine
PtitLibe,7-12_PtitLibe88-homophobie_description,a1_1629995765858,145,155,homophobes,haine
PtitLibe,7-12_PtitLibe88-homophobie_description,a1_1629995783388,245,257,l'homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_description,a1_1629995787823,214,220,attire,désir
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1621579835881,165,195,aime une personne du même sexe,amour
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1621579835887,521,532,de la haine,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1621579835889,548,568,de la discrimination,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1621579835902,1316,1325,homophobe,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630011463344,14,26,l’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630011467296,63,75,l’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630011564183,277,313,aimer quelqu’un du même sexe que soi,amour
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630011575568,361,371,homophobes,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630011579751,382,389,veulent,envie
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630011584545,394,489,"que les homosexuels aient les mêmes droits qu’elles, comme le mariage ou l’adoption des enfants",envie
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630011710710,979,989,homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630012318332,1493,1503,homophobie,homophobie
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630012341486,1560,1572,L’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630012486073,1900,1910,le rejette,haine
PtitLibe,7-12_PtitLibe88-homophobie_homophobie,a1_1630012536942,2223,2235,l’homophobie,haine
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1621579835923,565,570,plaît,amour
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013234272,25,31,attire,désir
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013246873,77,118,est attiré par des personnes du même sexe,désir
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013256430,314,358,est attiré par des personnes de l’autre sexe,désir
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013268872,439,493,est attiré à la fois par des garçons et par des filles,désir
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013275442,548,554,attire,désir
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013316391,1510,1549,"aimer se déguiser, mettre du maquillage",amour
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013329259,1593,1617,aimer jouer aux voitures,amour
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013344132,1793,1827,préférer les filles ou les garçons,amour
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013357125,1976,1982,attire,désir
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013370058,2069,2104,préfèrent les filles ou les garçons,amour
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013384303,2177,2185,amoureux,amour
PtitLibe,7-12_PtitLibe88-homophobie_qui_nous_attire,a1_1630013400072,2373,2389,souhaitent vivre,envie
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_Abel,a1_1624004804116,174,181,préfère,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_Abel,a1_1624005207923,987,991,aime,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_Abel,a1_1631105652286,107,140,"aime la viande, surtout le poulet",amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_Abel,a1_1631105685085,220,224,aime,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_Abel,a1_1631105693243,229,248,le goût de l’agneau,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_Abel,a1_1631105752522,996,1017,manger des «végétaux»,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_Abel,a1_1631105782137,1264,1271,préfère,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_Abel,a1_1631105805222,1394,1399,adore,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_abattoirs,a1_1631104312141,1443,1486,souhaite que ces personnes soient protégées,envie
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_abattoirs,a1_1631104322155,1581,1622,préfèrent que personne ne soit au courant,envie
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_abattoirs,a1_1631104336695,1917,1962,aimerait que plus personne ne mange d’animaux,envie
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_certains_n_en_mangent_pas,a1_1621579836096,854,891,ce n’est pas bien de tuer des animaux,jugement moral
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_certains_n_en_mangent_pas,a1_1621579836097,985,1019,il vaut mieux se nourrir sans tuer,jugement moral
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_certains_n_en_mangent_pas,a1_1631105884440,350,357,veulent,envie
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_certains_n_en_mangent_pas,a1_1631105888575,362,371,en manger,envie
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_certains_n_en_mangent_pas,a1_1631105926364,802,808,aiment,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_certains_n_en_mangent_pas,a1_1631105941145,829,831,ça,amour
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_certains_n_en_mangent_pas,a1_1631105999806,1435,1442,veulent,envie
PtitLibe,7-12_PtitLibe9-De_animal_a_viande_certains_n_en_mangent_pas,a1_1631106003726,1449,1479,arrêter de manger de la viande,envie
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Comment_choisis_etoiles_Michelin,a1_1621579836197,1776,1807,veut être bien sûr de son choix,envie
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Laura,a1_1621579836243,240,247,ce rêve,espoir
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Laura,a1_1621579836245,1152,1160,apprécie,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Laura,a1_1630050605593,132,222,"voulait faire comme elles, s’occuper des clients, les aider à passer un bon moment à table",envie
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1621579836280,607,622,les aiment bien,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1621579836282,891,898,passion,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1621579836284,985,1027,"aime la rigueur, le côté presque militaire",amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1621579836285,1041,1054,plaît le plus,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1621579836290,2096,2102,plaira,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1621579836293,2769,2776,aimable,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1630051156115,1735,1741,rêvait,espoir
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1630051162051,1747,1773,d’être pâtissière à 10 ans,espoir
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_Qui_travaille_restaurants_gastronomiques,a1_1630051188510,1827,1869,aiment accompagner leur repas d’un bon vin,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_avoir_etoiles_Michelin,a1_1621579836173,110,129,un moment important,indéterminée
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_avoir_etoiles_Michelin,a1_1621579836176,329,336,espérer,espoir
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_avoir_etoiles_Michelin,a1_1621579836180,1166,1173,aime ça,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_avoir_etoiles_Michelin,a1_1621579836182,1254,1261,passion,amour
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_avoir_etoiles_Michelin,a1_1630014400969,287,316,le top du top des récompenses,espoir
PtitLibe,7-12_PtitLibe90-restaurants_etoiles_description,a1_1630048235406,61,80,ne l'as jamais rêvé,espoir
