corpus,file_id,unit_id,type,start_idx,end_idx,text_span,source_unit_ids,segments,is_discontinuous,discontinuous_group_id,mode,categorie1,categorie2,nature,declencheur,remarque
PtitLibe,7-12_PtitLibe63-dinosaures_Pourquoi_aime_dinosaures,a1_1629375322629,Autre,2206,2290,"veulent juste pouvoir ensuite les revendre plus cher, et ainsi gagner plein d’argent","[""a1_1629375322629""]","[[2206, 2290]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe63-dinosaures_Qui_sont_specialistes_dinosaures,a1_1621579832766,Autre,238,251,Cette passion,"[""a1_1621579832766""]","[[238, 251]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Qui_sont_specialistes_dinosaures,a1_1629380547242,Autre,81,100,adorait les dragons,"[""a1_1629380547242""]","[[81, 100]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Qui_sont_specialistes_dinosaures,a1_1629380618600,Autre,2344,2389,tellement passionnant que ça en vaut la peine,"[""a1_1629380618600""]","[[2344, 2389]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe63-dinosaures_Trix_Trex,a1_1621579832782,SitEmo,137,148,surprenante,"[""a1_1621579832782""]","[[137, 148]]",False,,Designee,Surprise,Aucune,SAdj,surprenante,
PtitLibe,7-12_PtitLibe63-dinosaures_Trix_Trex,a1_1629380844091,SitEmo,1078,1088,incroyable,"[""a1_1629380844091""]","[[1078, 1088]]",False,,Designee,Surprise,Aucune,SAdj,incroyable,
PtitLibe,7-12_PtitLibe63-dinosaures_Trix_Trex,a1_1629380778568,SitEmo,395,406,Redoutables,"[""a1_1629380778568""]","[[395, 406]]",False,,Designee,Peur,Aucune,SAdj,Redoutables,
PtitLibe,7-12_PtitLibe63-dinosaures_decouvrir_dinosaures,a1_1621579832654,SitEmo,1487,1513,des rugissements effrayant,"[""a1_1621579832654""]","[[1487, 1513]]",False,,Suggeree,Peur,Aucune,SN,rugissements,
PtitLibe,7-12_PtitLibe63-dinosaures_decouvrir_dinosaures,a1_1621579832655,SitEmo,1504,1514,effrayants,"[""a1_1621579832655""]","[[1504, 1514]]",False,,Designee,Peur,Aucune,SAdj,effrayants,
PtitLibe,7-12_PtitLibe64-securite_routiere_Comment_protege_gens_sur_route,a1_1621579832822,SitEmo,805,814,dangereux,"[""a1_1621579832822""]","[[805, 814]]",False,,Designee,Peur,Aucune,SAdj,dangereux,
PtitLibe,7-12_PtitLibe64-securite_routiere_Comment_protege_gens_sur_route,a1_1621579832824,SitEmo,1371,1377,danger,"[""a1_1621579832824""]","[[1371, 1377]]",False,,Designee,Peur,Aucune,SN,danger,
PtitLibe,7-12_PtitLibe64-securite_routiere_Comment_protege_gens_sur_route,a1_1621579832825,SitEmo,1440,1449,un danger,"[""a1_1621579832825""]","[[1440, 1449]]",False,,Designee,Peur,Aucune,SN,danger,
PtitLibe,7-12_PtitLibe64-securite_routiere_Comment_protege_gens_sur_route,a1_1629381023507,Autre,371,375,veut,"[""a1_1629381023507""]","[[371, 375]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1621579832878,Autre,150,161,une passion,"[""a1_1621579832878""]","[[150, 161]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1621579832882,SitEmo,1154,1169,extraordinaires,"[""a1_1621579832882""]","[[1154, 1169]]",False,,Designee,Surprise,Aucune,SAdj,extraordinaires,
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1621579832883,SitEmo,1171,1179,magiques,"[""a1_1621579832883""]","[[1171, 1179]]",False,,Designee,Surprise,Aucune,SAdj,magiques,
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1621579832887,SitEmo,1231,1246,Malheureusement,"[""a1_1621579832887""]","[[1231, 1246]]",False,,Designee,Tristesse,Aucune,SAdv,Malheureusement,
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1629382390801,Autre,790,802,a réconforté,"[""a1_1629382390801""]","[[790, 802]]",False,,,,,,,soulagement
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1629382412279,Autre,551,565,un peu bizarre,"[""a1_1629382412279""]","[[551, 565]]",False,,,,,,,indéterminée
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1629382498437,Autre,1222,1229,ce rêve,"[""a1_1629382498437""]","[[1222, 1229]]",False,,,,,,,espoir
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1629382596145,SitEmo,1251,1279,n’a pas remporté de médaille,"[""a1_1629382596145""]","[[1251, 1279]]",False,,Suggeree,Tristesse,Aucune,Proposition,n’a pas remporté,
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1621579832886,SitEmo,1208,1229,avoir réalisé ce rêve,"[""a1_1621579832886""]","[[1208, 1229]]",False,,Suggeree,Joie,Aucune,Proposition,réalisé ce rêve,
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,a1_1621579832884,SitEmo,1189,1229,vraiment content d’avoir réalisé ce rêve,"[""a1_1621579832884""]","[[1189, 1229]]",False,,Designee,Joie,Aucune,SAdj,content,
PtitLibe,7-12_PtitLibe64-securite_routiere_Jordan,discontinuous:a1_1621579832890+a1_1629382637699,SitEmo,1505,1550,regrette la voie que j’ai choisie,"[""a1_1621579832890"", ""a1_1629382637699""]","[[1505, 1513], [1526, 1550]]",True,discontinuous:a1_1621579832890+a1_1629382637699,Designee,Tristesse,Aucune,Proposition,regrette,
PtitLibe,7-12_PtitLibe64-securite_routiere_Pourquoi_limite_vitesse,a1_1621579832891,SitEmo,154,163,dangereux,"[""a1_1621579832891""]","[[154, 163]]",False,,Designee,Peur,Aucune,SAdj,dangereux,
PtitLibe,7-12_PtitLibe64-securite_routiere_Pourquoi_limite_vitesse,a1_1621579832894,SitEmo,402,413,les dangers,"[""a1_1621579832894""]","[[402, 413]]",False,,Designee,Peur,Aucune,SN,dangers,
PtitLibe,7-12_PtitLibe64-securite_routiere_Pourquoi_limite_vitesse,a1_1621579832895,SitEmo,492,498,danger,"[""a1_1621579832895""]","[[492, 498]]",False,,Designee,Peur,Aucune,SN,danger,
PtitLibe,7-12_PtitLibe64-securite_routiere_Pourquoi_limite_vitesse,a1_1621579832903,SitEmo,1122,1131,dangereux,"[""a1_1621579832903""]","[[1122, 1131]]",False,,Designee,Peur,Aucune,SAdj,dangereux,
PtitLibe,7-12_PtitLibe64-securite_routiere_Que_va_se_passer_sur_routes,a1_1621579832919,SitEmo,945,956,manifestent,"[""a1_1621579832919""]","[[945, 956]]",False,,Comportementale,Colere,Aucune,Proposition,manifestent,
PtitLibe,7-12_PtitLibe64-securite_routiere_Que_va_se_passer_sur_routes,a1_1621579832920,SitEmo,1020,1027,injuste,"[""a1_1621579832920""]","[[1020, 1027]]",False,,Suggeree,Colere,Aucune,SAdj,injuste,
PtitLibe,7-12_PtitLibe64-securite_routiere_Que_va_se_passer_sur_routes,a1_1629382951544,SitEmo,747,757,se réjouit,"[""a1_1629382951544""]","[[747, 757]]",False,,Comportementale,Joie,Aucune,Proposition,se réjouit,
PtitLibe,7-12_PtitLibe64-securite_routiere_Que_va_se_passer_sur_routes,a1_1629383078584,Autre,1138,1164,envie de rouler moins vite,"[""a1_1629383078584""]","[[1138, 1164]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe64-securite_routiere_faire_attention_sur_route,a1_1621579832867,SitEmo,1603,1615,Heureusement,"[""a1_1621579832867""]","[[1603, 1615]]",False,,Designee,Joie,Aucune,SAdv,Heureusement,
PtitLibe,7-12_PtitLibe64-securite_routiere_faire_attention_sur_route,a1_1629382227169,Autre,335,370,veut absolument le prendre avec lui,"[""a1_1629382227169""]","[[335, 370]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe65-Tour_France_Felix_et_Aurele,a1_1621579832960,Autre,555,584,aime autant le Tour de France,"[""a1_1621579832960""]","[[555, 584]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe65-Tour_France_Felix_et_Aurele,a1_1621579832971,SitEmo,1700,1713,trop contents,"[""a1_1621579832971""]","[[1700, 1713]]",False,,Designee,Joie,Aucune,SAdj,contents,
PtitLibe,7-12_PtitLibe65-Tour_France_Felix_et_Aurele,a1_1629383315548,Autre,1331,1338,préféré,"[""a1_1629383315548""]","[[1331, 1338]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe65-Tour_France_Felix_et_Aurele,a1_1629383327239,Autre,1600,1609,préfèrent,"[""a1_1629383327239""]","[[1600, 1609]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe65-Tour_France_Felix_et_Aurele,discontinuous:a1_1629383237327+a1_1629383256288,SitEmo,963,997,Il y a une bonne ambiance,"[""a1_1629383237327"", ""a1_1629383256288""]","[[963, 969], [979, 997]]",True,discontinuous:a1_1629383237327+a1_1629383256288,Suggeree,Joie,Aucune,Proposition,bonne ambiance,
PtitLibe,7-12_PtitLibe65-Tour_France_Pourquoi_gros_evenement,a1_1629385142799,SitEmo,55,76,c’est Noël en juillet,"[""a1_1629385142799""]","[[55, 76]]",False,,Montree,Joie,Aucune,Proposition,c’est Noël en juillet,
PtitLibe,7-12_PtitLibe65-Tour_France_Pourquoi_gros_evenement,a1_1629391338731,SitEmo,185,201,une immense fête,"[""a1_1629391338731""]","[[185, 201]]",False,,Comportementale,Joie,Aucune,SN,fête,
PtitLibe,7-12_PtitLibe65-Tour_France_Pourquoi_gros_evenement,discontinuous:a1_1631627026823+a1_1631627027864,Autre,903,943,espèrent faire venir des touristes,"[""a1_1631627026823"", ""a1_1631627027864""]","[[903, 911], [918, 943]]",True,discontinuous:a1_1631627026823+a1_1631627027864,,,,,,espoir
PtitLibe,7-12_PtitLibe65-Tour_France_Que_va-t-il_se_passer_,a1_1629387337927,Autre,718,735,un sacré parcours,"[""a1_1629387337927""]","[[718, 735]]",False,,,,,,,indéterminée
PtitLibe,7-12_PtitLibe65-Tour_France_Que_va-t-il_se_passer_,a1_1629387379665,Autre,1763,1819,préfèrent les routes droites qui permettent d’aller vite,"[""a1_1629387379665""]","[[1763, 1819]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe65-Tour_France_Tour_France_pour_cyclistes,a1_1621579833011,SitEmo,254,264,un honneur,"[""a1_1621579833011""]","[[254, 264]]",False,,Designee,Fierte,Aucune,SN,honneur,
PtitLibe,7-12_PtitLibe65-Tour_France_Tour_France_pour_cyclistes,a1_1621579833012,SitEmo,288,337,l’événement le plus important de notre calendrier,"[""a1_1621579833012""]","[[288, 337]]",False,,Suggeree,Fierte,Aucune,SN,le plus important,
PtitLibe,7-12_PtitLibe65-Tour_France_Tour_France_pour_cyclistes,a1_1621579833014,Autre,502,509,en rêve,"[""a1_1621579833014""]","[[502, 509]]",False,,,,,,,espoir
PtitLibe,7-12_PtitLibe65-Tour_France_Tour_France_pour_cyclistes,a1_1629388776195,Autre,1588,1592,veut,"[""a1_1629388776195""]","[[1588, 1592]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe65-Tour_France_Tour_France_pour_cyclistes,a1_1629388816829,Autre,442,458,Notre motivation,"[""a1_1629388816829""]","[[442, 458]]",False,,,,,,,détermination
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1621579832980,SitEmo,97,104,tristes,"[""a1_1621579832980""]","[[97, 104]]",False,,Designee,Tristesse,Aucune,SAdj,tristes,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1621579832988,SitEmo,1652,1656,Vexé,"[""a1_1621579832988""]","[[1652, 1656]]",False,,Designee,Embarras,Tristesse,SAdj,Vexé,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1621579832989,SitEmo,1812,1819,furieux,"[""a1_1621579832989""]","[[1812, 1819]]",False,,Designee,Colere,Aucune,SAdj,furieux,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1621579832992,SitEmo,2341,2352,le scandale,"[""a1_1621579832992""]","[[2341, 2352]]",False,,Designee,Colere,Aucune,SN,scandale,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1621579832994,SitEmo,2458,2469,Cet exploit,"[""a1_1621579832994""]","[[2458, 2469]]",False,,Designee,Admiration,Aucune,SN,exploit,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629383530067,SitEmo,108,117,héroïques,"[""a1_1629383530067""]","[[108, 117]]",False,,Suggeree,Admiration,Aucune,SAdj,héroïques,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629383559823,SitEmo,119,131,ses exploits,"[""a1_1629383559823""]","[[119, 131]]",False,,Designee,Admiration,Surprise,SN,exploits,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629383664721,Autre,733,740,courage,"[""a1_1629383664721""]","[[733, 740]]",False,,,,,,,courage
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629383726857,SitEmo,1164,1287,"Mais Anquetil a réussi à rattraper son retard en accélérant dans la descente, malgré le brouillard qui gênait la visibilité","[""a1_1629383726857""]","[[1164, 1287]]",False,,Suggeree,Surprise,Aucune,Proposition,Mais;malgré,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629383754659,SitEmo,1288,1289,!,"[""a1_1629383754659""]","[[1288, 1289]]",False,,Montree,Surprise,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629383962997,SitEmo,1845,1861,a raté l’arrivée,"[""a1_1629383962997""]","[[1845, 1861]]",False,,Suggeree,Colere,Aucune,Proposition,raté,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629384002265,SitEmo,1665,1765,a roulé si vite à l’étape suivante qu’elle s’est terminée à Marseille avec plus d’une heure d’avance,"[""a1_1629384002265""]","[[1665, 1765]]",False,,Comportementale,Embarras,Tristesse,Proposition,roulé si vite,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629384108905,SitEmo,2456,2457,!,"[""a1_1629384108905""]","[[2456, 2457]]",False,,Montree,Admiration,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1621579832995,SitEmo,2476,2569,d’autant plus spectaculaire que Armstrong avait été victime d’un grave cancer avant de gagner,"[""a1_1621579832995""]","[[2476, 2569]]",False,,Designee,Admiration,Surprise,SAdj,spectaculaire,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1621579832993,SitEmo,2446,2455,Un record,"[""a1_1621579832993""]","[[2446, 2455]]",False,,Suggeree,Admiration,Aucune,SN,record,
PtitLibe,7-12_PtitLibe65-Tour_France_histoires_Tour,a1_1629383692649,SitEmo,1162,1163,…,"[""a1_1629383692649""]","[[1162, 1163]]",False,,Montree,Surprise,Aucune,Points de suspension,…,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1621579833041,SitEmo,1412,1420,contents,"[""a1_1621579833041""]","[[1412, 1420]]",False,,Designee,Joie,Aucune,SAdj,contents,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1621579833042,SitEmo,1425,1478,leurs conditions de travail devenaient très mauvaises,"[""a1_1621579833042""]","[[1425, 1478]]",False,,Suggeree,Colere,Aucune,Proposition,mauvaises,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1621579833043,SitEmo,1524,1550,beaucoup de manifestations,"[""a1_1621579833043""]","[[1524, 1550]]",False,,Comportementale,Colere,Aucune,SN,manifestations,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1629389015619,Autre,225,266,voulait rendre le théâtre plus accessible,"[""a1_1629389015619""]","[[225, 266]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1629389023140,Autre,376,430,voulait des spectacles en dehors de Paris et pour tous,"[""a1_1629389023140""]","[[376, 430]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Comment_festival_est_ne,a1_1629389110039,Autre,1486,1511,voulaient le faire savoir,"[""a1_1629389110039""]","[[1486, 1511]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1621579833061,Autre,443,476,voulait bien jouer dans une pièce,"[""a1_1621579833061""]","[[443, 476]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1621579833062,SitEmo,498,520,un peu peur d’accepter,"[""a1_1621579833062""]","[[498, 520]]",False,,Designee,Peur,Aucune,SN,peur,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1621579833064,SitEmo,1054,1067,très stressée,"[""a1_1621579833064""]","[[1054, 1067]]",False,,Designee,Peur,Aucune,SAdj,stressée,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1621579833068,SitEmo,1202,1208,génial,"[""a1_1621579833068""]","[[1202, 1208]]",False,,Designee,Surprise,Aucune,SAdj,génial,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1621579833069,SitEmo,1294,1317,très contents pour elle,"[""a1_1621579833069""]","[[1294, 1317]]",False,,Designee,Joie,Aucune,SAdj,contents,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391634989,SitEmo,583,615,au public qui allait me regarder,"[""a1_1629391634989""]","[[583, 615]]",False,,Suggeree,Peur,Aucune,Proposition,me regarder,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391761871,SitEmo,1167,1194,cette aventure qui commence,"[""a1_1629391761871""]","[[1167, 1194]]",False,,Suggeree,Surprise,Aucune,SN,aventure,
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391822475,Autre,1396,1417,préfère être discrète,"[""a1_1629391822475""]","[[1396, 1417]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391841599,Autre,1463,1483,voulait être médecin,"[""a1_1629391841599""]","[[1463, 1483]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,a1_1629391845940,Autre,1516,1546,veut être comédienne plus tard,"[""a1_1629391845940""]","[[1516, 1546]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_Marion,discontinuous:a1_1629391827397+a1_1629391831235,Autre,1427,1449,veut tout raconter,"[""a1_1629391827397"", ""a1_1629391831235""]","[[1427, 1431], [1436, 1449]]",True,discontinuous:a1_1629391827397+a1_1629391831235,,,,,,envie
PtitLibe,7-12_PtitLibe66-festival_Avignon_description,a1_1629391406136,SitEmo,36,62,une grande fête du théâtre,"[""a1_1629391406136""]","[[36, 62]]",False,,Comportementale,Joie,Aucune,SN,fête,
PtitLibe,7-12_PtitLibe66-festival_Avignon_festival,a1_1621579833053,SitEmo,1025,1051,une grande fête du théâtre,"[""a1_1621579833053""]","[[1025, 1051]]",False,,Comportementale,Joie,Aucune,SN,fête,
PtitLibe,7-12_PtitLibe66-festival_Avignon_festival,a1_1629389362828,SitEmo,373,390,Cette grande fête,"[""a1_1629389362828""]","[[373, 390]]",False,,Comportementale,Joie,Aucune,SN,fête,
PtitLibe,7-12_PtitLibe66-festival_Avignon_festival,a1_1629389411308,Autre,930,974,veulent y participer pour faire un spectacle,"[""a1_1629389411308""]","[[930, 974]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1621579833086,SitEmo,908,957,merveilleux de voir comment la colonie communique,"[""a1_1621579833086""]","[[908, 957]]",False,,Designee,Admiration,Aucune,SAdj,merveilleux,
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1621579833087,Autre,1073,1103,aime travailler dans la nature,"[""a1_1621579833087""]","[[1073, 1103]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1621579833090,Autre,1175,1183,apprécie,"[""a1_1621579833090""]","[[1175, 1183]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1629401358521,Autre,699,726,passionnés par l’apiculture,"[""a1_1629401358521""]","[[699, 726]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Benedicte,a1_1629402023497,Autre,1512,1519,vouloir,"[""a1_1629402023497""]","[[1512, 1519]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1621579833118,SitEmo,34,44,mécontents,"[""a1_1621579833118""]","[[34, 44]]",False,,Designee,Colere,Aucune,SAdj,mécontents,
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1621579833119,SitEmo,83,91,inquiets,"[""a1_1621579833119""]","[[83, 91]]",False,,Designee,Peur,Aucune,SAdj,inquiets,
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1621579833120,SitEmo,94,128,beaucoup de leurs abeilles meurent,"[""a1_1621579833120""]","[[94, 128]]",False,,Suggeree,Peur,Tristesse,Proposition,meurent,
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1621579833127,SitEmo,918,927,dangereux,"[""a1_1621579833127""]","[[918, 927]]",False,,Designee,Peur,Aucune,SAdj,dangereux,
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1629443850245,SitEmo,137,162,ne peuvent pas l’empêcher,"[""a1_1629443850245""]","[[137, 162]]",False,,Suggeree,Peur,Tristesse,Proposition,ne peuvent pas l’empêcher,
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,a1_1629443919139,Autre,684,826,"souhaitent que le gouvernement interdise les produits qui font du mal aux abeilles, ceux que certains agriculteurs utilisent dans leurs champs","[""a1_1629443919139""]","[[684, 826]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe67-disparition_abeilles_Pourquoi_apiculteurs_mecontents,discontinuous:a1_1629443897430+a1_1629443907175,Autre,647,679,veulent que l’Etat les aide,"[""a1_1629443897430"", ""a1_1629443907175""]","[[647, 654], [660, 679]]",True,discontinuous:a1_1629443897430+a1_1629443907175,,,,,,envie
PtitLibe,7-12_PtitLibe67-disparition_abeilles_description,a1_1621579833094,SitEmo,338,346,inquiets,"[""a1_1621579833094""]","[[338, 346]]",False,,Designee,Peur,Aucune,SAdj,inquiets,
PtitLibe,7-12_PtitLibe67-disparition_abeilles_description,a1_1629402199455,SitEmo,234,268,De plus en plus d’abeilles meurent,"[""a1_1629402199455""]","[[234, 268]]",False,,Suggeree,Peur,Aucune,Proposition,meurent,
PtitLibe,7-12_PtitLibe68-rentree_tele_Comment_fonctionne_tele_pour_enfants,a1_1621579833167,SitEmo,1907,1913,soucis,"[""a1_1621579833167""]","[[1907, 1913]]",False,,Designee,Tristesse,Aucune,SN,soucis,
PtitLibe,7-12_PtitLibe68-rentree_tele_Comment_fonctionne_tele_pour_enfants,a1_1629444248709,Autre,1700,1709,va plaire,"[""a1_1629444248709""]","[[1700, 1709]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_Comment_fonctionne_tele_pour_enfants,a1_1629444253239,Autre,1761,1883,"aiment beaucoup le fantastique ou les histoires autour de la musique, des jeunes, de l’amitié, de l’amour ou de la famille","[""a1_1629444253239""]","[[1761, 1883]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_Comment_fonctionne_tele_pour_enfants,a1_1629444290390,Autre,1919,1961,aiment voir comment on vit chez les autres,"[""a1_1629444290390""]","[[1919, 1961]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833199,SitEmo,704,717,très excitant,"[""a1_1621579833199""]","[[704, 717]]",False,,Designee,Joie,Aucune,SAdj,excitant,
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833200,SitEmo,789,803,un peu stressé,"[""a1_1621579833200""]","[[789, 803]]",False,,Designee,Peur,Aucune,SAdj,stressé,
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833201,SitEmo,949,955,amuser,"[""a1_1621579833201""]","[[949, 955]]",False,,Designee,Joie,Aucune,Proposition,amuser,
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833204,Autre,981,989,ridicule,"[""a1_1621579833204""]","[[981, 989]]",False,,,,,,,mépris
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833205,SitEmo,1305,1323,c’est les vacances,"[""a1_1621579833205""]","[[1305, 1323]]",False,,Suggeree,Joie,Aucune,Proposition,vacances,
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833208,SitEmo,1605,1610,super,"[""a1_1621579833208""]","[[1605, 1610]]",False,,Designee,Admiration,Surprise,SAdj,super,
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833209,SitEmo,1749,1777,très heureux dans son métier,"[""a1_1621579833209""]","[[1749, 1777]]",False,,Designee,Joie,Aucune,SAdj,heureux,
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1629444548484,SitEmo,837,838,!,"[""a1_1629444548484""]","[[837, 838]]",False,,Montree,Peur,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1629444726729,SitEmo,1324,1325,!,"[""a1_1629444726729""]","[[1324, 1325]]",False,,Montree,Joie,Aucune,Point d'exclamation,!,
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1629444765339,Autre,1520,1528,plairont,"[""a1_1629444765339""]","[[1520, 1528]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_Joan,a1_1621579833203,SitEmo,973,989,peur du ridicule,"[""a1_1621579833203""]","[[973, 989]]",False,,Designee,Peur,Aucune,SN,peur,
PtitLibe,7-12_PtitLibe68-rentree_tele_cette_rentree,a1_1629444145970,Autre,1466,1508,veut reconquérir les enfants et les jeunes,"[""a1_1629444145970""]","[[1466, 1508]]",False,,,,,,,envie
PtitLibe,7-12_PtitLibe68-rentree_tele_qui_regarde_quoi_a_tele,a1_1629444960649,Autre,1579,1587,plaisent,"[""a1_1629444960649""]","[[1579, 1587]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe68-rentree_tele_septembre_tele,a1_1621579833238,Autre,2036,2041,plaît,"[""a1_1621579833238""]","[[2036, 2041]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Ninon,a1_1621579833306,SitEmo,918,927,trop peur,"[""a1_1621579833306""]","[[918, 927]]",False,,Designee,Peur,Aucune,SN,peur,
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Ninon,a1_1621579833310,SitEmo,1486,1514,déçue que les NAP s’arrêtent,"[""a1_1621579833310""]","[[1486, 1514]]",False,,Designee,Tristesse,Aucune,SAdj,déçue,
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Ninon,a1_1621579833311,Autre,1524,1567,aimait bien faire ces différentes activités,"[""a1_1621579833311""]","[[1524, 1567]]",False,,,,,,,amour
PtitLibe,7-12_PtitLibe69-rythmes_scolaires_Ninon,a1_1621579833312,SitEmo,1573,1587,s’amusait bien,"[""a1_1621579833312""]","[[1573, 1587]]",False,,Comportementale,Joie,Aucune,Proposition,s’amusait,
