source_file,text_span,mode,emotion,marker_type,marker_value,type
PtitLibe,"Malala Yousafzai (on l’appelle souvent seulement par son prénom, Malala) est la plus jeune à avoir reçu le prix",Suggérée,Surprise,lemma,recevoir,SitEmo
PtitLibe,"Malala Yousafzai (on l’appelle souvent seulement par son prénom, Malala) est la plus jeune à avoir reçu le prix",Suggérée,Admiration,lemma,recevoir,SitEmo
PtitLibe,"Malala Yousafzai (on l’appelle souvent seulement par son prénom, Malala) est la plus jeune à avoir reçu le prix",Suggérée,Surprise,lemma,prix,SitEmo
PtitLibe,"Malala Yousafzai (on l’appelle souvent seulement par son prénom, Malala) est la plus jeune à avoir reçu le prix",Suggérée,Admiration,lemma,prix,SitEmo
PtitLibe,tuer,Suggérée,Peur,lemma,tuer,SitEmo
PtitLibe,fiers de leur identité,Désignée,Fierté,lemma,fier,SitEmo
PtitLibe,fiers de leur identité,Désignée,Fierté,lemma,identité,SitEmo
PtitLibe,la répression culturelle a été féroce,Suggérée,Tristesse,lemma,répression,SitEmo
PtitLibe,la répression culturelle a été féroce,Suggérée,Tristesse,lemma,culturel,SitEmo
PtitLibe,la répression culturelle a été féroce,Suggérée,Tristesse,lemma,féroce,SitEmo
PtitLibe,humiliés,Désignée,Embarras,lemma,humilier,SitEmo
PtitLibe,ne pouvaient plus parler catalan,Suggérée,Tristesse,lemma,parler,SitEmo
PtitLibe,ne pouvaient plus parler catalan,Suggérée,Tristesse,lemma,catalan,SitEmo
PtitLibe,"tous leurs symboles, comme leur drapeau, ont été interdits",Suggérée,Tristesse,lemma,symbole,SitEmo
PtitLibe,"tous leurs symboles, comme leur drapeau, ont été interdits",Suggérée,Tristesse,lemma,drapeau,SitEmo
PtitLibe,"tous leurs symboles, comme leur drapeau, ont été interdits",Suggérée,Tristesse,lemma,interdire,SitEmo
PtitLibe,ont manifesté,Comportementale,Colère,lemma,manifester,SitEmo
PtitLibe,un peu triste,Désignée,Tristesse,lemma,peu,SitEmo
PtitLibe,un peu triste,Désignée,Tristesse,lemma,triste,SitEmo
PtitLibe,drôle,Désignée,Joie,lemma,drôle,SitEmo
PtitLibe,on casse des choses dans ton école,Suggérée,Tristesse,lemma,casser,SitEmo
PtitLibe,on casse des choses dans ton école,Suggérée,Tristesse,lemma,chose,SitEmo
PtitLibe,on casse des choses dans ton école,Suggérée,Tristesse,lemma,école,SitEmo
PtitLibe,impressionnantes,Désignée,Surprise,lemma,impressionnant,SitEmo
PtitLibe,impressionnantes,Désignée,Admiration,lemma,impressionnant,SitEmo
PtitLibe,en souffrir,Désignée,Tristesse,lemma,souffrir,SitEmo
PtitLibe,victimes,Suggérée,Tristesse,lemma,victime,SitEmo
PtitLibe,perdre leur travail,Suggérée,Peur,lemma,perdre,SitEmo
PtitLibe,perdre leur travail,Suggérée,Peur,lemma,travail,SitEmo
PtitLibe,n’osent pas parler,Comportementale,Peur,lemma,oser,SitEmo
PtitLibe,n’osent pas parler,Comportementale,Peur,lemma,parler,SitEmo
PtitLibe,peur de perdre leur travail,Désignée,Peur,lemma,peur,SitEmo
PtitLibe,peur de perdre leur travail,Désignée,Peur,lemma,perdre,SitEmo
PtitLibe,peur de perdre leur travail,Désignée,Peur,lemma,travail,SitEmo
PtitLibe,horrible,Désignée,Peur,lemma,horrible,SitEmo
PtitLibe,insulter,Désignée,Embarras,lemma,insulter,SitEmo
PtitLibe,hein,Montrée,Colère,lemma,hein,SitEmo
PtitLibe,"voit du harcèlement tous les jours, dans la rue, dans le métro, au travail",Montrée,Peur,lemma,voit,SitEmo
PtitLibe,"voit du harcèlement tous les jours, dans la rue, dans le métro, au travail",Montrée,Peur,lemma,harcèlemer,SitEmo
PtitLibe,"voit du harcèlement tous les jours, dans la rue, dans le métro, au travail",Montrée,Peur,lemma,jour,SitEmo
PtitLibe,"voit du harcèlement tous les jours, dans la rue, dans le métro, au travail",Montrée,Peur,lemma,rue,SitEmo
PtitLibe,"voit du harcèlement tous les jours, dans la rue, dans le métro, au travail",Montrée,Peur,lemma,métro,SitEmo
PtitLibe,"voit du harcèlement tous les jours, dans la rue, dans le métro, au travail",Montrée,Peur,lemma,travail,SitEmo
PtitLibe,Naturellement,Montrée,Colère,lemma,naturellement,SitEmo
PtitLibe,subir,Désignée,Tristesse,lemma,subir,SitEmo
PtitLibe,subissent,Désignée,Tristesse,lemma,subir,SitEmo
PtitLibe,subir ça,Désignée,Tristesse,lemma,subir,SitEmo
PtitLibe,"siffler, klaxonner, insulter",Montrée,Colère,lemma,siffler,SitEmo
PtitLibe,"siffler, klaxonner, insulter",Montrée,Colère,lemma,klaxonner,SitEmo
PtitLibe,"siffler, klaxonner, insulter",Montrée,Colère,lemma,insulter,SitEmo
PtitLibe,subissent beaucoup de choses qu’elles ne devraient pas subir et que les hommes ne subissent pas,Désignée,Tristesse,lemma,subir,SitEmo
PtitLibe,subissent beaucoup de choses qu’elles ne devraient pas subir et que les hommes ne subissent pas,Désignée,Tristesse,lemma,beaucoup,SitEmo
PtitLibe,subissent beaucoup de choses qu’elles ne devraient pas subir et que les hommes ne subissent pas,Désignée,Tristesse,lemma,chose,SitEmo
PtitLibe,subissent beaucoup de choses qu’elles ne devraient pas subir et que les hommes ne subissent pas,Désignée,Tristesse,lemma,subir,SitEmo
PtitLibe,subissent beaucoup de choses qu’elles ne devraient pas subir et que les hommes ne subissent pas,Désignée,Tristesse,lemma,homme,SitEmo
PtitLibe,subissent beaucoup de choses qu’elles ne devraient pas subir et que les hommes ne subissent pas,Désignée,Tristesse,lemma,subir,SitEmo
PtitLibe,avoir parlé de façon très incorrecte,Suggérée,Colère,lemma,parler,SitEmo
PtitLibe,avoir parlé de façon très incorrecte,Suggérée,Colère,lemma,façon,SitEmo
PtitLibe,avoir parlé de façon très incorrecte,Suggérée,Colère,lemma,incorrect,SitEmo
PtitLibe,s’échapper,Comportementale,Peur,lemma,échapper,SitEmo
PtitLibe,l’accusent de leur avoir parlé de façon très incorrecte,Comportementale,Colère,lemma,accusent,SitEmo
PtitLibe,l’accusent de leur avoir parlé de façon très incorrecte,Comportementale,Colère,lemma,parler,SitEmo
PtitLibe,l’accusent de leur avoir parlé de façon très incorrecte,Comportementale,Colère,lemma,façon,SitEmo
PtitLibe,l’accusent de leur avoir parlé de façon très incorrecte,Comportementale,Colère,lemma,incorrect,SitEmo
PtitLibe,Malheureusement,Désignée,Tristesse,lemma,malheureusement,SitEmo
PtitLibe,on peut être victime de harcèlement ou d’agression sexuelle,Suggérée,Tristesse,lemma,victime,SitEmo
PtitLibe,on peut être victime de harcèlement ou d’agression sexuelle,Suggérée,Tristesse,lemma,harcèlemer,SitEmo
PtitLibe,on peut être victime de harcèlement ou d’agression sexuelle,Suggérée,Tristesse,lemma,agression,SitEmo
PtitLibe,on peut être victime de harcèlement ou d’agression sexuelle,Suggérée,Tristesse,lemma,sexuel,SitEmo
PtitLibe,faute,Désignée,Culpabilité,lemma,faute,SitEmo
PtitLibe,une agression,Suggérée,Tristesse,lemma,agression,SitEmo
PtitLibe,très peur,Désignée,Peur,lemma,peur,SitEmo
PtitLibe,protéger,Suggérée,Peur,lemma,protéger,SitEmo
PtitLibe,en danger,Désignée,Peur,lemma,danger,SitEmo
PtitLibe,peur de parler à un adulte,Désignée,Peur,lemma,peur,SitEmo
PtitLibe,peur de parler à un adulte,Désignée,Peur,lemma,parler,SitEmo
PtitLibe,peur de parler à un adulte,Désignée,Peur,lemma,adulte,SitEmo
PtitLibe,une agression,Suggérée,Tristesse,lemma,agression,SitEmo
PtitLibe,a subi une agression,Désignée,Tristesse,lemma,subir,SitEmo
PtitLibe,a subi une agression,Désignée,Tristesse,lemma,agression,SitEmo
PtitLibe,coupable de ne pas avoir réagi,Désignée,Culpabilité,lemma,coupable,SitEmo
PtitLibe,coupable de ne pas avoir réagi,Désignée,Culpabilité,lemma,réagi,SitEmo
PtitLibe,subit une agression,Désignée,Tristesse,lemma,subit,SitEmo
PtitLibe,subit une agression,Désignée,Tristesse,lemma,agression,SitEmo
PtitLibe,tristes,Désignée,Tristesse,lemma,triste,SitEmo
PtitLibe,avoir été humiliées,Désignée,Embarras,lemma,humilier,SitEmo
PtitLibe,des viols,Suggérée,Embarras,lemma,viol,SitEmo
PtitLibe,des viols,Suggérée,Peur,lemma,viol,SitEmo
PtitLibe,ont critiqué ces initiatives,Comportementale,Colère,lemma,critiquer,SitEmo
PtitLibe,ont critiqué ces initiatives,Comportementale,Colère,lemma,initiative,SitEmo
PtitLibe,Balance ton porc,Suggérée,Dégoût,lemma,balance,SitEmo
PtitLibe,Balance ton porc,Suggérée,Dégoût,lemma,porc,SitEmo
PtitLibe,porc,Suggérée,Dégoût,lemma,porc,SitEmo
PtitLibe,très dégradantes,Désignée,Embarras,lemma,dégradant,SitEmo
PtitLibe,des agressions sexuelles,Suggérée,Embarras,lemma,agression,SitEmo
PtitLibe,des agressions sexuelles,Suggérée,Peur,lemma,agression,SitEmo
PtitLibe,des agressions sexuelles,Suggérée,Embarras,lemma,sexuel,SitEmo
PtitLibe,des agressions sexuelles,Suggérée,Peur,lemma,sexuel,SitEmo
PtitLibe,avoir fait beaucoup de mal,Désignée,Tristesse,lemma,beaucoup,SitEmo
PtitLibe,un énorme scandale,Désignée,Colère,lemma,énorme,SitEmo
PtitLibe,un énorme scandale,Désignée,Colère,lemma,scandale,SitEmo
PtitLibe,a harcelées,Suggérée,Tristesse,lemma,harceler,SitEmo
PtitLibe,agressées sexuellement,Suggérée,Tristesse,lemma,agresser,SitEmo
PtitLibe,agressées sexuellement,Suggérée,Tristesse,lemma,sexuellement,SitEmo
PtitLibe,est accusé d’avoir fait beaucoup de mal à plusieurs actrices,Comportementale,Colère,lemma,accuser,SitEmo
PtitLibe,est accusé d’avoir fait beaucoup de mal à plusieurs actrices,Comportementale,Colère,lemma,beaucoup,SitEmo
PtitLibe,est accusé d’avoir fait beaucoup de mal à plusieurs actrices,Comportementale,Colère,lemma,plusieurs,SitEmo
PtitLibe,est accusé d’avoir fait beaucoup de mal à plusieurs actrices,Comportementale,Colère,lemma,acteur,SitEmo
PtitLibe,des risques,Désignée,Peur,lemma,risque,SitEmo
PtitLibe,Il y avait des têtes de mort sur tous les bidons,Suggérée,Peur,lemma,tête,SitEmo
PtitLibe,Il y avait des têtes de mort sur tous les bidons,Suggérée,Peur,lemma,mort,SitEmo
PtitLibe,Il y avait des têtes de mort sur tous les bidons,Suggérée,Peur,lemma,bidon,SitEmo
PtitLibe,dangereux,Désignée,Peur,lemma,dangereu,SitEmo
PtitLibe,un véritable stress d’utiliser des produits chimiques,Désignée,Peur,lemma,véritable,SitEmo
PtitLibe,un véritable stress d’utiliser des produits chimiques,Désignée,Peur,lemma,stress,SitEmo
PtitLibe,un véritable stress d’utiliser des produits chimiques,Désignée,Peur,lemma,utiliser,SitEmo
PtitLibe,un véritable stress d’utiliser des produits chimiques,Désignée,Peur,lemma,produit,SitEmo
PtitLibe,un véritable stress d’utiliser des produits chimiques,Désignée,Peur,lemma,chimique,SitEmo
PtitLibe,moins dangereux,Désignée,Peur,lemma,dangereux,SitEmo
PtitLibe,regrette,Désignée,Tristesse,lemma,regretter,SitEmo
PtitLibe,On est en train de détruire l’environnement dans lequel on est,Suggérée,Tristesse,lemma,train,SitEmo
PtitLibe,On est en train de détruire l’environnement dans lequel on est,Suggérée,Tristesse,lemma,détruire,SitEmo
PtitLibe,On est en train de détruire l’environnement dans lequel on est,Suggérée,Tristesse,lemma,environnement,SitEmo
PtitLibe,dangereux pour la santé et pour l’environnement,Désignée,Peur,lemma,dangereux,SitEmo
PtitLibe,dangereux pour la santé et pour l’environnement,Désignée,Peur,lemma,santé,SitEmo
PtitLibe,dangereux pour la santé et pour l’environnement,Désignée,Peur,lemma,environnement,SitEmo
PtitLibe,dangereux,Désignée,Peur,lemma,dangereu,SitEmo
PtitLibe,vraiment dangereux,Désignée,Peur,lemma,vraiment,SitEmo
PtitLibe,vraiment dangereux,Désignée,Peur,lemma,dangereux,SitEmo
PtitLibe,dangereux,Désignée,Peur,lemma,dangereu,SitEmo
PtitLibe,dangereux,Désignée,Peur,lemma,dangereu,SitEmo
PtitLibe,dangereux,Désignée,Peur,lemma,dangereu,SitEmo
PtitLibe,intimider,Désignée,Peur,lemma,intimider,SitEmo
PtitLibe,une catastrophe,Suggérée,Peur,lemma,catastrophe,SitEmo
PtitLibe,une catastrophe,Suggérée,Tristesse,lemma,catastrophe,SitEmo
PtitLibe,perdrait des millions d’euros,Suggérée,Peur,lemma,perdre,SitEmo
PtitLibe,perdrait des millions d’euros,Suggérée,Tristesse,lemma,perdre,SitEmo
PtitLibe,perdrait des millions d’euros,Suggérée,Peur,lemma,million,SitEmo
PtitLibe,perdrait des millions d’euros,Suggérée,Tristesse,lemma,million,SitEmo
PtitLibe,perdrait des millions d’euros,Suggérée,Peur,lemma,euro,SitEmo
PtitLibe,perdrait des millions d’euros,Suggérée,Tristesse,lemma,euro,SitEmo
PtitLibe,"attaquer Paris, la capitale de la France, et une ville juste à côté, Saint-Denis",Suggérée,Peur,lemma,attaquer,SitEmo
PtitLibe,"attaquer Paris, la capitale de la France, et une ville juste à côté, Saint-Denis",Suggérée,Peur,lemma,paris,SitEmo
PtitLibe,"attaquer Paris, la capitale de la France, et une ville juste à côté, Saint-Denis",Suggérée,Peur,lemma,capitale,SitEmo
PtitLibe,"attaquer Paris, la capitale de la France, et une ville juste à côté, Saint-Denis",Suggérée,Peur,lemma,france,SitEmo
PtitLibe,"attaquer Paris, la capitale de la France, et une ville juste à côté, Saint-Denis",Suggérée,Peur,lemma,ville,SitEmo
PtitLibe,"attaquer Paris, la capitale de la France, et une ville juste à côté, Saint-Denis",Suggérée,Peur,lemma,juste,SitEmo
PtitLibe,"attaquer Paris, la capitale de la France, et une ville juste à côté, Saint-Denis",Suggérée,Peur,lemma,côté,SitEmo
PtitLibe,des attentats,Suggérée,Peur,lemma,attentat,SitEmo
PtitLibe,violents,Suggérée,Peur,lemma,violent,SitEmo
PtitLibe,peur,Désignée,Peur,lemma,peur,SitEmo
PtitLibe,ils ont fait exploser trois bombes,Suggérée,Peur,lemma,exploser,SitEmo
PtitLibe,ils ont fait exploser trois bombes,Suggérée,Peur,lemma,trois,SitEmo
PtitLibe,ils ont fait exploser trois bombes,Suggérée,Peur,lemma,bombe,SitEmo
PtitLibe,Une personne a été tuée par une explosion,Suggérée,Peur,lemma,tuer,SitEmo
PtitLibe,Une personne a été tuée par une explosion,Suggérée,Peur,lemma,explosion,SitEmo
PtitLibe,d’autres terroristes,Suggérée,Peur,lemma,terroriste,SitEmo
PtitLibe,ils ont tiré avec un fusil d’habitude utilisé pour faire la guerre,Suggérée,Peur,lemma,tirer,SitEmo
PtitLibe,ils ont tiré avec un fusil d’habitude utilisé pour faire la guerre,Suggérée,Peur,lemma,fusil,SitEmo
PtitLibe,ils ont tiré avec un fusil d’habitude utilisé pour faire la guerre,Suggérée,Peur,lemma,habitude,SitEmo
PtitLibe,ils ont tiré avec un fusil d’habitude utilisé pour faire la guerre,Suggérée,Peur,lemma,utiliser,SitEmo
PtitLibe,ils ont tiré avec un fusil d’habitude utilisé pour faire la guerre,Suggérée,Peur,lemma,guerre,SitEmo
PtitLibe,protéger,Suggérée,Peur,lemma,protéger,SitEmo
PtitLibe,surprendre,Désignée,Surprise,lemma,surprendre,SitEmo
PtitLibe,Les policiers ont tiré dans l’appartement,Suggérée,Peur,lemma,policier,SitEmo
PtitLibe,Les policiers ont tiré dans l’appartement,Suggérée,Peur,lemma,tirer,SitEmo
PtitLibe,Les policiers ont tiré dans l’appartement,Suggérée,Peur,lemma,appartement,SitEmo
PtitLibe,ont été arrêtées,Suggérée,Peur,lemma,arrêter,SitEmo
PtitLibe,Des hommes très violents,Suggérée,Peur,lemma,homme,SitEmo
PtitLibe,Des hommes très violents,Suggérée,Peur,lemma,violent,SitEmo
PtitLibe,des terroristes,Suggérée,Peur,lemma,terroriste,SitEmo
PtitLibe,Ils ont tiré,Suggérée,Peur,lemma,tirer,SitEmo
PtitLibe,ont fait exploser une bombe qu’ils portaient sur eux,Suggérée,Peur,lemma,exploser,SitEmo
PtitLibe,ont fait exploser une bombe qu’ils portaient sur eux,Suggérée,Peur,lemma,bombe,SitEmo
PtitLibe,ont fait exploser une bombe qu’ils portaient sur eux,Suggérée,Peur,lemma,porter,SitEmo
PtitLibe,"deux de ces personnes sont mortes, dont un homme qui serait le chef des attaques",Suggérée,Peur,lemma,deux,SitEmo
PtitLibe,"deux de ces personnes sont mortes, dont un homme qui serait le chef des attaques",Suggérée,Peur,lemma,mort,SitEmo
PtitLibe,"deux de ces personnes sont mortes, dont un homme qui serait le chef des attaques",Suggérée,Peur,lemma,homme,SitEmo
PtitLibe,"deux de ces personnes sont mortes, dont un homme qui serait le chef des attaques",Suggérée,Peur,lemma,chef,SitEmo
PtitLibe,"deux de ces personnes sont mortes, dont un homme qui serait le chef des attaques",Suggérée,Peur,lemma,attaque,SitEmo
PtitLibe,les terroristes ont tué 130 personnes,Suggérée,Peur,lemma,terroriste,SitEmo
PtitLibe,les terroristes ont tué 130 personnes,Suggérée,Peur,lemma,tuer,SitEmo
PtitLibe,protéger,Suggérée,Peur,lemma,protéger,SitEmo
PtitLibe,très triste,Désignée,Surprise,lemma,triste,SitEmo
PtitLibe,très difficile,Suggérée,Tristesse,lemma,difficile,SitEmo
PtitLibe,dramatiques,Désignée,Tristesse,lemma,dramatique,SitEmo
PtitLibe,la peur,Désignée,Peur,lemma,peur,SitEmo
PtitLibe,de mauvaises réactions,Comportementale,Peur,lemma,mauvais,SitEmo
PtitLibe,de mauvaises réactions,Comportementale,Peur,lemma,réaction,SitEmo
PtitLibe,ceux qui sont musulmans sont forcément violents,Suggérée,Peur,lemma,musulman,SitEmo
PtitLibe,ceux qui sont musulmans sont forcément violents,Suggérée,Peur,lemma,forcément,SitEmo
PtitLibe,ceux qui sont musulmans sont forcément violents,Suggérée,Peur,lemma,violent,SitEmo
PtitLibe,peur,Désignée,Peur,lemma,peur,SitEmo
PtitLibe,inquiètent,Désignée,Peur,lemma,inquiéter,SitEmo
PtitLibe,commettre des attentats,Comportementale,Colère,lemma,commettre,SitEmo
PtitLibe,commettre des attentats,Comportementale,Colère,lemma,attentat,SitEmo
PtitLibe,très fâchés,Désignée,Colère,lemma,fâché,SitEmo
PtitLibe,la France envoie des bombes,Suggérée,Colère,lemma,france,SitEmo
PtitLibe,la France envoie des bombes,Suggérée,Colère,lemma,envoyer,SitEmo
PtitLibe,la France envoie des bombes,Suggérée,Colère,lemma,bombe,SitEmo
PtitLibe,c’est la guerre,Suggérée,Peur,lemma,guerre,SitEmo
PtitLibe,le gouvernement est aussi violent,Suggérée,Peur,lemma,gouvernement,SitEmo
PtitLibe,le gouvernement est aussi violent,Suggérée,Peur,lemma,violent,SitEmo
PtitLibe,imposer tout ça,Suggérée,Peur,lemma,imposer,SitEmo
PtitLibe,la violence,Suggérée,Peur,lemma,violence,SitEmo
PtitLibe,Ils font exploser les bombes qu’ils ont sur eux pour mourir,Suggérée,Peur,lemma,exploser,SitEmo
PtitLibe,Ils font exploser les bombes qu’ils ont sur eux pour mourir,Suggérée,Peur,lemma,bombe,SitEmo
PtitLibe,Ils font exploser les bombes qu’ils ont sur eux pour mourir,Suggérée,Peur,lemma,mourir,SitEmo
PtitLibe,se venger de la France,Comportementale,Colère,lemma,venger,SitEmo
PtitLibe,se venger de la France,Comportementale,Colère,lemma,france,SitEmo
PtitLibe,ils tuent,Suggérée,Peur,lemma,tuer,SitEmo
PtitLibe,attentats,Suggérée,Peur,lemma,attentat,SitEmo
PtitLibe,choqué,Désignée,Surprise,lemma,choquer,SitEmo
PtitLibe,choqué,Désignée,Peur,lemma,choquer,SitEmo
PtitLibe,triste,Désignée,Tristesse,lemma,triste,SitEmo
PtitLibe,inquiet,Désignée,Peur,lemma,inquiet,SitEmo
PtitLibe,des moments difficiles,Suggérée,Tristesse,lemma,moment,SitEmo
PtitLibe,des moments difficiles,Suggérée,Peur,lemma,moment,SitEmo
PtitLibe,des moments difficiles,Suggérée,Tristesse,lemma,difficile,SitEmo
PtitLibe,des moments difficiles,Suggérée,Peur,lemma,difficile,SitEmo
PtitLibe,Par prudence,Comportementale,Peur,lemma,prudence,SitEmo
PtitLibe,dangereux de sortir,Désignée,Peur,lemma,dangereux,SitEmo
PtitLibe,dangereux de sortir,Désignée,Peur,lemma,sortir,SitEmo
PtitLibe,faire attention,Comportementale,Peur,lemma,attention,SitEmo
PtitLibe,arrête ce qu’on est en train de faire,Comportementale,Tristesse,lemma,arrêter,SitEmo
PtitLibe,arrête ce qu’on est en train de faire,Comportementale,Tristesse,lemma,train,SitEmo
PtitLibe,se regroupe,Comportementale,Tristesse,lemma,regrouper,SitEmo
PtitLibe,ne parle pas,Comportementale,Tristesse,lemma,parler,SitEmo
PtitLibe,pense aux gens qui ont été touchés,Comportementale,Tristesse,lemma,pense,SitEmo
PtitLibe,pense aux gens qui ont été touchés,Comportementale,Tristesse,lemma,gens,SitEmo
PtitLibe,pense aux gens qui ont été touchés,Comportementale,Tristesse,lemma,toucher,SitEmo
PtitLibe,leur rend hommage,Comportementale,Tristesse,lemma,rendre,SitEmo
PtitLibe,leur rend hommage,Comportementale,Tristesse,lemma,hommage,SitEmo
PtitLibe,se recueillir,Comportementale,Tristesse,lemma,recueillir,SitEmo
PtitLibe,allumer des bougies,Comportementale,Tristesse,lemma,allumer,SitEmo
PtitLibe,allumer des bougies,Comportementale,Tristesse,lemma,bougie,SitEmo
PtitLibe,se souvenir de ceux qui sont morts,Comportementale,Tristesse,lemma,souvenir,SitEmo
PtitLibe,se souvenir de ceux qui sont morts,Comportementale,Tristesse,lemma,mourir,SitEmo
PtitLibe,ceux qui sont morts,Suggérée,Tristesse,lemma,mourir,SitEmo
PtitLibe,déposer des fleurs pour eux,Comportementale,Tristesse,lemma,déposer,SitEmo
PtitLibe,déposer des fleurs pour eux,Comportementale,Tristesse,lemma,fleur,SitEmo
PtitLibe,"fermer les lieux publics comme les écoles, les bibliothèques ou les piscines",Comportementale,Peur,lemma,fermer,SitEmo
PtitLibe,"fermer les lieux publics comme les écoles, les bibliothèques ou les piscines",Comportementale,Peur,lemma,lieu,SitEmo
PtitLibe,"fermer les lieux publics comme les écoles, les bibliothèques ou les piscines",Comportementale,Peur,lemma,public,SitEmo
PtitLibe,"fermer les lieux publics comme les écoles, les bibliothèques ou les piscines",Comportementale,Peur,lemma,école,SitEmo
PtitLibe,"fermer les lieux publics comme les écoles, les bibliothèques ou les piscines",Comportementale,Peur,lemma,bibliothèque,SitEmo
PtitLibe,"fermer les lieux publics comme les écoles, les bibliothèques ou les piscines",Comportementale,Peur,lemma,piscine,SitEmo
PtitLibe,fait une minute de silence,Comportementale,Tristesse,lemma,minute,SitEmo
PtitLibe,fait une minute de silence,Comportementale,Tristesse,lemma,silence,SitEmo
PtitLibe,très grave,Suggérée,Peur,lemma,grave,SitEmo
PtitLibe,très grave,Suggérée,Tristesse,lemma,grave,SitEmo
PtitLibe,un peu déçu,Désignée,Tristesse,lemma,peu,SitEmo
PtitLibe,un peu déçu,Désignée,Tristesse,lemma,déçu,SitEmo
PtitLibe,ont choquée,Désignée,Surprise,lemma,choquer,SitEmo
PtitLibe,le malheur,Désignée,Tristesse,lemma,malheur,SitEmo
PtitLibe,énorme,Désignée,Admiration,lemma,énorme,SitEmo
PtitLibe,énorme,Désignée,Surprise,lemma,énorme,SitEmo
PtitLibe,s’amuse,Comportementale,Joie,lemma,amus,SitEmo
PtitLibe,a droit à un repas de fête,Suggérée,Joie,lemma,droit,SitEmo
PtitLibe,a droit à un repas de fête,Suggérée,Joie,lemma,repas,SitEmo
PtitLibe,a droit à un repas de fête,Suggérée,Joie,lemma,fête,SitEmo
PtitLibe,incroyables,Désignée,Surprise,lemma,incroyable,SitEmo
PtitLibe,plus prestigieux de tous,Désignée,Admiration,lemma,prestigieux,SitEmo
PtitLibe,s’esclaffe,Comportementale,Joie,lemma,esclaff,SitEmo
PtitLibe,a été harcelé,Suggérée,Tristesse,lemma,harceler,SitEmo
PtitLibe,des insultes,Désignée,Embarras,lemma,insulte,SitEmo
PtitLibe,des coups sans raison particulière,Suggérée,Peur,lemma,coup,SitEmo
PtitLibe,des coups sans raison particulière,Suggérée,Tristesse,lemma,coup,SitEmo
PtitLibe,des coups sans raison particulière,Suggérée,Peur,lemma,raison,SitEmo
PtitLibe,des coups sans raison particulière,Suggérée,Tristesse,lemma,raison,SitEmo
PtitLibe,des coups sans raison particulière,Suggérée,Peur,lemma,particulier,SitEmo
PtitLibe,des coups sans raison particulière,Suggérée,Tristesse,lemma,particulier,SitEmo
PtitLibe,victime de harcèlement,Suggérée,Tristesse,lemma,victime,SitEmo
PtitLibe,victime de harcèlement,Suggérée,Peur,lemma,victime,SitEmo
PtitLibe,victime de harcèlement,Suggérée,Tristesse,lemma,harcèlemer,SitEmo
PtitLibe,victime de harcèlement,Suggérée,Peur,lemma,harcèlemer,SitEmo
PtitLibe,harcelait,Suggérée,Tristesse,lemma,harceler,SitEmo
PtitLibe,intimidations,Désignée,Peur,lemma,intimidation,SitEmo
PtitLibe,violences,Suggérée,Peur,lemma,violence,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,recevoir,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,coup,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,poing,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,derrière,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,épaul,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,coup,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,pied,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,derrière,SitEmo
PtitLibe,"recevais des coups de poing derrière l’épaule, des coups de pied derrière les genoux",Suggérée,Peur,lemma,genou,SitEmo
PtitLibe,souffrait,Désignée,Tristesse,lemma,souffrir,SitEmo
PtitLibe,angoisse,Désignée,Peur,lemma,angoisse,SitEmo
PtitLibe,avoir été harcelé,Suggérée,Tristesse,lemma,harceler,SitEmo
PtitLibe,avoir été harcelé,Suggérée,Peur,lemma,harceler,SitEmo
PtitLibe,une dépression,Désignée,Tristesse,lemma,dépression,SitEmo
PtitLibe,étais traité de tout,Désignée,Embarras,lemma,traiter,SitEmo
PtitLibe,embêter,Désignée,Tristesse,lemma,embêter,SitEmo
PtitLibe,faute,Désignée,Culpabilité,lemma,faute,SitEmo
PtitLibe,dépression,Désignée,Tristesse,lemma,dépression,SitEmo
PtitLibe,se venger,Comportementale,Colère,lemma,venger,SitEmo
PtitLibe,a été harcelée,Suggérée,Tristesse,lemma,harceler,SitEmo
PtitLibe,les insultes,Désignée,Embarras,lemma,insulte,SitEmo
PtitLibe,les moqueries,Suggérée,Embarras,lemma,moquerie,SitEmo
PtitLibe,harcelait,Suggérée,Tristesse,lemma,harceler,SitEmo
PtitLibe,angoisses,Désignée,Peur,lemma,angoisse,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,lemma,tristesse,SitEmo
PtitLibe,tristesse,Désignée,Tristesse,lemma,tristesse,SitEmo
PtitLibe,avaient une vie plus difficile,Suggérée,Tristesse,lemma,vie,SitEmo
