source_file,text_span,mode,emotion,marker_type,marker_value,type
Albert_dataset,appelé à la démission,Comportementale,Colère,lemma,appeler,SitEmo
Albert_dataset,appelé à la démission,Comportementale,Colère,lemma,démission,SitEmo
Albert_dataset,insolites,Suggérée,Surprise,lemma,insolite,SitEmo
Albert_dataset,peur,Désignée,Peur,lemma,peur,SitEmo
Albert_dataset,affolée,Désignée,Peur,lemma,affoler,SitEmo
Albert_dataset,peur,Désignée,Peur,lemma,peur,SitEmo
Albert_dataset,surprise,Désignée,Surprise,lemma,surprise,SitEmo
Albert_dataset,hors du commun,Suggérée,Surprise,lemma,hors,SitEmo
Albert_dataset,hors du commun,Suggérée,Surprise,lemma,commun,SitEmo
Albert_dataset,grève,Comportementale,Colère,lemma,grever,SitEmo
Albert_dataset,réclamer,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,mouvement de grève,Comportementale,Colère,lemma,mouvement,SitEmo
Albert_dataset,mouvement de grève,Comportementale,Colère,lemma,grève,SitEmo
Albert_dataset,protesté,Comportementale,Colère,lemma,protester,SitEmo
Albert_dataset,manifesté,Comportementale,Colère,lemma,manifesté,SitEmo
Albert_dataset,fuir la violence et la pauvreté,Comportementale,Peur,lemma,fuir,SitEmo
Albert_dataset,fuir la violence et la pauvreté,Comportementale,Peur,lemma,violence,SitEmo
Albert_dataset,fuir la violence et la pauvreté,Comportementale,Peur,lemma,pauvreté,SitEmo
Albert_dataset,quittent,Comportementale,Peur,lemma,quitter,SitEmo
Albert_dataset,fuir,Comportementale,Peur,lemma,fuir,SitEmo
Albert_dataset,inédite,Suggérée,Surprise,lemma,inédit,SitEmo
Albert_dataset,panique,Désignée,Peur,lemma,panique,SitEmo
Albert_dataset,entrent en conflit,Comportementale,Colère,lemma,entrer,SitEmo
Albert_dataset,entrent en conflit,Comportementale,Colère,lemma,conflit,SitEmo
Albert_dataset,persécutées,Désignée,Colère,lemma,persécuter,SitEmo
Albert_dataset,persécutées,Désignée,Peur,lemma,persécuter,SitEmo
Albert_dataset,n'ont pas du tout de logement à elles,Suggérée,Tristesse,lemma,logement,SitEmo
Albert_dataset,vivent dans la rue ou dans des hébergements temporaires,Suggérée,Tristesse,lemma,vivre,SitEmo
Albert_dataset,vivent dans la rue ou dans des hébergements temporaires,Suggérée,Tristesse,lemma,rue,SitEmo
Albert_dataset,vivent dans la rue ou dans des hébergements temporaires,Suggérée,Tristesse,lemma,hébergement,SitEmo
Albert_dataset,vivent dans la rue ou dans des hébergements temporaires,Suggérée,Tristesse,lemma,temporaire,SitEmo
Albert_dataset,vivent dans des conditions très difficiles,Suggérée,Tristesse,lemma,vivre,SitEmo
Albert_dataset,vivent dans des conditions très difficiles,Suggérée,Peur,lemma,vivre,SitEmo
Albert_dataset,vivent dans des conditions très difficiles,Suggérée,Tristesse,lemma,condition,SitEmo
Albert_dataset,vivent dans des conditions très difficiles,Suggérée,Peur,lemma,condition,SitEmo
Albert_dataset,vivent dans des conditions très difficiles,Suggérée,Tristesse,lemma,difficile,SitEmo
Albert_dataset,vivent dans des conditions très difficiles,Suggérée,Peur,lemma,difficile,SitEmo
Albert_dataset,des immeubles qui menacent de s'effondrer,Suggérée,Peur,lemma,immeuble,SitEmo
Albert_dataset,des immeubles qui menacent de s'effondrer,Suggérée,Peur,lemma,menacer,SitEmo
Albert_dataset,des immeubles qui menacent de s'effondrer,Suggérée,Peur,lemma,effondrer,SitEmo
Albert_dataset,menacent,Désignée,Peur,lemma,menacer,SitEmo
Albert_dataset,peu ragoûtant,Désignée,Dégoût,lemma,peu,SitEmo
Albert_dataset,peu ragoûtant,Désignée,Dégoût,lemma,ragoûter,SitEmo
Albert_dataset,manifeste contre,Comportementale,Colère,lemma,manifeste,SitEmo
Albert_dataset,manifeste contre,Comportementale,Colère,lemma,contre,SitEmo
Albert_dataset,revendique,Comportementale,Colère,lemma,revendique,SitEmo
Albert_dataset,réclament,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,réclament,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,dénonçait,Comportementale,Colère,lemma,dénoncer,SitEmo
Albert_dataset,piètres conditions de travail,Suggérée,Colère,lemma,piètre,SitEmo
Albert_dataset,piètres conditions de travail,Suggérée,Colère,lemma,condition,SitEmo
Albert_dataset,piètres conditions de travail,Suggérée,Colère,lemma,travail,SitEmo
Albert_dataset,pour la première fois,Suggérée,Joie,lemma,premier,SitEmo
Albert_dataset,pour la première fois,Suggérée,Joie,lemma,fois,SitEmo
Albert_dataset,contestait,Comportementale,Colère,lemma,contester,SitEmo
Albert_dataset,triché,Suggérée,Colère,lemma,triché,SitEmo
Albert_dataset,crise économique,Suggérée,Peur,lemma,crise,SitEmo
Albert_dataset,crise économique,Suggérée,Peur,lemma,économique,SitEmo
Albert_dataset,pénuries,Suggérée,Peur,lemma,pénurie,SitEmo
Albert_dataset,de plus en plus pauvres,Suggérée,Peur,lemma,pauvre,SitEmo
Albert_dataset,de plus en plus pauvres,Suggérée,Tristesse,lemma,pauvre,SitEmo
Albert_dataset,honneur,Désignée,Fierté,lemma,honneur,SitEmo
Albert_dataset,voir sa vache élue,Suggérée,Fierté,lemma,voir,SitEmo
Albert_dataset,voir sa vache élue,Suggérée,Joie,lemma,voir,SitEmo
Albert_dataset,voir sa vache élue,Suggérée,Fierté,lemma,vache,SitEmo
Albert_dataset,voir sa vache élue,Suggérée,Joie,lemma,vache,SitEmo
Albert_dataset,voir sa vache élue,Suggérée,Fierté,lemma,élire,SitEmo
Albert_dataset,voir sa vache élue,Suggérée,Joie,lemma,élire,SitEmo
Albert_dataset,insulté,Comportementale,Colère,lemma,insulter,SitEmo
Albert_dataset,intrigué,Suggérée,Surprise,lemma,intriguer,SitEmo
Albert_dataset,colère,Désignée,Colère,lemma,colèr,SitEmo
Albert_dataset,colère,Désignée,Colère,lemma,colèr,SitEmo
Albert_dataset,réclamées,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,offert,Suggérée,Joie,lemma,offrir,SitEmo
Albert_dataset,déplorant une rupture,Suggérée,Tristesse,lemma,déplorer,SitEmo
Albert_dataset,déplorant une rupture,Suggérée,Tristesse,lemma,rupture,SitEmo
Albert_dataset,accuse,Comportementale,Colère,lemma,accus,SitEmo
Albert_dataset,échoué,Suggérée,Colère,lemma,échouer,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,réclame,Comportementale,Colère,lemma,réclame,SitEmo
Albert_dataset,réclame,Comportementale,Colère,lemma,réclame,SitEmo
Albert_dataset,fuient,Comportementale,Peur,lemma,fuir,SitEmo
Albert_dataset,visité par des ours,Suggérée,Peur,lemma,visité,SitEmo
Albert_dataset,visité par des ours,Suggérée,Peur,lemma,ours,SitEmo
Albert_dataset,fuir,Comportementale,Peur,lemma,fuir,SitEmo
Albert_dataset,cachés,Comportementale,Peur,lemma,cacher,SitEmo
Albert_dataset,victime,Suggérée,Peur,lemma,victime,SitEmo
Albert_dataset,victime,Suggérée,Peur,lemma,victime,SitEmo
Albert_dataset,victime,Suggérée,Colère,lemma,victime,SitEmo
Albert_dataset,revendiquaient,Comportementale,Colère,lemma,revendiquaient,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,impressionantes,Désignée,Admiration,lemma,impressionante,SitEmo
Albert_dataset,spectaculaire,Désignée,Admiration,lemma,spectaculaire,SitEmo
Albert_dataset,vénérer,Désignée,Admiration,lemma,vénérer,SitEmo
Albert_dataset,majestueuses,Suggérée,Admiration,lemma,majestueuse,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,manifestent,Comportementale,Colère,lemma,manifestent,SitEmo
Albert_dataset,tensions,Suggérée,Colère,lemma,tension,SitEmo
Albert_dataset,conflit,Désignée,Colère,lemma,conflit,SitEmo
Albert_dataset,accusait,Comportementale,Colère,lemma,accuser,SitEmo
Albert_dataset,inquiètent,Désignée,Peur,lemma,inquiéter,SitEmo
Albert_dataset,tensions,Suggérée,Colère,lemma,tension,SitEmo
Albert_dataset,se disputent,Comportementale,Colère,lemma,disputer,SitEmo
Albert_dataset,abriter des terroristes,Suggérée,Colère,lemma,abriter,SitEmo
Albert_dataset,abriter des terroristes,Suggérée,Colère,lemma,terroriste,SitEmo
Albert_dataset,effrayants,Désignée,Peur,lemma,effrayant,SitEmo
Albert_dataset,alarmante,Désignée,Peur,lemma,alarmant,SitEmo
Albert_dataset,étranges,Suggérée,Surprise,lemma,étrange,SitEmo
Albert_dataset,alarmante,Désignée,Peur,lemma,alarmant,SitEmo
Albert_dataset,incroyable découverte,Suggérée,Surprise,lemma,incroyable,SitEmo
Albert_dataset,incroyable découverte,Suggérée,Surprise,lemma,découverte,SitEmo
Albert_dataset,étonnant,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,défaillances,Suggérée,Colère,lemma,défaillance,SitEmo
Albert_dataset,accusé,Comportementale,Colère,lemma,accuser,SitEmo
Albert_dataset,honorer,Désignée,Admiration,lemma,honorer,SitEmo
Albert_dataset,hommage,Comportementale,Admiration,lemma,hommage,SitEmo
Albert_dataset,s'amuser,Comportementale,Joie,lemma,amuser,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,réclamer,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,réclamer,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,refusait,Comportementale,Colère,lemma,refuser,SitEmo
Albert_dataset,restait assise,Comportementale,Colère,lemma,rester,SitEmo
Albert_dataset,restait assise,Comportementale,Colère,lemma,asseoir,SitEmo
Albert_dataset,descendus dans la rue,Comportementale,Colère,lemma,descendre,SitEmo
Albert_dataset,descendus dans la rue,Comportementale,Colère,lemma,rue,SitEmo
Albert_dataset,réclamer,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,réclamer,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,exiger,Comportementale,Colère,lemma,exiger,SitEmo
Albert_dataset,manifestation,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,déposé une plainte,Comportementale,Colère,lemma,déposer,SitEmo
Albert_dataset,déposé une plainte,Comportementale,Colère,lemma,plainte,SitEmo
Albert_dataset,inaction,Suggérée,Colère,lemma,inaction,SitEmo
Albert_dataset,menace,Désignée,Peur,lemma,menacer,SitEmo
Albert_dataset,se mobilisent,Comportementale,Colère,lemma,mobiliser,SitEmo
Albert_dataset,grève,Comportementale,Colère,lemma,grever,SitEmo
Albert_dataset,porté plainte,Comportementale,Colère,lemma,porter,SitEmo
Albert_dataset,porté plainte,Comportementale,Colère,lemma,plainte,SitEmo
Albert_dataset,remporter un concours,Suggérée,Joie,lemma,remporter,SitEmo
Albert_dataset,remporter un concours,Suggérée,Joie,lemma,concours,SitEmo
Albert_dataset,inédit,Suggérée,Surprise,lemma,inédit,SitEmo
Albert_dataset,surprenante,Désignée,Surprise,lemma,surprenant,SitEmo
Albert_dataset,étonnante,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,surprise,Désignée,Surprise,lemma,surprise,SitEmo
Albert_dataset,effrayer,Désignée,Peur,lemma,effrayer,SitEmo
Albert_dataset,étonnant,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,intrigué,Désignée,Surprise,lemma,intriguer,SitEmo
Albert_dataset,peur,Désignée,Peur,lemma,peur,SitEmo
Albert_dataset,craignent,Désignée,Peur,lemma,craignent,SitEmo
Albert_dataset,effets secondaires,Suggérée,Peur,lemma,effet,SitEmo
Albert_dataset,effets secondaires,Suggérée,Peur,lemma,secondaire,SitEmo
Albert_dataset,panique,Désignée,Peur,lemma,panique,SitEmo
Albert_dataset,méfiance,Désignée,Peur,lemma,méfiance,SitEmo
Albert_dataset,surprise,Désignée,Surprise,lemma,surprise,SitEmo
Albert_dataset,avouait avoir volé,Suggérée,Culpabilité,lemma,avouer,SitEmo
Albert_dataset,avouait avoir volé,Suggérée,Culpabilité,lemma,voler,SitEmo
Albert_dataset,présentait ses excuses,Suggérée,Culpabilité,lemma,présenter,SitEmo
Albert_dataset,présentait ses excuses,Suggérée,Culpabilité,lemma,excuse,SitEmo
Albert_dataset,intriguant,Désignée,Surprise,lemma,intriguer,SitEmo
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,lemma,descendre,SitEmo
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,lemma,rue,SitEmo
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,lemma,manifester,SitEmo
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,lemma,désaccord,SitEmo
Albert_dataset,manifeste,Comportementale,Colère,lemma,manifeste,SitEmo
Albert_dataset,descendre,Comportementale,Colère,lemma,descendre,SitEmo
Albert_dataset,se joignent; contestation,Comportementale,Colère,lemma,joindre,SitEmo
Albert_dataset,se joignent; contestation,Comportementale,Colère,lemma,contestation,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,contesté,Comportementale,Colère,lemma,contesté,SitEmo
Albert_dataset,reprochent,Comportementale,Colère,lemma,reprocher,SitEmo
Albert_dataset,n'être plus en mesure,Suggérée,Colère,lemma,mesure,SitEmo
Albert_dataset,accusent,Comportementale,Colère,lemma,accuser,SitEmo
Albert_dataset,profiter de sa faiblessee,Suggérée,Colère,lemma,profiter,SitEmo
Albert_dataset,profiter de sa faiblessee,Suggérée,Colère,lemma,faiblessee,SitEmo
Albert_dataset,réclament,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,contestation,Suggérée,Colère,lemma,contestation,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,plus confiance,Suggérée,Colère,lemma,confiance,SitEmo
Albert_dataset,descendent dans les rues; fêter,Comportementale,Joie,lemma,descendre,SitEmo
Albert_dataset,descendent dans les rues; fêter,Comportementale,Joie,lemma,rue,SitEmo
Albert_dataset,descendent dans les rues; fêter,Comportementale,Joie,lemma,fêter,SitEmo
Albert_dataset,contestation,Comportementale,Colère,lemma,contestation,SitEmo
Albert_dataset,réclame,Comportementale,Colère,lemma,réclame,SitEmo
Albert_dataset,manifesté,Comportementale,Colère,lemma,manifesté,SitEmo
Albert_dataset,réclamer,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,contrarie,Désignée,Colère,lemma,contrarie,SitEmo
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,lemma,entrer,SitEmo
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,lemma,champ,SitEmo
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,lemma,piétiner,SitEmo
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,lemma,manger,SitEmo
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,lemma,récolte,SitEmo
Albert_dataset,animal sacré,Suggérée,Admiration,lemma,animal,SitEmo
Albert_dataset,animal sacré,Suggérée,Admiration,lemma,sacrer,SitEmo
Albert_dataset,accusés,Comportementale,Colère,lemma,accuser,SitEmo
Albert_dataset,torturés,Suggérée,Peur,lemma,torturer,SitEmo
Albert_dataset,deuil,Désignée,Tristesse,lemma,deuil,SitEmo
Albert_dataset,étonnant,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,peur,Désignée,Peur,lemma,peur,SitEmo
Albert_dataset,créatures malfaisantes,Suggérée,Peur,lemma,créature,SitEmo
Albert_dataset,créatures malfaisantes,Suggérée,Peur,lemma,malfaisant,SitEmo
Albert_dataset,découvert,Suggérée,Surprise,lemma,découvrir,SitEmo
Albert_dataset,réclamant,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,offenses,Suggérée,Colère,lemma,offense,SitEmo
Albert_dataset,chassait,Suggérée,Peur,lemma,chasser,SitEmo
Albert_dataset,chassait,Suggérée,Colère,lemma,chasser,SitEmo
Albert_dataset,étaient opposés,Suggérée,Colère,lemma,opposer,SitEmo
Albert_dataset,colonisation,Suggérée,Colère,lemma,colonisation,SitEmo
Albert_dataset,réclamé,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,menace,Désignée,Peur,lemma,menacer,SitEmo
Albert_dataset,attaques terroristes,Suggérée,Peur,lemma,attaque,SitEmo
Albert_dataset,attaques terroristes,Suggérée,Peur,lemma,terroriste,SitEmo
Albert_dataset,vive émotion,Suggérée,Tristesse,lemma,vif,SitEmo
Albert_dataset,vive émotion,Suggérée,Tristesse,lemma,émotion,SitEmo
Albert_dataset,surprises,Désignée,Surprise,lemma,surpris,SitEmo
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,lemma,mésaventure,SitEmo
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,lemma,souhaiter,SitEmo
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,lemma,connaître,SitEmo
Albert_dataset,graves nuisances,Suggérée,Colère,lemma,grave,SitEmo
Albert_dataset,graves nuisances,Suggérée,Colère,lemma,nuisance,SitEmo
Albert_dataset,réclamer,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,se plaignent,Comportementale,Colère,lemma,plaindre,SitEmo
Albert_dataset,détresse,Désignée,Peur,lemma,détresse,SitEmo
Albert_dataset,dénoncé,Comportementale,Colère,lemma,dénoncer,SitEmo
Albert_dataset,ravagent,Suggérée,Colère,lemma,ravager,SitEmo
Albert_dataset,conflit,Comportementale,Colère,lemma,conflit,SitEmo
Albert_dataset,espionner,Suggérée,Colère,lemma,espionner,SitEmo
Albert_dataset,accusée,Comportementale,Colère,lemma,accuser,SitEmo
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,lemma,entrer,SitEmo
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,lemma,entrer,SitEmo
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,lemma,histoire,SitEmo
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,lemma,histoire,SitEmo
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,lemma,prestigieux,SitEmo
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,lemma,prestigieux,SitEmo
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,lemma,récompense,SitEmo
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,lemma,récompense,SitEmo
Albert_dataset,manifestent,Comportementale,Colère,lemma,manifestent,SitEmo
Albert_dataset,soulèvement,Suggérée,Colère,lemma,soulèvement,SitEmo
Albert_dataset,contestent,Comportementale,Colère,lemma,contester,SitEmo
Albert_dataset,réclame,Comportementale,Colère,lemma,réclame,SitEmo
Albert_dataset,soulèvement,Suggérée,Colère,lemma,soulèvement,SitEmo
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,lemma,passer,SitEmo
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,lemma,hlm,SitEmo
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,lemma,immense,SitEmo
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,lemma,domaine,SitEmo
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,lemma,hectare,SitEmo
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,lemma,valeur,SitEmo
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,lemma,million,SitEmo
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,lemma,euro,SitEmo
Albert_dataset,menaces,Désignée,Peur,lemma,menace,SitEmo
Albert_dataset,tient du scénario de science-fiction,Montrée,Surprise,lemma,tenir,SitEmo
Albert_dataset,tient du scénario de science-fiction,Montrée,Surprise,lemma,scénario,SitEmo
Albert_dataset,tient du scénario de science-fiction,Montrée,Surprise,lemma,science,SitEmo
Albert_dataset,tient du scénario de science-fiction,Montrée,Surprise,lemma,fiction,SitEmo
Albert_dataset,manifesté,Comportementale,Colère,lemma,manifesté,SitEmo
Albert_dataset,demander,Comportementale,Colère,lemma,demander,SitEmo
Albert_dataset,manifestaient,Comportementale,Colère,lemma,manifester,SitEmo
Albert_dataset,abîment; pollution,Suggérée,Colère,lemma,abîment,SitEmo
Albert_dataset,abîment; pollution,Suggérée,Colère,lemma,pollution,SitEmo
Albert_dataset,stupéfait,Désignée,Surprise,lemma,stupéfaire,SitEmo
Albert_dataset,légende,Suggérée,Admiration,lemma,légend,SitEmo
Albert_dataset,critiquée,Comportementale,Colère,lemma,critiquer,SitEmo
Albert_dataset,critiqué,Comportementale,Colère,lemma,critiquer,SitEmo
Albert_dataset,funérailles,Suggérée,Tristesse,lemma,funéraille,SitEmo
Albert_dataset,décriée,Comportementale,Colère,lemma,décrier,SitEmo
Albert_dataset,dangereux,Désignée,Peur,lemma,dangereu,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,réclame,Comportementale,Colère,lemma,réclame,SitEmo
Albert_dataset,protestations,Comportementale,Colère,lemma,protestation,SitEmo
Albert_dataset,appelé à faire grève,Comportementale,Colère,lemma,appeler,SitEmo
Albert_dataset,appelé à faire grève,Comportementale,Colère,lemma,grèv,SitEmo
Albert_dataset,ériger des barricades,Comportementale,Colère,lemma,ériger,SitEmo
Albert_dataset,ériger des barricades,Comportementale,Colère,lemma,barricade,SitEmo
Albert_dataset,poursuivre les manifestations,Comportementale,Colère,lemma,poursuivre,SitEmo
Albert_dataset,poursuivre les manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,subitement,Suggérée,Surprise,lemma,subitement,SitEmo
Albert_dataset,se plaignait,Comportementale,Colère,lemma,plaindre,SitEmo
Albert_dataset,bruit,Suggérée,Colère,lemma,bruit,SitEmo
Albert_dataset,remporter un procès,Suggérée,Joie,lemma,remporter,SitEmo
Albert_dataset,remporter un procès,Suggérée,Joie,lemma,procès,SitEmo
Albert_dataset,grand damn,Suggérée,Colère,lemma,grand,SitEmo
Albert_dataset,grand damn,Suggérée,Colère,lemma,damn,SitEmo
Albert_dataset,refuse,Comportementale,Colère,lemma,refuser,SitEmo
Albert_dataset,s'attaquer,Comportementale,Colère,lemma,attaquer,SitEmo
Albert_dataset,descendues dans les rues,Comportementale,Colère,lemma,descendre,SitEmo
Albert_dataset,descendues dans les rues,Comportementale,Colère,lemma,rue,SitEmo
Albert_dataset,protester; contre,Comportementale,Colère,lemma,protester,SitEmo
Albert_dataset,protester; contre,Comportementale,Colère,lemma,contre,SitEmo
Albert_dataset,indignés,Suggérée,Colère,lemma,indigner,SitEmo
Albert_dataset,craignent,Comportementale,Peur,lemma,craignent,SitEmo
Albert_dataset,décide de leurs lois; remette en question leur autonomie,Suggérée,Peur,lemma,décider,SitEmo
Albert_dataset,décide de leurs lois; remette en question leur autonomie,Suggérée,Peur,lemma,loi,SitEmo
Albert_dataset,décide de leurs lois; remette en question leur autonomie,Suggérée,Peur,lemma,remettre,SitEmo
Albert_dataset,décide de leurs lois; remette en question leur autonomie,Suggérée,Peur,lemma,question,SitEmo
Albert_dataset,décide de leurs lois; remette en question leur autonomie,Suggérée,Peur,lemma,autonomie,SitEmo
Albert_dataset,réclamé,Comportementale,Colère,lemma,réclamer,SitEmo
Albert_dataset,unique,Suggérée,Fierté,lemma,unique,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,lemma,drôle,SitEmo
Albert_dataset,râler,Comportementale,Colère,lemma,râler,SitEmo
Albert_dataset,colère,Désignée,Colère,lemma,colèr,SitEmo
Albert_dataset,danger,Désignée,Peur,lemma,danger,SitEmo
Albert_dataset,amuser,Désignée,Joie,lemma,amuser,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,défilent,Comportementale,Colère,lemma,défiler,SitEmo
Albert_dataset,refuse,Comportementale,Colère,lemma,refuser,SitEmo
Albert_dataset,se battre,Suggérée,Colère,lemma,battre,SitEmo
Albert_dataset,symbole,Suggérée,Admiration,lemma,symbole,SitEmo
Albert_dataset,boycotter,Comportementale,Colère,lemma,boycotter,SitEmo
Albert_dataset,protester,Comportementale,Colère,lemma,protester,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,lemma,manifestation,SitEmo
Albert_dataset,hommage,Comportementale,Admiration,lemma,hommage,SitEmo
Albert_dataset,mouvement de lutte,Comportementale,Colère,lemma,mouvement,SitEmo
Albert_dataset,mouvement de lutte,Comportementale,Colère,lemma,lutte,SitEmo
Albert_dataset,cadeaux; friandises; famille,Suggérée,Joie,lemma,cadeau,SitEmo
Albert_dataset,cadeaux; friandises; famille,Suggérée,Joie,lemma,friandise,SitEmo
Albert_dataset,cadeaux; friandises; famille,Suggérée,Joie,lemma,famille,SitEmo
Albert_dataset,accuse,Comportementale,Colère,lemma,accus,SitEmo
Albert_dataset,coup d'État,Suggérée,Colère,lemma,coup,SitEmo
Albert_dataset,coup d'État,Suggérée,Colère,lemma,état,SitEmo
Albert_dataset,s'en prend,Comportementale,Colère,lemma,prendre,SitEmo
Albert_dataset,exil,Comportementale,Peur,lemma,exil,SitEmo
Albert_dataset,À tel point,Montrée,Surprise,lemma,tel,SitEmo
Albert_dataset,À tel point,Montrée,Surprise,lemma,point,SitEmo
Albert_dataset,mécontente,Désignée,Colère,lemma,mécontent,SitEmo
Albert_dataset,inquiète,Désignée,Peur,lemma,inquiet,SitEmo
Albert_dataset,redoute,Désignée,Peur,lemma,redoute,SitEmo
Albert_dataset,éliminer,Suggérée,Peur,lemma,éliminer,SitEmo
Albert_dataset,en avait assez; dépenser,Suggérée,Colère,lemma,assez,SitEmo
Albert_dataset,en avait assez; dépenser,Suggérée,Colère,lemma,dépenser,SitEmo
Albert_dataset,gagnant,Suggérée,Joie,lemma,gagnant,SitEmo
Albert_dataset,empoché,Suggérée,Joie,lemma,empocher,SitEmo
Albert_dataset,étonnante,Désignée,Surprise,lemma,étonnant,SitEmo
Albert_dataset,battre le record,Suggérée,Joie,lemma,battr,SitEmo
Albert_dataset,battre le record,Suggérée,Joie,lemma,record,SitEmo
Albert_dataset,menacée,Désignée,Peur,lemma,menacer,SitEmo
Albert_dataset,sécheresse,Suggérée,Peur,lemma,sécheresse,SitEmo
Albert_dataset,inquiétant,Désignée,Peur,lemma,inquiéter,SitEmo
Albert_dataset,étonnement,Désignée,Surprise,lemma,étonnement,SitEmo
Albert_dataset,inquiétude,Désignée,Peur,lemma,inquiétude,SitEmo
Albert_dataset,s'inquiètent,Désignée,Peur,lemma,inquiéter,SitEmo
Albert_dataset,conséquences,Suggérée,Peur,lemma,conséquence,SitEmo
Albert_dataset,épidémie d'Ebola; sévit,Suggérée,Peur,lemma,épidémie,SitEmo
Albert_dataset,épidémie d'Ebola; sévit,Suggérée,Peur,lemma,ebola,SitEmo
