marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
respecter,lemma,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
respecter,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
baissant,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
ailleurs,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
bombardements,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
bombe,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
bombes,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
effondrement,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
eau,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
redoutent,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
redouter,lemma,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
dîner,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dîner,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
refuse,word,9,0,0,0,9,1.00,0.00,0.00,0.00,-0.00,-0.00
volé,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
refusé,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
regrette,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
regretter,lemma,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
déçue,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
déçu,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
détruites,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
rejetés,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
religion,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
remporte,word,0,0,0,17,17,0.00,0.00,0.00,1.00,-0.00,-0.00
étonnés,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
étonnement,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
déçus,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
trois,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tristesse,word,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
tristesse,lemma,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
envie,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
envie,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tristes,word,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
tribunal,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
espionner,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
espionner,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
essayer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
embêtant,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
etes,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
tribunal,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
euro,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
travers,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
surpris,word,0,11,0,0,11,0.00,1.00,0.00,0.00,-0.00,-0.00
travers,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
torturés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
torturer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tomber,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
surprises,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
ete,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
stressé,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
stupide,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
stupéfait,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
ami,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
subissent,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
succès,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
succès,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
alvin,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
suicider,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
suicider,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
trois,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
suivre,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
supporter,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
surprenant,lemma,0,9,0,0,9,0.00,1.00,0.00,0.00,-0.00,-0.00
alvin,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
alarmant,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
surprenant,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
surprenante,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
surprendre,lemma,0,14,0,0,14,0.00,1.00,0.00,0.00,-0.00,-0.00
aimer,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
troupe,word,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
troupe,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
suivie,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
dénonçaient,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
dénonçaient,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
tempête,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
tempête,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tendue,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
terrorisme,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dénoncer,word,8,0,0,0,8,1.00,0.00,0.00,0.00,-0.00,-0.00
terrorisme,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
ensemble,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
ensemble,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
surtout,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
enfin,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
terroriste,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
terroristes,word,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
tg,lemma,0,0,22,0,22,0.00,0.00,1.00,0.00,-0.00,-0.00
tg,word,0,0,22,0,22,0.00,0.00,1.00,0.00,-0.00,-0.00
amour,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
enfin,lemma,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
amusante,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
amusante,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
enfermés,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
enfuir,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
surtout,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
sympa,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
sympa,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
sécheresse,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
sécheresse,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
sécurité,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
sécurité,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
toit,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
toit,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
angoisse,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
déposer,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
appeler,lemma,6,0,0,0,6,1.00,0.00,0.00,0.00,-0.00,-0.00
appelé,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
applaudi,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
applaudir,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
arabe,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
anglais,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
anglais,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
arme,lemma,0,0,0,9,9,0.00,0.00,0.00,1.00,-0.00,-0.00
arme,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
dépression,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
dépression,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
angoisse,lemma,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
faisait,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
fake,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
victoire,word,0,0,0,18,18,0.00,0.00,0.00,1.00,-0.00,-0.00
fake,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
victoire,lemma,0,0,0,17,17,0.00,0.00,0.00,1.00,-0.00,-0.00
victime,word,0,0,0,35,35,0.00,0.00,0.00,1.00,-0.00,-0.00
s'inquiètent,word,0,7,0,0,7,0.00,1.00,0.00,0.00,-0.00,-0.00
s'étonne,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
vexé,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
vexe,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
stressé,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
venger,word,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
santé,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
santé,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
satisfaire,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
satisfaire,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
satisfait,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
savoir,word,0,0,5,0,5,0.00,0.00,1.00,0.00,-0.00,-0.00
scandale,lemma,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
scandale,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
scène,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
vexe,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
eh,word,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
eh,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
rêver,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
rêver,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
s'affrontent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
s'amuser,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
s'enfermer,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
s'enthousiasme,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
effrayants,word,0,5,0,0,5,0.00,1.00,0.00,0.00,-0.00,-0.00
s'exclame,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
facilement,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
exclame,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
effrayant,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
effrayant,lemma,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
exiger,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
effondrés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
exploser,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
explosion,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
extraordinaire,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
facile,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
facile,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
facilement,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
s'inquiète,word,0,10,0,0,10,0.00,1.00,0.00,0.00,-0.00,-0.00
souriant,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
unique,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
armer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
unique,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
armes,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
armé,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
téléphone,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
téléphone,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tâche,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
tués,word,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
sent,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
stage,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
stage,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
star,lemma,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
trésor,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
trésor,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
truquer,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
amis,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
star,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
stop,lemma,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
stop,word,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
tuer,word,0,0,0,13,13,0.00,0.00,0.00,1.00,-0.00,-0.00
attaque,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
attaquer,word,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
venger,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
aucune,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
augmentation,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
augmentation,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
augmenter,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
avant,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
sert,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
seul,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
souriant,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
sexuel,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
sexuellement,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
sexuellement,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
sexuelles,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
vache,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
vache,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
soleil,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
soleil,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
souffrent,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
soupire,word,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
soupirer,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
seul,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
maladie,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
maladie,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
maladies,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
malgré,lemma,0,0,4,0,4,0.00,0.00,1.00,0.00,-0.00,-0.00
maltraitance,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
maltraitées,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
manger,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
manger,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
manifestaient,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
manifestaient,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
manifeste,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
manifeste,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
formidable,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
manifestent,word,15,0,0,0,15,1.00,0.00,0.00,0.00,-0.00,-0.00
difficiles,word,0,0,0,12,12,0.00,0.00,0.00,1.00,-0.00,-0.00
difficulté,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
difficultés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
discrimination,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
harceler,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
harcelé,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
harcelé,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
hasard,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
hasard,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
manifester,lemma,32,0,0,0,32,1.00,0.00,0.00,0.00,-0.00,-0.00
manifester,word,15,0,0,0,15,1.00,0.00,0.00,0.00,-0.00,-0.00
manifestent,lemma,15,0,0,0,15,1.00,0.00,0.00,0.00,-0.00,-0.00
l'école,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
lancer,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
lancé,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
larme,lemma,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
larmes,word,7,0,0,0,7,1.00,0.00,0.00,0.00,-0.00,-0.00
lesbiennes,word,0,0,3,0,3,0.00,0.00,1.00,0.00,-0.00,-0.00
cour,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
cour,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
craignaient,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
craindre,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
craint,word,0,8,0,0,8,0.00,1.00,0.00,0.00,-0.00,-0.00
crasseuse,lemma,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
malades,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
lever,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
liberté,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
liberté,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
longtemps,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
longtemps,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
lutte,lemma,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
lutte,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
lève,word,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
légende,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
légende,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
magique,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
magique,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
crasseuse,word,0,0,7,0,7,0.00,0.00,1.00,0.00,-0.00,-0.00
corruption,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
corruption,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
couille,lemma,0,0,6,0,6,0.00,0.00,1.00,0.00,-0.00,-0.00
couilles,word,0,0,6,0,6,0.00,0.00,1.00,0.00,-0.00,-0.00
coup,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
coupe,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
coupe,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
meurent,word,0,0,0,8,8,0.00,0.00,0.00,1.00,-0.00,-0.00
minable,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
minable,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
mobilisent,lemma,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
mobilisent,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
manifesté,word,16,0,0,0,16,1.00,0.00,0.00,0.00,-0.00,-0.00
grève,word,35,0,0,0,35,1.00,0.00,0.00,0.00,-0.00,-0.00
grèves,word,5,0,0,0,5,1.00,0.00,0.00,0.00,-0.00,-0.00
deuxième,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
deuxième,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
devenir,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
devoirs,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dictateur,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
dictateur,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mondial,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mondiale,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
connaître,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
conséquence,lemma,0,0,0,6,6,0.00,0.00,0.00,1.00,-0.00,-0.00
grève,lemma,40,0,0,0,40,1.00,0.00,0.00,0.00,-0.00,-0.00
manquer,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
mariage,lemma,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
mariage,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
marier,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
marié,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
mariés,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
marrante,lemma,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
marrantes,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
mauvais,word,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
maîtrise,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
maîtrise,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
meilleur,lemma,0,0,0,16,16,0.00,0.00,0.00,1.00,-0.00,-0.00
corps,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
meilleure,word,0,0,0,7,7,0.00,0.00,0.00,1.00,-0.00,-0.00
menacée,word,0,3,0,0,3,0.00,1.00,0.00,0.00,-0.00,-0.00
menacés,word,0,6,0,0,6,0.00,1.00,0.00,0.00,-0.00,-0.00
menaçant,lemma,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
menaçante,word,0,4,0,0,4,0.00,1.00,0.00,0.00,-0.00,-0.00
mentir,lemma,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
mentir,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
merde,lemma,0,0,18,0,18,0.00,0.00,1.00,0.00,-0.00,-0.00
merde,word,0,0,16,0,16,0.00,0.00,1.00,0.00,-0.00,-0.00
mere,lemma,0,0,13,0,13,0.00,0.00,1.00,0.00,-0.00,-0.00
mere,word,0,0,11,0,11,0.00,0.00,1.00,0.00,-0.00,-0.00
corps,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
meilleur,word,0,0,0,12,12,0.00,0.00,0.00,1.00,-0.00,-0.00
icône,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
danseur,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
danseurs,word,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
danseuse,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
danseuse,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
descendue,lemma,4,0,0,0,4,1.00,0.00,0.00,0.00,-0.00,-0.00
descendues,word,3,0,0,0,3,1.00,0.00,0.00,0.00,-0.00,-0.00
illégal,lemma,0,0,0,3,3,0.00,0.00,0.00,1.00,-0.00,-0.00
important,lemma,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
important,word,0,0,0,4,4,0.00,0.00,0.00,1.00,-0.00,-0.00
impose,word,0,0,0,5,5,0.00,0.00,0.00,1.00,-0.00,-0.00
imposer,lemma,0,0,0,10,10,0.00,0.00,0.00,1.00,-0.00,-0.00
