backend,surface_lower,lemma,surface_lemma_count,dominant_mode,surface_count,surface_dominant_emotion,surface_entropy,surface_normalized_entropy,lemma_count,lemma_dominant_emotion,lemma_entropy,lemma_normalized_entropy,delta_entropy,dominant_emotion_changed,surface_share_in_lemma,granularity_class
stanza,émerveillée,émerveiller,5,Désignée,5,Admiration,1.5219,0.9602,8,Admiration,1.5,0.9464,-0.0219,False,0.625,specificity_preserved
stanza,soeur,soeur,4,Suggérée,4,Joie,1.5,0.9464,5,Colère,1.5219,0.9602,0.0219,True,0.8,dominant_emotion_shift
stanza,lève,lever,4,Comportementale,4,Colère,1.5,0.9464,5,Colère,1.5219,0.9602,0.0219,False,0.8,specificity_preserved
stanza,arrête,arrêter,3,Montrée,3,Colère,1.585,1.0,22,Colère,1.5633,0.7816,-0.0217,False,0.1364,specificity_preserved
stanza,disparu,disparaître,6,Suggérée,6,Peur,1.7925,0.8962,8,Peur,1.8113,0.9056,0.0188,False,0.75,specificity_preserved
stanza,manifestations,manifestation,63,Comportementale,63,Colère,0.2031,0.2031,70,Colère,0.1872,0.1872,-0.0159,False,0.9,specificity_preserved
stanza,dormir,dormir,7,Suggérée,7,Tristesse,0.9852,0.9852,8,Peur,1.0,1.0,0.0148,True,0.875,dominant_emotion_shift
stanza,enfants,enfant,7,Suggérée,7,Peur,0.9852,0.9852,8,Joie,1.0,1.0,0.0148,True,0.875,dominant_emotion_shift
stanza,protéger,protéger,24,Suggérée,24,Peur,0.2499,0.2499,26,Peur,0.2352,0.2352,-0.0147,False,0.9231,specificity_preserved
stanza,olympiques,olympique,5,Suggérée,5,Joie,0.971,0.971,7,Joie,0.9852,0.9852,0.0142,False,0.7143,specificity_preserved
stanza,remporté,remporter,11,Suggérée,11,Joie,1.4354,0.9056,31,Joie,1.4474,0.7237,0.012,False,0.3548,specificity_preserved
stanza,remporte,remporter,9,Suggérée,9,Joie,1.4355,0.9057,31,Joie,1.4474,0.7237,0.0119,False,0.2903,specificity_preserved
stanza,travail,travail,9,Suggérée,9,Colère,1.8366,0.9183,10,Colère,1.8464,0.9232,0.0098,False,0.9,specificity_preserved
stanza,terrible,terrible,15,Désignée,15,Tristesse,1.2729,0.8031,17,Peur,1.2639,0.7975,-0.009,True,0.8824,dominant_emotion_shift
stanza,inquiète,inquiéter,13,Désignée,36,Peur,0.4138,0.4138,37,Peur,0.406,0.406,-0.0078,False,0.3514,specificity_preserved
stanza,impressionnante,impressionnant,3,Désignée,3,Admiration,1.585,1.0,21,Admiration,1.58,0.79,-0.005,False,0.1429,specificity_preserved
stanza,record,record,16,Suggérée,16,Admiration,1.9772,0.9886,21,Fierté,1.9814,0.9907,0.0042,True,0.7619,dominant_emotion_shift
stanza,merde,merde,16,Montrée,16,Colère,0.9887,0.9887,18,Colère,0.9911,0.9911,0.0024,False,0.8889,specificity_preserved
stanza,parle,parler,8,Montrée,8,Colère,2.1556,0.9284,21,Colère,2.1533,0.7178,-0.0023,False,0.381,specificity_preserved
stanza,accuse,accuser,19,Comportementale,19,Colère,0.2975,0.2975,90,Colère,0.2984,0.1882,0.0009,False,0.2111,specificity_preserved
stanza,hommage,hommage,31,Comportementale,31,Tristesse,0.9992,0.9992,33,Tristesse,0.9993,0.9993,0.0001,False,0.9394,specificity_preserved
stanza,bloquant,bloquant,4,Comportementale,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,détresse,détresse,4,Désignée,4,Peur,-0.0,0.0,4,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,dîner,dîner,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,eh,eh,4,Montrée,4,Surprise,0.8113,0.8113,4,Surprise,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,disputent,disputer,3,Comportementale,3,Colère,-0.0,0.0,8,Colère,-0.0,0.0,0.0,False,0.375,specificity_preserved
stanza,dénoncer,dénoncer,8,Comportementale,8,Colère,-0.0,0.0,31,Colère,-0.0,0.0,0.0,False,0.2581,specificity_preserved
stanza,eau,eau,4,Suggérée,4,Peur,1.0,1.0,4,Peur,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,dépression,dépression,4,Désignée,4,Tristesse,-0.0,0.0,5,Tristesse,-0.0,0.0,0.0,False,0.8,specificity_preserved
stanza,plaisir,plaisir,26,Désignée,26,Joie,-0.0,0.0,26,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,gouine,gouine,6,Montrée,6,Colère,1.0,1.0,6,Colère,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,graisse,graisse,3,Montrée,3,Dégoût,0.9183,0.9183,3,Dégoût,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,plaisante,plaisant,7,Désignée,7,Joie,-0.0,0.0,8,Joie,-0.0,0.0,0.0,False,0.875,specificity_preserved
stanza,plainte,plainte,8,Comportementale,8,Colère,-0.0,0.0,9,Colère,-0.0,0.0,0.0,False,0.8889,specificity_preserved
stanza,danger,danger,33,Désignée,33,Peur,-0.0,0.0,35,Peur,-0.0,0.0,0.0,False,0.9429,specificity_preserved
stanza,dangereuse,dangereux,13,Désignée,13,Peur,-0.0,0.0,80,Peur,-0.0,0.0,0.0,False,0.1625,specificity_preserved
stanza,dangereuses,dangereux,11,Désignée,11,Peur,-0.0,0.0,80,Peur,-0.0,0.0,0.0,False,0.1375,specificity_preserved
stanza,dangereux,dangereux,56,Désignée,56,Peur,-0.0,0.0,80,Peur,-0.0,0.0,0.0,False,0.7,specificity_preserved
stanza,danse,danse,5,Suggérée,6,Joie,-0.0,0.0,5,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,problèmes,problème,6,Suggérée,6,Colère,0.9183,0.9183,9,Colère,0.9183,0.9183,0.0,False,0.6667,specificity_preserved
stanza,effets,effet,3,Suggérée,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,gloire,gloire,4,Suggérée,4,Fierté,1.0,1.0,4,Fierté,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,bloquent,bloquer,4,Comportementale,4,Colère,-0.0,0.0,17,Colère,-0.0,0.0,0.0,False,0.2353,specificity_preserved
stanza,fois,fois,12,Suggérée,12,Joie,1.65,0.825,12,Joie,1.65,0.825,0.0,False,1.0,specificity_preserved
stanza,formidable,formidable,3,Désignée,3,Admiration,-0.0,0.0,3,Admiration,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,foutre,foutrer,3,Montrée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,embêtant,embêtant,4,Désignée,4,Tristesse,-0.0,0.0,4,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,rage,rage,5,Suggérée,5,Peur,1.371,0.865,5,Peur,1.371,0.865,0.0,False,1.0,specificity_preserved
stanza,raison,raison,3,Suggérée,3,Fierté,-0.0,0.0,3,Fierté,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,rare,rare,3,Suggérée,3,Surprise,0.9183,0.9183,3,Surprise,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,ravi,ravi,4,Désignée,4,Joie,-0.0,0.0,6,Joie,-0.0,0.0,0.0,False,0.6667,specificity_preserved
stanza,dénonçaient,dénoncer,4,Comportementale,4,Colère,-0.0,0.0,31,Colère,-0.0,0.0,0.0,False,0.129,specificity_preserved
stanza,problème,problème,3,Montrée,3,Colère,0.9183,0.9183,9,Colère,0.9183,0.9183,0.0,False,0.3333,specificity_preserved
stanza,prix,prix,19,Suggérée,19,Fierté,2.0043,0.8632,19,Fierté,2.0043,0.8632,0.0,False,1.0,specificity_preserved
stanza,ravie,ravir,5,Désignée,5,Joie,-0.0,0.0,6,Joie,-0.0,0.0,0.0,False,0.8333,specificity_preserved
stanza,bravo,bravo,5,Montrée,5,Fierté,1.371,0.865,5,Fierté,1.371,0.865,0.0,False,1.0,specificity_preserved
stanza,redoute,redoute,5,Désignée,5,Peur,-0.0,0.0,5,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,redoutent,redouter,3,Désignée,3,Peur,-0.0,0.0,7,Peur,-0.0,0.0,0.0,False,0.4286,specificity_preserved
stanza,refuge,refuge,9,Comportementale,9,Peur,-0.0,0.0,9,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,banal,banal,3,Suggérée,3,Surprise,-0.0,0.0,3,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,bande,bande,11,Montrée,11,Colère,0.994,0.994,11,Colère,0.994,0.994,0.0,False,1.0,specificity_preserved
stanza,beaucoup,beaucoup,7,Suggérée,7,Colère,2.2359,0.963,7,Colère,2.2359,0.963,0.0,False,1.0,specificity_preserved
stanza,protestation,protestation,8,Comportementale,8,Colère,-0.0,0.0,16,Colère,-0.0,0.0,0.0,False,0.5,specificity_preserved
stanza,pollution,pollution,3,Suggérée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,boum,boum,3,Montrée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,pourquoi,pourquoi,9,Montrée,9,Colère,1.2244,0.7725,9,Colère,1.2244,0.7725,0.0,False,1.0,specificity_preserved
stanza,bombardements,bombardement,3,Suggérée,3,Peur,-0.0,0.0,4,Peur,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,bonbons,bonbon,3,Montrée,3,Surprise,0.9183,0.9183,3,Surprise,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,question,question,3,Suggérée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,bonheur,bonheur,14,Désignée,14,Joie,-0.0,0.0,14,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,bouche,bouche,4,Comportementale,4,Admiration,2.0,1.0,4,Admiration,2.0,1.0,0.0,False,1.0,specificity_preserved
stanza,putain,putain,3,Montrée,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,pute,pute,15,Montrée,15,Colère,0.9183,0.9183,15,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,pyjama,pyjama,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,pénible,pénible,3,Désignée,3,Tristesse,-0.0,0.0,3,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,protestations,protestation,8,Comportementale,8,Colère,-0.0,0.0,16,Colère,-0.0,0.0,0.0,False,0.5,specificity_preserved
stanza,rupture,rupture,3,Suggérée,3,Peur,1.585,1.0,3,Peur,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,râler,râler,4,Comportementale,4,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,0.6667,specificity_preserved
stanza,réclamaient,réclamer,4,Comportementale,4,Colère,-0.0,0.0,51,Colère,-0.0,0.0,0.0,False,0.0784,specificity_preserved
stanza,billes,bille,4,Suggérée,4,Tristesse,1.5,0.9464,4,Tristesse,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,précipite,précipiter,3,Comportementale,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,discriminer,discriminer,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,cadeaux,cadeau,5,Suggérée,5,Joie,-0.0,0.0,7,Joie,-0.0,0.0,0.0,False,0.7143,specificity_preserved
stanza,pure,pur,3,Montrée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,bloquer,bloquer,5,Comportementale,5,Colère,-0.0,0.0,17,Colère,-0.0,0.0,0.0,False,0.2941,specificity_preserved
stanza,bloqué,bloquer,5,Comportementale,5,Colère,-0.0,0.0,17,Colère,-0.0,0.0,0.0,False,0.2941,specificity_preserved
stanza,prison,prison,4,Suggérée,4,Peur,0.8113,0.8113,4,Peur,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,relations,relation,3,Comportementale,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,repas,repas,5,Suggérée,5,Joie,0.7219,0.7219,5,Joie,0.7219,0.7219,0.0,False,1.0,specificity_preserved
stanza,bée,bé,3,Comportementale,3,Admiration,1.585,1.0,3,Admiration,1.585,1.0,0.0,False,1.0,backend_artifact
stanza,reprochaient,reprocher,4,Comportementale,4,Colère,-0.0,0.0,28,Colère,-0.0,0.0,0.0,False,0.1429,specificity_preserved
stanza,reproche,reprocher,11,Comportementale,11,Colère,-0.0,0.0,28,Colère,-0.0,0.0,0.0,False,0.3929,specificity_preserved
stanza,reprochent,reprocher,11,Comportementale,11,Colère,-0.0,0.0,28,Colère,-0.0,0.0,0.0,False,0.3929,specificity_preserved
stanza,r,r,3,Suggérée,3,Colère,-0.0,0.0,3,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,brice,brice,5,Montrée,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,carrément,carrément,4,Montrée,4,Colère,2.0,1.0,4,Colère,2.0,1.0,0.0,False,1.0,specificity_preserved
stanza,dénoncent,dénoncer,6,Comportementale,6,Colère,-0.0,0.0,31,Colère,-0.0,0.0,0.0,False,0.1935,specificity_preserved
stanza,pourtant,pourtant,12,Montrée,12,Surprise,0.8167,0.5153,12,Surprise,0.8167,0.5153,0.0,False,1.0,specificity_preserved
stanza,ca,ça,7,Montrée,7,Colère,1.1488,0.7248,7,Colère,1.1488,0.7248,0.0,False,1.0,stopword_leakage
stanza,amusé,amuser,3,Désignée,3,Joie,-0.0,0.0,37,Joie,-0.0,0.0,0.0,False,0.0811,specificity_preserved
stanza,surpris,surprendre,11,Désignée,11,Surprise,-0.0,0.0,14,Surprise,-0.0,0.0,0.0,False,0.7857,specificity_preserved
stanza,surtout,surtout,4,Montrée,4,Colère,1.5,0.9464,4,Colère,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,sympa,sympa,3,Désignée,3,Joie,-0.0,0.0,4,Joie,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,sécheresse,sécheresse,6,Suggérée,6,Peur,-0.0,0.0,6,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,sécurité,sécurité,4,Suggérée,4,Peur,-0.0,0.0,4,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,agace,agacer,3,Montrée,3,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,0.6,specificity_preserved
stanza,agréable,agréable,4,Désignée,4,Joie,-0.0,0.0,4,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,ah,ah,5,Montrée,5,Surprise,0.7219,0.7219,5,Surprise,0.7219,0.7219,0.0,False,1.0,specificity_preserved
stanza,ailey,ailey,6,Suggérée,6,Joie,0.9183,0.9183,6,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,ailleurs,ailleurs,5,Montrée,5,Colère,1.5219,0.9602,5,Colère,1.5219,0.9602,0.0,False,1.0,specificity_preserved
stanza,unique,unique,5,Suggérée,5,Fierté,1.9219,0.961,5,Fierté,1.9219,0.961,0.0,False,1.0,specificity_preserved
stanza,vache,vache,3,Suggérée,3,Dégoût,1.585,1.0,3,Dégoût,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,point,point,4,Montrée,4,Surprise,1.0,1.0,4,Surprise,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,terroristes,terroriste,7,Suggérée,7,Colère,1.4488,0.9141,7,Colère,1.4488,0.9141,0.0,False,1.0,specificity_preserved
stanza,tg,tg,22,Montrée,22,Colère,-0.0,0.0,22,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,ans,an,7,Suggérée,7,Colère,2.2359,0.963,7,Colère,2.2359,0.963,0.0,False,1.0,backend_artifact
stanza,appelé,appeler,5,Comportementale,5,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,0.8333,specificity_preserved
stanza,argent,argent,17,Suggérée,17,Colère,2.2784,0.8116,17,Colère,2.2784,0.8116,0.0,False,1.0,specificity_preserved
stanza,travers,travers,3,Suggérée,3,Joie,0.9183,0.9183,3,Joie,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,tribunal,tribunal,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,tristesse,tristesse,10,Désignée,10,Tristesse,-0.0,0.0,10,Tristesse,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,trois,trois,3,Suggérée,3,Colère,1.585,1.0,3,Colère,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,troupe,troupe,9,Suggérée,9,Joie,0.7642,0.7642,9,Joie,0.7642,0.7642,0.0,False,1.0,specificity_preserved
stanza,air,air,7,Comportementale,7,Joie,1.8424,0.9212,7,Joie,1.8424,0.9212,0.0,False,1.0,specificity_preserved
stanza,aise,aise,9,Désignée,9,Embarras,1.3516,0.8528,9,Embarras,1.3516,0.8528,0.0,False,1.0,specificity_preserved
stanza,alarme,alarme,3,Comportementale,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,timidement,timidement,4,Comportementale,4,Embarras,1.0,1.0,4,Embarras,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,angoisse,angoisse,4,Désignée,4,Peur,-0.0,0.0,6,Peur,-0.0,0.0,0.0,False,0.6667,specificity_preserved
stanza,trésor,trésor,3,Suggérée,3,Fierté,0.9183,0.9183,3,Fierté,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,téléphone,téléphone,3,Suggérée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,effrayant,effrayant,3,Désignée,3,Peur,-0.0,0.0,9,Peur,-0.0,0.0,0.0,False,0.3333,specificity_preserved
stanza,effrayants,effrayant,5,Désignée,5,Peur,-0.0,0.0,9,Peur,-0.0,0.0,0.0,False,0.5556,specificity_preserved
stanza,effrayé,effrayer,5,Désignée,5,Peur,-0.0,0.0,10,Peur,-0.0,0.0,0.0,False,0.5,specificity_preserved
stanza,venger,venger,7,Comportementale,7,Colère,0.8631,0.8631,7,Colère,0.8631,0.8631,0.0,False,1.0,specificity_preserved
stanza,étonnement,étonnement,4,Désignée,4,Surprise,-0.0,0.0,4,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,étonné,étonner,7,Désignée,7,Surprise,-0.0,0.0,23,Surprise,-0.0,0.0,0.0,False,0.3043,specificity_preserved
stanza,victoire,victoire,17,Suggérée,17,Joie,0.6723,0.6723,17,Joie,0.6723,0.6723,0.0,False,1.0,specificity_preserved
stanza,vie,vie,28,Suggérée,28,Joie,1.8064,0.9032,28,Joie,1.8064,0.9032,0.0,False,1.0,specificity_preserved
stanza,vraiment,vraiment,10,Montrée,10,Tristesse,2.3219,0.8982,10,Tristesse,2.3219,0.8982,0.0,False,1.0,specificity_preserved
stanza,affrontements,affrontement,4,Comportementale,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,étrange,étrange,8,Désignée,8,Surprise,-0.0,0.0,10,Surprise,-0.0,0.0,0.0,False,0.8,specificity_preserved
stanza,adore,adorer,3,Suggérée,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,étonne,étonner,6,Désignée,6,Surprise,-0.0,0.0,23,Surprise,-0.0,0.0,0.0,False,0.2609,specificity_preserved
stanza,york,york,5,Suggérée,5,Joie,0.7219,0.7219,5,Joie,0.7219,0.7219,0.0,False,1.0,specificity_preserved
stanza,évacuer,évacuer,3,Comportementale,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,échec,échec,3,Suggérée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,école,école,8,Suggérée,8,Peur,1.8113,0.9056,8,Peur,1.8113,0.9056,0.0,False,1.0,specificity_preserved
stanza,élue,élire,4,Suggérée,4,Fierté,1.0,1.0,4,Fierté,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,émotion,émotion,4,Suggérée,4,Joie,1.5,0.9464,4,Joie,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,découvert,découvrir,14,Suggérée,14,Surprise,-0.0,0.0,26,Surprise,-0.0,0.0,0.0,False,0.5385,specificity_preserved
stanza,découverte,découverte,5,Suggérée,5,Surprise,-0.0,0.0,5,Surprise,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,découvre,découvrir,6,Suggérée,6,Surprise,-0.0,0.0,26,Surprise,-0.0,0.0,0.0,False,0.2308,specificity_preserved
stanza,défendre,défendre,5,Comportementale,5,Peur,0.7219,0.7219,5,Peur,0.7219,0.7219,0.0,False,1.0,specificity_preserved
stanza,étonnés,étonner,5,Désignée,5,Surprise,-0.0,0.0,23,Surprise,-0.0,0.0,0.0,False,0.2174,specificity_preserved
stanza,affaires,affaire,3,Montrée,3,Colère,0.9183,0.9183,3,Colère,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,sale,sale,9,Montrée,9,Dégoût,0.9911,0.9911,9,Dégoût,0.9911,0.9911,0.0,False,1.0,specificity_preserved
stanza,santé,santé,3,Suggérée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,satisfaire,satisfaire,4,Désignée,4,Joie,-0.0,0.0,4,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,scandale,scandale,5,Désignée,5,Colère,-0.0,0.0,5,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,réclamait,réclamer,4,Comportementale,4,Colère,-0.0,0.0,51,Colère,-0.0,0.0,0.0,False,0.0784,specificity_preserved
stanza,réclame,réclamer,12,Comportementale,12,Colère,-0.0,0.0,51,Colère,-0.0,0.0,0.0,False,0.2353,specificity_preserved
stanza,réclament,réclamer,10,Comportementale,10,Colère,-0.0,0.0,51,Colère,-0.0,0.0,0.0,False,0.1961,specificity_preserved
stanza,réclamer,réclamer,14,Comportementale,14,Colère,-0.0,0.0,51,Colère,-0.0,0.0,0.0,False,0.2745,specificity_preserved
stanza,réclamé,réclamer,4,Comportementale,4,Colère,-0.0,0.0,51,Colère,-0.0,0.0,0.0,False,0.0784,specificity_preserved
stanza,récompense,récompense,8,Suggérée,8,Fierté,1.0,1.0,8,Fierté,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,récupérer,récupérer,3,Suggérée,3,Fierté,1.585,1.0,3,Fierté,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,réjouit,réjouir,5,Comportementale,5,Joie,-0.0,0.0,7,Joie,-0.0,0.0,0.0,False,0.7143,specificity_preserved
stanza,souriant,souriant,3,Comportementale,4,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,alerte,alerte,3,Comportementale,3,Peur,-0.0,0.0,3,Peur,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,frrrintek,frrrintek,10,Montrée,10,Joie,1.761,0.8805,10,Joie,1.761,0.8805,0.0,False,1.0,specificity_preserved
stanza,frustrant,frustrant,4,Désignée,4,Colère,1.0,1.0,4,Colère,1.0,1.0,0.0,False,1.0,specificity_preserved
stanza,augmentation,augmentation,4,Suggérée,4,Colère,0.8113,0.8113,4,Colère,0.8113,0.8113,0.0,False,1.0,specificity_preserved
stanza,revendications,revendication,4,Comportementale,4,Colère,-0.0,0.0,4,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,ri,ri,3,Comportementale,3,Joie,-0.0,0.0,3,Joie,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,riant,riant,3,Comportementale,3,Joie,-0.0,0.0,4,Joie,-0.0,0.0,0.0,False,0.75,specificity_preserved
stanza,rien,rien,34,Montrée,34,Colère,2.1565,0.7682,34,Colère,2.1565,0.7682,0.0,False,1.0,specificity_preserved
stanza,rigole,rigole,5,Comportementale,5,Joie,0.7219,0.7219,5,Joie,0.7219,0.7219,0.0,False,1.0,specificity_preserved
stanza,rigolé,rigoler,3,Comportementale,3,Joie,-0.0,0.0,6,Joie,-0.0,0.0,0.0,False,0.5,specificity_preserved
stanza,risque,risque,7,Désignée,7,Peur,-0.0,0.0,14,Peur,-0.0,0.0,0.0,False,0.5,specificity_preserved
stanza,risques,risque,7,Désignée,7,Peur,-0.0,0.0,14,Peur,-0.0,0.0,0.0,False,0.5,specificity_preserved
stanza,routes,route,10,Comportementale,10,Colère,-0.0,0.0,10,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,etes,être,2,Montrée,4,Colère,-0.0,0.0,6,Colère,-0.0,0.0,0.0,False,0.3333,stopword_leakage
stanza,spectaculaire,spectaculaire,7,Désignée,7,Admiration,0.9852,0.9852,7,Admiration,0.9852,0.9852,0.0,False,1.0,specificity_preserved
stanza,suicider,suicider,3,Comportementale,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,super,super,10,Désignée,10,Joie,1.4855,0.9372,10,Joie,1.4855,0.9372,0.0,False,1.0,specificity_preserved
stanza,surprenant,surprenant,4,Désignée,4,Surprise,-0.0,0.0,9,Surprise,-0.0,0.0,0.0,False,0.4444,specificity_preserved
stanza,surprenante,surprenant,4,Désignée,4,Surprise,-0.0,0.0,9,Surprise,-0.0,0.0,0.0,False,0.4444,specificity_preserved
stanza,sexuellement,sexuellement,3,Suggérée,3,Tristesse,0.9183,0.9183,3,Tristesse,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,silence,silence,9,Comportementale,9,Tristesse,2.0588,0.8867,9,Tristesse,2.0588,0.8867,0.0,False,1.0,specificity_preserved
stanza,soleil,soleil,4,Suggérée,4,Tristesse,1.5,0.9464,4,Tristesse,1.5,0.9464,0.0,False,1.0,specificity_preserved
stanza,sûr,sûr,8,Montrée,8,Joie,1.0613,0.6696,8,Joie,1.0613,0.6696,0.0,False,1.0,specificity_preserved
stanza,tas,tas,5,Montrée,5,Dégoût,1.9219,0.961,5,Dégoût,1.9219,0.961,0.0,False,1.0,specificity_preserved
stanza,tellement,tellement,3,Montrée,3,Admiration,1.585,1.0,3,Admiration,1.585,1.0,0.0,False,1.0,specificity_preserved
stanza,temps,temps,9,Suggérée,9,Joie,2.1133,0.9101,9,Joie,2.1133,0.9101,0.0,False,1.0,specificity_preserved
stanza,tempête,tempête,3,Suggérée,3,Peur,0.9183,0.9183,3,Peur,0.9183,0.9183,0.0,False,1.0,specificity_preserved
stanza,tensions,tension,9,Désignée,9,Colère,-0.0,0.0,9,Colère,-0.0,0.0,0.0,False,1.0,specificity_preserved
stanza,suffit,suffire,7,Suggérée,7,Colère,1.1488,0.7248,7,Colère,1.1488,0.7248,0.0,False,1.0,specificity_preserved
stanza,star,star,8,Suggérée,8,Admiration,1.75,0.875,8,Admiration,1.75,0.875,0.0,False,1.0,specificity_preserved
stanza,avance,avancer,4,Comportementale,4,Dégoût,2.0,1.0,4,Dégoût,2.0,1.0,0.0,False,1.0,specificity_preserved
stanza,avant,avant,6,Suggérée,6,Surprise,2.2516,0.9697,6,Surprise,2.2516,0.9697,0.0,False,1.0,specificity_preserved
