marker_value,spacy_count,stanza_count,total_count,match_key,lexicon_match_status,exact_lexicon_term,exact_lexicon_category,in_lexique_emotionnel,best_candidate_term,best_candidate_category,best_candidate_confidence,best_candidate_repair_type
cinq,1,1,2,cinq,no_match,,,False,,,,
cinéma,1,1,2,cinema,no_match,,,False,,,,
classe,1,1,2,classe,no_match,,,False,,,,
client,1,1,2,client,no_match,,,False,,,,
clinique,1,1,2,clinique,no_match,,,False,,,,
clochard,1,1,2,clochard,no_match,,,False,,,,
clown,1,1,2,clown,no_match,,,False,,,,
coller,1,1,2,coller,no_match,,,False,,,,
colonisation,1,1,2,colonisation,no_match,,,False,,,,
colérique,1,1,2,colerique,exact,colérique,colere,True,,,,
combien,1,1,2,combien,no_match,,,False,,,,
come,1,1,2,come,no_match,,,False,,,,
comique,1,1,2,comique,no_match,,,False,,,,
commencer,1,1,2,commencer,no_match,,,False,,,,
commercial,1,1,2,commercial,no_match,,,False,,,,
communal,1,1,2,communal,no_match,,,False,,,,
complexer,1,1,2,complexer,repaired_high,,,False,complexé,embarras,high,inflected_or_extended_marker
complexé,1,1,2,complexe,exact,complexé,embarras,True,,,,
compliment,1,1,2,compliment,no_match,,,False,,,,
complimentent,0,2,2,complimentent,no_match,,,False,,,,
complimenter,2,0,2,complimenter,no_match,,,False,,,,
compliquer,1,1,2,compliquer,no_match,,,False,,,,
comportez,0,2,2,comportez,no_match,,,False,,,,
composer,1,1,2,composer,no_match,,,False,,,,
concerner,1,1,2,concerner,no_match,,,False,,,,
concours,1,1,2,concours,no_match,,,False,,,,
confier,1,1,2,confier,no_match,,,False,,,,
connaissance,1,1,2,connaissance,no_match,,,False,,,,
cons,0,2,2,cons,no_match,,,False,,,,
considérer,1,1,2,considerer,exact,considérer,admiration,True,,,,
consoler,1,1,2,consoler,exact,consoler,apaisement,True,,,,
constater,1,1,2,constater,no_match,,,False,,,,
contamination,1,1,2,contamination,no_match,,,False,,,,
contamine,1,1,2,contamine,no_match,,,False,,,,
contesté,2,0,2,conteste,no_match,,,False,contenter,joie,medium,same_prefix_fuzzy
continue,1,1,2,continue,no_match,,,False,,,,
contraire,1,1,2,contraire,no_match,,,False,contrarié,deplaisir,medium,same_prefix_fuzzy
contrecœur,1,1,2,contrecœur,no_match,,,False,,,,
convenir,0,2,2,convenir,no_match,,,False,,,,
conversation,1,1,2,conversation,no_match,,,False,,,,
convier,2,0,2,convier,no_match,,,False,convoiter,desir,medium,same_prefix_fuzzy
convivial,1,1,2,convivial,no_match,,,False,,,,
convoquer,1,1,2,convoquer,no_match,,,False,,,,
copine,1,1,2,copine,repaired_high,,,False,copiner,amour,high,truncated_prefix_marker
coronavirus,1,1,2,coronavirus,no_match,,,False,,,,
correspondre,1,1,2,correspondre,no_match,,,False,,,,
corrompre,1,1,2,corrompre,no_match,,,False,,,,
couche,1,1,2,couche,no_match,,,False,,,,
couler,1,1,2,couler,no_match,,,False,,,,
courage,1,1,2,courage,exact,courage,audace,True,,,,
courageux,1,1,2,courageux,exact,courageux,audace,True,,,,
courent,1,1,2,courent,no_match,,,False,,,,
cours,1,1,2,cours,no_match,,,False,,,,
coût,1,1,2,cout,no_match,,,False,,,,
coûter,1,1,2,couter,no_match,,,False,,,,
crac,1,1,2,crac,no_match,,,False,,,,
crachat,1,1,2,crachat,no_match,,,False,,,,
craignon,1,1,2,craignon,no_match,,,False,,,,
craquant,1,1,2,craquant,no_match,,,False,,,,
craqé,1,1,2,craqe,no_match,,,False,,,,
cria,1,1,2,cria,no_match,,,False,,,,
crime,1,1,2,crime,no_match,,,False,,,,
crimininel,1,1,2,crimininel,no_match,,,False,,,,
croissant,1,1,2,croissant,no_match,,,False,,,,
créature,1,1,2,creature,no_match,,,False,,,,
culture,1,1,2,culture,no_match,,,False,,,,
cvhier,1,1,2,cvhier,no_match,,,False,,,,
cyanure,1,1,2,cyanure,no_match,,,False,,,,
céder,1,1,2,ceder,no_match,,,False,,,,
côté,1,1,2,cote,no_match,,,False,,,,
cœur,1,1,2,cœur,no_match,,,False,,,,
damn,1,1,2,damn,no_match,,,False,,,,
dansant,1,1,2,dansant,no_match,,,False,,,,
dead,1,1,2,dead,no_match,,,False,,,,
debout,1,1,2,debout,no_match,,,False,,,,
decu,1,1,2,decu,exact,déçu,deplaisir,True,,,,
dedans,1,1,2,dedans,no_match,,,False,dédain,mepris,medium,same_prefix_fuzzy
degager,1,1,2,degager,no_match,,,False,,,,
dehorsssss,1,1,2,dehorsssss,no_match,,,False,,,,
deja,0,2,2,deja,no_match,,,False,,,,
dejer,2,0,2,dejer,no_match,,,False,,,,
demain,1,1,2,demain,no_match,,,False,,,,
demoiselle,1,1,2,demoiselle,no_match,,,False,,,,
derange,1,1,2,derange,no_match,,,False,,,,
desole,1,1,2,desole,no_match,,,False,,,,
destin,1,1,2,destin,no_match,,,False,,,,
devant,1,1,2,devant,no_match,,,False,,,,
deviner,2,0,2,deviner,no_match,,,False,,,,
devinera,0,2,2,devinera,no_match,,,False,,,,
deçu,1,1,2,decu,exact,déçu,deplaisir,True,,,,
dictée,1,1,2,dictee,no_match,,,False,,,,
différent,1,1,2,different,no_match,,,False,,,,
dignement,1,1,2,dignement,exact,dignement,fierte,True,,,,
diner,1,1,2,diner,no_match,,,False,,,,
directrice,1,1,2,directrice,no_match,,,False,,,,
discuter,1,1,2,discuter,no_match,,,False,,,,
disney,1,1,2,disney,no_match,,,False,,,,
disneyland,1,1,2,disneyland,no_match,,,False,,,,
divertissement,1,1,2,divertissement,exact,divertissement,joie,True,,,,
divorce,1,1,2,divorce,no_match,,,False,,,,
dix,1,1,2,dix,no_match,,,False,,,,
dizaine,1,1,2,dizaine,no_match,,,False,,,,
domaine,1,1,2,domaine,no_match,,,False,,,,
dos,1,1,2,dos,no_match,,,False,,,,
douceur,1,1,2,douceur,no_match,,,False,,,,
doux,1,1,2,doux,no_match,,,False,,,,
déception,1,1,2,deception,exact,déception,deplaisir,True,,,,
décilieux,1,1,2,decilieux,no_match,,,False,,,,
décision,1,1,2,decision,no_match,,,False,,,,
déclencher,1,1,2,declencher,no_match,,,False,,,,
décrocher,2,0,2,decrocher,no_match,,,False,,,,
décroché,0,2,2,decroche,no_match,,,False,,,,
défaillance,1,1,2,defaillance,no_match,,,False,,,,
défaite,1,1,2,defaite,no_match,,,False,,,,
défilé,0,2,2,defile,no_match,,,False,,,,
déforestation,1,1,2,deforestation,no_match,,,False,,,,
déformer,1,1,2,deformer,no_match,,,False,,,,
dégoute,1,1,2,degoute,exact,dégoûté,degout,True,,,,
dégradée,1,1,2,degradee,no_match,,,False,,,,
dégât,1,1,2,degat,no_match,,,False,,,,
déjeuner,1,1,2,dejeuner,no_match,,,False,,,,
déloyal,2,0,2,deloyal,no_match,,,False,,,,
déloyale,0,2,2,deloyale,no_match,,,False,,,,
déléguer,1,1,2,deleguer,no_match,,,False,,,,
dément,2,0,2,dement,no_match,,,False,,,,
démentir,0,2,2,dementir,no_match,,,False,,,,
démission,1,1,2,demission,no_match,,,False,,,,
démoralisé,1,1,2,demoralise,repaired_high,,,False,démoraliser,tristesse,high,truncated_prefix_marker
dépendant,1,1,2,dependant,no_match,,,False,,,,
dépense,1,1,2,depense,no_match,,,False,,,,
dépenser,1,1,2,depenser,no_match,,,False,,,,
déplacer,1,1,2,deplacer,no_match,,,False,,,,
dépressif,1,1,2,depressif,no_match,,,False,,,,
déprime,1,1,2,deprime,exact,déprime,tristesse,True,,,,
déprimer,1,1,2,deprimer,exact,déprimer,tristesse,True,,,,
désapprouver,1,1,2,desapprouver,no_match,,,False,,,,
désastreuse,1,1,2,desastreuse,no_match,,,False,,,,
désavantagé,1,1,2,desavantage,no_match,,,False,,,,
désespérément,0,2,2,desesperement,no_match,,,False,désespéré,tristesse,medium,inflected_or_extended_marker
désespérémer,2,0,2,desesperemer,repaired_high,,,False,désespérer,tristesse,high,shared_long_stem_edit_distance
déshonorant,1,1,2,deshonorant,exact,déshonorant,embarras,True,,,,
déstabiliser,1,1,2,destabiliser,no_match,,,False,,,,
développement,1,1,2,developpement,no_match,,,False,,,,
déversaient,1,1,2,deversaient,no_match,,,False,,,,
dévorer,1,1,2,devorer,no_match,,,False,,,,
e,2,0,2,e,no_match,,,False,,,,
ebola,1,1,2,ebola,no_match,,,False,,,,
ecole,1,1,2,ecole,no_match,,,False,,,,
ecrit,1,1,2,ecrit,no_match,,,False,,,,
efer,1,1,2,efer,no_match,,,False,,,,
effacer,1,1,2,effacer,no_match,,,False,effarer,surprise,medium,same_prefix_fuzzy
effondrée,2,0,2,effondree,no_match,,,False,,,,
effort,1,1,2,effort,no_match,,,False,,,,
emballer,2,0,2,emballer,no_match,,,False,,,,
embarras,1,1,2,embarras,no_match,,,False,,,,
embarrassée,1,1,2,embarrassee,no_match,,,False,,,,
embêté,0,2,2,embete,repaired_high,,,False,embêter,deplaisir,high,truncated_prefix_marker
emmener,1,1,2,emmener,no_match,,,False,,,,
empoisonner,1,1,2,empoisonner,no_match,,,False,,,,
empresser,2,0,2,empresser,no_match,,,False,,,,
encourageant,1,1,2,encourageant,no_match,,,False,,,,
endeuillée,1,1,2,endeuillee,repaired_high,,,False,endeuiller,tristesse,high,shared_long_stem_edit_distance
enfaite,1,1,2,enfaite,no_match,,,False,,,,
enflammer,1,1,2,enflammer,no_match,,,False,,,,
enfonce,1,1,2,enfonce,no_match,,,False,,,,
enfui,0,2,2,enfui,no_match,,,False,,,,
enlever,1,1,2,enlever,no_match,,,False,,,,
ennemi,1,1,2,ennemi,no_match,,,False,,,,
enrager,1,1,2,enrager,exact,enrager,colere,True,,,,
enrichir,1,1,2,enrichir,no_match,,,False,,,,
enterrement,1,1,2,enterrement,no_match,,,False,,,,
enthousiasmante,1,1,2,enthousiasmante,repaired_high,,,False,enthousiasmant,joie,high,inflected_or_extended_marker
entièrement,1,1,2,entierement,no_match,,,False,,,,
entourent,2,0,2,entourent,no_match,,,False,,,,
entourer,0,2,2,entourer,no_match,,,False,,,,
envers,1,1,2,envers,no_match,,,False,,,,
environnement,1,1,2,environnement,no_match,,,False,,,,
envoy,1,1,2,envoy,no_match,,,False,,,,
erreur,1,1,2,erreur,no_match,,,False,,,,
escaladé,1,1,2,escalade,no_match,,,False,,,,
esclave,1,1,2,esclave,no_match,,,False,,,,
escroqué,1,1,2,escroque,no_match,,,False,,,,
espionnage,1,1,2,espionnage,no_match,,,False,,,,
etle,1,1,2,etle,no_match,,,False,,,,
eun,1,1,2,eun,no_match,,,False,,,,
exaspération,1,1,2,exasperation,exact,exaspération,colere,True,,,,
excellence,1,1,2,excellence,no_match,,,False,,,,
exception,1,1,2,exception,no_match,,,False,,,,
excitant,1,1,2,excitant,exact,excitant,comportement,True,,,,
exciter,2,0,2,exciter,exact,exciter,comportement,True,,,,
excitée,0,2,2,excitee,repaired_high,,,False,excité,comportement,high,inflected_or_extended_marker
exercice,1,1,2,exercice,no_match,,,False,,,,
exessif,1,1,2,exessif,no_match,,,False,,,,
exil,1,1,2,exil,no_match,,,False,,,,
exiler,1,1,2,exiler,no_match,,,False,,,,
existant,1,1,2,existant,no_match,,,False,,,,
exister,1,1,2,exister,no_match,,,False,,,,
expert,1,1,2,expert,no_match,,,False,,,,
extinction,1,1,2,extinction,no_match,,,False,,,,
extra,1,1,2,extra,no_match,,,False,,,,
extrêmement,1,1,2,extremement,no_match,,,False,,,,
face,1,1,2,face,no_match,,,False,,,,
faciliter,0,2,2,faciliter,no_match,,,False,,,,
facilité,2,0,2,facilite,no_match,,,False,,,,
fai,2,0,2,fai,no_match,,,False,,,,
faiblessee,1,1,2,faiblessee,no_match,,,False,,,,
faiblir,1,1,2,faiblir,no_match,,,False,,,,
falsifié,0,2,2,falsifie,no_match,,,False,,,,
farfelu,1,1,2,farfelu,no_match,,,False,,,,
fascinée,0,2,2,fascinee,no_match,,,False,,,,
fatigué,1,1,2,fatigue,no_match,,,False,,,,
fatiguée,1,1,2,fatiguee,no_match,,,False,,,,
fdp,1,1,2,fdp,no_match,,,False,,,,
fermera,1,1,2,fermera,no_match,,,False,,,,
fermeture,1,1,2,fermeture,no_match,,,False,,,,
festivité,1,1,2,festivite,no_match,,,False,,,,
ficher,2,0,2,ficher,no_match,,,False,,,,
fichez,0,2,2,fichez,no_match,,,False,,,,
fiere,1,1,2,fiere,no_match,,,False,fierté,fierte,medium,same_prefix_fuzzy
figurine,1,1,2,figurine,no_match,,,False,,,,
film,1,1,2,film,no_match,,,False,,,,
finisse,0,2,2,finisse,no_match,,,False,,,,
fissure,1,1,2,fissure,no_match,,,False,,,,
fièvre,1,1,2,fievre,no_match,,,False,,,,
flashy,1,1,2,flashy,no_match,,,False,,,,
folie,1,1,2,folie,no_match,,,False,,,,
fond,1,1,2,fond,no_match,,,False,,,,
fonder,0,2,2,fonder,no_match,,,False,,,,
fondre,2,0,2,fondre,no_match,,,False,,,,
football,1,1,2,football,no_match,,,False,,,,
forcément,1,1,2,forcement,no_match,,,False,,,,
formalité,1,1,2,formalite,no_match,,,False,,,,
foudre,1,1,2,foudre,no_match,,,False,,,,
fout,1,1,2,fout,no_match,,,False,,,,
foyer,1,1,2,foyer,no_match,,,False,,,,
france,1,1,2,france,no_match,,,False,,,,
franchement,1,1,2,franchement,no_match,,,False,,,,
fratrie,1,1,2,fratrie,no_match,,,False,,,,
fraude,1,1,2,fraude,no_match,,,False,,,,
frayeur,1,1,2,frayeur,exact,frayeur,peur,True,,,,
friandise,1,1,2,friandise,no_match,,,False,,,,
frisson,1,1,2,frisson,exact,frisson,comportement,True,,,,
frite,1,1,2,frite,no_match,,,False,,,,
front,1,1,2,front,no_match,,,False,,,,
frustrée,0,2,2,frustree,repaired_high,,,False,frustrer,deplaisir,high,shared_long_stem_edit_distance
frère,1,1,2,frere,no_match,,,False,,,,
fureur,1,1,2,fureur,exact,fureur,colere,True,,,,
furieur,0,2,2,furieur,repaired_high,,,False,furieux,colere,high,shared_long_stem_edit_distance
féciliter,1,1,2,feciliter,no_match,,,False,,,,
gadjo,1,1,2,gadjo,no_match,,,False,,,,
gai,1,1,2,gai,exact,gai,joie,True,,,,
garde,1,1,2,garde,no_match,,,False,,,,
garçon,1,1,2,garcon,no_match,,,False,,,,
gaspillage,1,1,2,gaspillage,no_match,,,False,,,,
gaspiller,1,1,2,gaspiller,no_match,,,False,,,,
gastronomie,1,1,2,gastronomie,no_match,,,False,,,,
gaufre,1,1,2,gaufre,no_match,,,False,,,,
gaver,1,1,2,gaver,no_match,,,False,,,,
gendarme,1,1,2,gendarme,no_match,,,False,,,,
genre,1,1,2,genre,no_match,,,False,,,,
geule,1,1,2,geule,no_match,,,False,,,,
gigantesque,1,1,2,gigantesque,no_match,,,False,,,,
gloir,2,0,2,gloir,repaired_high,,,False,gloire,admiration,high,truncated_prefix_marker
good,1,1,2,good,no_match,,,False,,,,
gorge,1,1,2,gorge,no_match,,,False,,,,
gracieux,1,1,2,gracieux,no_match,,,False,,,,
gras,1,1,2,gras,no_match,,,False,,,,
grimace,1,1,2,grimace,no_match,,,False,,,,
grogn,2,0,2,grogn,repaired_high,,,False,grognon,colere,high,truncated_prefix_marker
grogne,0,2,2,grogne,repaired_high,,,False,grogner,comportement,high,truncated_prefix_marker
grognement,1,1,2,grognement,exact,grognement,comportement,True,,,,
grognon,1,1,2,grognon,exact,grognon,colere,True,,,,
grommlèle,1,1,2,grommlele,no_match,,,False,grommeler,colere,medium,same_prefix_fuzzy
gronde,0,2,2,gronde,no_match,,,False,,,,
grosse,2,0,2,grosse,no_match,,,False,,,,
grossier,1,1,2,grossier,no_match,,,False,,,,
grotte,1,1,2,grotte,no_match,,,False,,,,
groupe,1,1,2,groupe,no_match,,,False,,,,
grr,1,1,2,grr,no_match,,,False,,,,
grrr,1,1,2,grrr,no_match,,,False,,,,
gueules,0,2,2,gueules,no_match,,,False,,,,
gémir,2,0,2,gemir,exact,gémir,tristesse,True,,,,
gémit,0,2,2,gemit,no_match,,,False,,,,
général,1,1,2,general,no_match,,,False,,,,
gênant,0,2,2,genant,no_match,,,False,,,,
habiller,1,1,2,habiller,no_match,,,False,,,,
habitation,1,1,2,habitation,no_match,,,False,,,,
hagar,1,1,2,hagar,no_match,,,False,,,,
halloween,1,1,2,halloween,no_match,,,False,,,,
happy,1,1,2,happy,no_match,,,False,,,,
harcelait,0,2,2,harcelait,no_match,,,False,,,,
harcelement,1,1,2,harcelement,no_match,,,False,,,,
hectare,1,1,2,hectare,no_match,,,False,,,,
heu,1,1,2,heu,no_match,,,False,,,,
heurter,1,1,2,heurter,no_match,,,False,,,,
hilare,1,1,2,hilare,exact,hilare,joie,True,,,,
hilarité,1,1,2,hilarite,exact,hilarité,joie,True,,,,
his,1,1,2,his,no_match,,,False,,,,
hlm,1,1,2,hlm,no_match,,,False,,,,
homm,2,0,2,homm,no_match,,,False,,,,
honorer,1,1,2,honorer,exact,honorer,fierte,True,,,,
hostilité,1,1,2,hostilite,exact,hostilité,ressentiment,True,,,,
huer,2,0,2,huer,no_match,,,False,,,,
huit,1,1,2,huit,no_match,,,False,,,,
humanitaire,1,1,2,humanitaire,no_match,,,False,,,,
humiliant,2,0,2,humiliant,exact,humiliant,embarras,True,,,,
humiliante,0,2,2,humiliante,repaired_high,,,False,humiliant,embarras,high,inflected_or_extended_marker
humilié,1,1,2,humilie,exact,humilié,embarras,True,,,,
hué,0,2,2,hue,no_match,,,False,,,,
hypocrite,1,1,2,hypocrite,no_match,,,False,,,,
hypocryte,1,1,2,hypocryte,no_match,,,False,,,,
hâter,1,1,2,hater,no_match,,,False,,,,
hé,1,1,2,he,no_match,,,False,,,,
hébergement,1,1,2,hebergement,no_match,,,False,,,,
hélas,1,1,2,helas,no_match,,,False,,,,
héroiqu,2,0,2,heroiqu,no_match,,,False,,,,
héroique,0,2,2,heroique,no_match,,,False,,,,
héroïque,1,1,2,heroique,no_match,,,False,,,,
hésitation,1,1,2,hesitation,no_match,,,False,,,,
idéal,1,1,2,ideal,no_match,,,False,,,,
ignorer,1,1,2,ignorer,no_match,,,False,,,,
illumination,1,1,2,illumination,no_match,,,False,,,,
illusion,1,1,2,illusion,no_match,,,False,,,,
illustrer,0,2,2,illustrer,no_match,,,False,,,,
image,1,1,2,image,no_match,,,False,,,,
imbécile,1,1,2,imbecile,no_match,,,False,,,,
immature,1,1,2,immature,no_match,,,False,,,,
immeuble,1,1,2,immeuble,no_match,,,False,,,,
immoralité,1,1,2,immoralite,no_match,,,False,,,,
impeccable,1,1,2,impeccable,no_match,,,False,,,,
impliquer,1,1,2,impliquer,no_match,,,False,,,,
impossible,1,1,2,impossible,no_match,,,False,,,,
impressionant,1,1,2,impressionant,no_match,,,False,,,,
impressionante,2,0,2,impressionante,no_match,,,False,,,,
improbable,1,1,2,improbable,no_match,,,False,,,,
improviste,1,1,2,improviste,no_match,,,False,,,,
imprévisible,1,1,2,imprevisible,no_match,,,False,,,,
impuissant,0,2,2,impuissant,no_match,,,False,,,,
impuisser,2,0,2,impuisser,no_match,,,False,,,,
incendier,1,1,2,incendier,no_match,,,False,,,,
incendié,1,1,2,incendie,no_match,,,False,,,,
inconfortable,1,1,2,inconfortable,no_match,,,False,,,,
inconnu,1,1,2,inconnu,no_match,,,False,,,,
indigne,1,1,2,indigne,exact,indigné,colere,True,,,,
infect,1,1,2,infect,no_match,,,False,,,,
inferieur,1,1,2,inferieur,no_match,,,False,,,,
influencer,1,1,2,influencer,no_match,,,False,,,,
informatique,1,1,2,informatique,no_match,,,False,,,,
informe,1,1,2,informe,no_match,,,False,,,,
infâme,1,1,2,infame,exact,infâme,dégoût,True,,,,
ingénieur,1,1,2,ingenieur,no_match,,,False,,,,
ingénieux,1,1,2,ingenieux,no_match,,,False,,,,
innocent,1,1,2,innocent,no_match,,,False,,,,
inondation,0,2,2,inondation,no_match,,,False,,,,
inonder,1,1,2,inonder,no_match,,,False,,,,
inshape,1,1,2,inshape,no_match,,,False,,,,
installer,1,1,2,installer,no_match,,,False,,,,
insuffiser,2,0,2,insuffiser,no_match,,,False,,,,
intempestif,1,1,2,intempestif,no_match,,,False,,,,
intentionné,1,1,2,intentionne,no_match,,,False,,,,
interdi,1,1,2,interdi,no_match,,,False,intérêt,desir,medium,shared_long_stem_edit_distance
interdit,0,2,2,interdit,no_match,,,False,intérêt,desir,medium,shared_long_stem_edit_distance
interminable,1,1,2,interminable,no_match,,,False,,,,
internet,1,1,2,internet,repaired_high,,,False,intérêt,desir,high,shared_long_stem_edit_distance
interrompt,1,1,2,interrompt,no_match,,,False,,,,
intimidation,1,1,2,intimidation,no_match,,,False,,,,
intimider,1,1,2,intimider,exact,intimider,peur,True,,,,
introduire,1,1,2,introduire,no_match,,,False,,,,
intéresser,1,1,2,interesser,exact,intéresser,desir,True,,,,
intérêt,1,1,2,interet,exact,intérêt,desir,True,,,,
inutile,1,1,2,inutile,no_match,,,False,,,,
inventent,1,1,2,inventent,no_match,,,False,,,,
inverse,1,1,2,inverse,no_match,,,False,,,,
invivable,1,1,2,invivable,no_match,,,False,,,,
isoler,1,1,2,isoler,exact,isoler,tristesse,True,,,,
jambe,1,1,2,jambe,no_match,,,False,,,,
jardin,1,1,2,jardin,no_match,,,False,,,,
jmen,1,1,2,jmen,no_match,,,False,,,,
jointe,0,2,2,jointe,no_match,,,False,,,,
joue,1,1,2,joue,no_match,,,False,,,,
joueur,1,1,2,joueur,no_match,,,False,,,,
jsp,1,1,2,jsp,no_match,,,False,,,,
jte,1,1,2,jte,no_match,,,False,,,,
juger,1,1,2,juger,no_match,,,False,,,,
juillet,1,1,2,juillet,no_match,,,False,,,,
jvai,2,0,2,jvai,no_match,,,False,,,,
jvais,0,2,2,jvais,no_match,,,False,,,,
jy,1,1,2,jy,no_match,,,False,,,,
kestu,1,1,2,kestu,no_match,,,False,,,,
kiffer,1,1,2,kiffer,no_match,,,False,,,,
kipa,1,1,2,kipa,no_match,,,False,,,,
klaxon,1,1,2,klaxon,no_match,,,False,,,,
lait,1,1,2,lait,no_match,,,False,,,,
lecture,1,1,2,lecture,no_match,,,False,,,,
leglise,1,1,2,leglise,no_match,,,False,,,,
lent,1,1,2,lent,no_match,,,False,,,,
leporte,1,1,2,leporte,no_match,,,False,,,,
lesbiennes,2,0,2,lesbiennes,no_match,,,False,,,,
leçon,1,1,2,lecon,no_match,,,False,,,,
litre,1,1,2,litre,no_match,,,False,,,,
little,1,1,2,little,no_match,,,False,,,,
loi,1,1,2,loi,no_match,,,False,,,,
loisir,1,1,2,loisir,no_match,,,False,,,,
lumineux,1,1,2,lumineux,no_match,,,False,,,,
lumière,1,1,2,lumiere,no_match,,,False,,,,
lâche,2,0,2,lache,exact,lâche,peur,True,,,,
lâcher,0,2,2,lacher,repaired_high,,,False,lâche,peur,high,inflected_or_extended_marker
lécher,1,1,2,lecher,no_match,,,False,,,,
lésecienne,0,2,2,lesecienne,no_match,,,False,,,,
magie,1,1,2,magie,no_match,,,False,,,,
maillot,1,1,2,maillot,no_match,,,False,,,,
majuscule,1,1,2,majuscule,no_match,,,False,,,,
maladroit,1,1,2,maladroit,no_match,,,False,,,,
malfaisant,1,1,2,malfaisant,no_match,,,False,,,,
malice,1,1,2,malice,no_match,,,False,,,,
manche,1,1,2,manche,no_match,,,False,,,,
mangent,0,2,2,mangent,no_match,,,False,,,,
maniere,1,1,2,maniere,no_match,,,False,,,,
manigancent,0,2,2,manigancent,no_match,,,False,,,,
mariag,2,0,2,mariag,no_match,,,False,,,,
marrer,1,1,2,marrer,exact,marrer,joie,True,,,,
massacrer,0,2,2,massacrer,no_match,,,False,,,,
massacré,2,0,2,massacre,no_match,,,False,,,,
massif,1,1,2,massif,no_match,,,False,,,,
matin,1,1,2,matin,no_match,,,False,,,,
matinal,1,1,2,matinal,no_match,,,False,,,,
maturite,1,1,2,maturite,no_match,,,False,,,,
maudire,2,0,2,maudire,no_match,,,False,,,,
maudite,0,2,2,maudite,no_match,,,False,,,,
maximal,0,2,2,maximal,no_match,,,False,,,,
mddddddr,1,1,2,mddddddr,no_match,,,False,,,,
mdr,1,1,2,mdr,no_match,,,False,,,,
mdrrr,1,1,2,mdrrr,no_match,,,False,,,,
mdrrrrr,1,1,2,mdrrrrr,no_match,,,False,,,,
mdrrrrrr,1,1,2,mdrrrrrr,no_match,,,False,,,,
mdrrrrrrrrrrrrrrrr,1,1,2,mdrrrrrrrrrrrrrrrr,no_match,,,False,,,,
membre,1,1,2,membre,no_match,,,False,,,,
menaçaient,0,2,2,menacaient,repaired_high,,,False,menaçant,peur,high,shared_long_stem_edit_distance
menti,1,1,2,menti,no_match,,,False,,,,
message,1,1,2,message,no_match,,,False,,,,
messire,1,1,2,messire,no_match,,,False,,,,
mets,1,1,2,mets,no_match,,,False,,,,
mexique,1,1,2,mexique,no_match,,,False,,,,
mickey,1,1,2,mickey,no_match,,,False,,,,
miel,1,1,2,miel,no_match,,,False,,,,
millimètre,1,1,2,millimetre,no_match,,,False,,,,
mimi,1,1,2,mimi,no_match,,,False,,,,
minimum,1,1,2,minimum,no_match,,,False,,,,
miracle,1,1,2,miracle,no_match,,,False,,,,
mobilisation,1,1,2,mobilisation,no_match,,,False,,,,
moche,1,1,2,moche,no_match,,,False,,,,
mode,1,1,2,mode,no_match,,,False,,,,
modèle,1,1,2,modele,no_match,,,False,,,,
moindre,1,1,2,moindre,no_match,,,False,,,,
mois,1,1,2,mois,no_match,,,False,,,,
mongol,1,1,2,mongol,no_match,,,False,,,,
monopole,1,1,2,monopole,no_match,,,False,,,,
montrant,2,0,2,montrant,no_match,,,False,,,,
mortel,1,1,2,mortel,no_match,,,False,,,,
moule,1,1,2,moule,no_match,,,False,,,,
mourait,0,2,2,mourait,no_match,,,False,,,,
moyenne,1,1,2,moyenne,no_match,,,False,,,,
mskn,1,1,2,mskn,no_match,,,False,,,,
musée,1,1,2,musee,no_match,,,False,,,,
méchamment,1,1,2,mechamment,exact,méchamment,inhumanite,True,,,,
médailler,2,0,2,medailler,no_match,,,False,,,,
médaillée,0,2,2,medaillee,no_match,,,False,,,,
média,1,1,2,media,no_match,,,False,,,,
méfie,0,2,2,mefie,repaired_high,,,False,méfier,peur,high,truncated_prefix_marker
méfient,0,2,2,mefient,no_match,,,False,méfiant,peur,medium,same_prefix_fuzzy
mélancolie,1,1,2,melancolie,exact,mélancolie,tristesse,True,,,,
ménagerie,1,1,2,menagerie,no_match,,,False,,,,
mérite,2,0,2,merite,no_match,,,False,,,,
mésaventure,1,1,2,mesaventure,no_match,,,False,,,,
naturellement,1,1,2,naturellement,no_match,,,False,,,,
nausée,1,1,2,nausee,no_match,,,False,,,,
nerf,1,1,2,nerf,no_match,,,False,,,,
nerveux,1,1,2,nerveux,exact,nerveux,comportement,True,,,,
nn,1,1,2,nn,no_match,,,False,,,,
nocturne,1,1,2,nocturne,no_match,,,False,,,,
norme,1,1,2,norme,no_match,,,False,,,,
nu,0,2,2,nu,no_match,,,False,,,,
nue,2,0,2,nue,no_match,,,False,,,,
nuir,2,0,2,nuir,no_match,,,False,,,,
nuire,0,2,2,nuire,no_match,,,False,,,,
nuit,1,1,2,nuit,no_match,,,False,,,,
négociation,1,1,2,negociation,no_match,,,False,,,,
objet,1,1,2,objet,no_match,,,False,,,,
obscur,1,1,2,obscur,no_match,,,False,,,,
obtenir,1,1,2,obtenir,no_match,,,False,,,,
obèse,1,1,2,obese,no_match,,,False,,,,
obéir,1,1,2,obeir,no_match,,,False,,,,
obése,1,1,2,obese,no_match,,,False,,,,
occupation,1,1,2,occupation,no_match,,,False,,,,
offense,1,1,2,offense,exact,offense,embarras,True,,,,
oiseau,1,1,2,oiseau,no_match,,,False,,,,
ok,1,1,2,ok,no_match,,,False,,,,
onze,1,1,2,onze,no_match,,,False,,,,
