marker_value,marker_type,Colere,Degout,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilite,Embarras,Fierte,Jalousie,total_count,P(Colere),P(Degout),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilite),P(Embarras),P(Fierte),P(Jalousie),entropy,normalized_entropy
porc,lemma,2.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863120568566631,0.2494977972441098
porc,word,2.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863120568566631,0.2494977972441098
fais,word,5.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863120568566631,0.2494977972441098
pourquoi,word,5.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863120568566631,0.2494977972441098
insulte,lemma,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,7.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.863120568566631,0.2494977972441098
veux,word,6.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.23451197014228103
grave,word,2.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.23451197014228103
degouter,lemma,2.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.23451197014228103
parle,word,10.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7793498372920851,0.22528262535771074
chose,lemma,7.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,9.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7642045065086203,0.22090464294526152
au,word,7.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642045065086203,0.22090464294526152
au,lemma,7.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642045065086203,0.22090464294526152
vos,word,11.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.7857142857142857,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74959525725948,0.21668162284842404
deja,word,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7219280948873623,0.20868401936261904
lesbiennes,word,1.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
porter,lemma,4.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
porter,word,4.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
peu,lemma,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
avant,lemma,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
avant,word,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
religion,word,8.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
qu'on,word,8.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,10.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
mère,word,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
venir,lemma,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
ne,lemma,12.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,15.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
ne,word,12.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,15.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
mère,lemma,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.20868401936261904
arrete,word,9.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840384356390417,0.1977314515927593
arrete,lemma,9.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840384356390417,0.1977314515927593
mere,lemma,14.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.875,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.6685644431995964,0.19325846465580673
nous,lemma,14.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,16.0,0.875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.6685644431995964,0.19325846465580673
nous,word,14.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,16.0,0.875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.6685644431995964,0.19325846465580673
blagu,lemma,5.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.18789861841651434
religion,lemma,10.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.18789861841651434
couilles,word,5.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.18789861841651434
couille,lemma,5.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.18789861841651434
t'as,word,10.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.18789861841651434
ma,word,5.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500224216483541,0.18789861841651434
v,lemma,11.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,13.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.6193821946787638,0.17904160652920906
muslim,word,6.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
con,word,6.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
stop,lemma,6.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
ferme,word,6.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
theo,word,6.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
theo,lemma,6.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
muslim,lemma,6.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
stop,word,6.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
ferme,lemma,6.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916727785823275,0.17103178897792262
casse,word,7.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,8.0,0.875,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5435644431995964,0.15712536136607075
vs,word,14.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,16.0,0.875,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5435644431995964,0.15712536136607075
mere,word,13.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.37123232664087563,0.10731020802403013
parler,lemma,13.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37123232664087563,0.10731020802403013
tg,lemma,23.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24988229283318544,0.07223218157774035
tg,word,23.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24988229283318544,0.07223218157774035
jaloux,lemma,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0
vais,word,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
avez,word,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
laisser,lemma,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
niqu,lemma,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
jaloux,word,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0
insulter,lemma,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
gueul,lemma,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
change,lemma,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
change,word,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
parler,word,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
nique,word,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
faites,word,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
fait,lemma,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
r,lemma,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
bah,word,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
tereser,lemma,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
teresa,word,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
avis,word,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
bah,lemma,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
tranquille,lemma,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
tranquille,word,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
-,punctuation,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
être,word,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
