corpus,file_id,unit_id,type,start_idx,end_idx,text_span,mode,categorie1,categorie2,remarque
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1621579834257,SitEmo,738,805,"tétanisé par la peur, ce qui peut l’empêcher de fuir, de dire ""non""",Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1621579834251,SitEmo,417,441,risque d'avoir très peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629751952121,SitEmo,1474,1496,ne pas aimer son corps,Suggeree,Degout,Embarras,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629752153027,Autre,2111,2126,se sentir mieux,,,,Soulagement
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629752176100,SitEmo,37,63,c’est un acte très violent,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629752190832,SitEmo,90,112,imposer un acte sexuel,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629752219487,SitEmo,191,214,C’est encore plus grave,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629752232679,SitEmo,218,228,la victime,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_c_est_tres_grave,a1_1629752300850,SitEmo,927,952,une situation de violence,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_en_ce_moment,a1_1621579834272,SitEmo,169,205,avaient été agressés par des prêtres,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_en_ce_moment,a1_1621579834277,SitEmo,936,944,choquant,Designee,Surprise,Colere,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_en_ce_moment,a1_1621579834278,SitEmo,963,984,des actes très graves,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_en_ce_moment,a1_1629752616666,SitEmo,1900,1908,choquait,Designee,Surprise,Colere,
PtitLibe,7-12_PtitLibe75-pedophilie_Pourquoi_en_ce_moment,a1_1629752675556,SitEmo,2521,2541,un grand traumatisme,Designee,Surprise,Peur,
PtitLibe,7-12_PtitLibe75-pedophilie_description,a1_1621579834194,SitEmo,281,304,ces violences sexuelles,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_description,a1_1621579834195,SitEmo,415,430,des inquiétudes,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_description,a1_1621579834196,SitEmo,475,484,dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_description,a1_1629750321470,SitEmo,266,304,se protéger de ces violences sexuelles,Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1621579834234,SitEmo,887,908,faire des compliments,Suggeree,Joie,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1621579834235,SitEmo,910,921,des cadeaux,Suggeree,Joie,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1621579834237,SitEmo,1286,1291,crier,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1621579834238,SitEmo,1298,1305,menacer,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1621579834239,SitEmo,1485,1492,menacer,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1621579834240,SitEmo,1496,1520,être encore plus violent,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1621579834242,Autre,1654,1663,aime bien,,,,Amour
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1629750913998,Autre,264,308,préfèrent utiliser le mot de pédocriminalité,,,,Amour
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1629751056546,SitEmo,968,977,important,Suggeree,Joie,Fierte,
PtitLibe,7-12_PtitLibe75-pedophilie_pedophilie,a1_1629751226492,Autre,411,418,Rassure,,,,Soulagement
PtitLibe,7-12_PtitLibe76-art_contemporain_Comment_prix_oeuvre,a1_1621579834311,SitEmo,84,93,a surpris,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe76-art_contemporain_Comment_prix_oeuvre,a1_1621579834328,Autre,1897,1907,la passion,,,,Amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Comment_prix_oeuvre,a1_1629786118198,SitEmo,211,238,une alarme s’est déclenchée,Suggeree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe76-art_contemporain_Comment_prix_oeuvre,a1_1629786202988,Autre,1594,1620,veulent tous la même chose,,,,Envie
PtitLibe,7-12_PtitLibe76-art_contemporain_Comment_prix_oeuvre,a1_1629786209488,Autre,1666,1672,aiment,,,,Amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Fiac,a1_1629786399108,SitEmo,289,454,"admirer de nombreuses peintures, des sculptures immenses, des photographies, des installations… des œuvres réalisées par près de 3 000 artistes de 27 pays différents",Designee,Admiration,Aucune,
PtitLibe,7-12_PtitLibe76-art_contemporain_Fiac,a1_1629786466173,Autre,1109,1153,veulent mettre en avant un de leurs artistes,,,,Envie
PtitLibe,7-12_PtitLibe76-art_contemporain_Fiac,a1_1629786474218,Autre,1204,1238,veulent enrichir leurs collections,,,,Envie
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1621579834355,SitEmo,800,812,mal à l’aise,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1621579834356,SitEmo,1100,1113,très agréable,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786620418,Autre,374,381,ressens,,,,Indéterminée
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786626309,Autre,442,454,ces émotions,,,,Indéterminée
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786641518,Autre,585,592,émotion,,,,Indéterminée
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786734698,SitEmo,747,784,inconfortable de se montrer en public,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe76-art_contemporain_Melanie,a1_1629786656048,Autre,708,812,"veut montrer par là que «c’est souvent inconfortable de se montrer en public, qu’on se sent mal à l’aise",,,,Envie
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1621579834371,Autre,627,632,plaît,,,,Amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787210628,Autre,1043,1063,des passionnés d’art,,,,Amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787215944,Autre,1069,1132,"aiment avoir chez eux des peintures, des sculptures, des photos",,,,Amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787226048,Autre,1221,1229,plaisent,,,,Amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787231363,Autre,1347,1353,aiment,,,,Amour
PtitLibe,7-12_PtitLibe76-art_contemporain_Qui_achete_et_vend_oeuvres,a1_1629787245452,SitEmo,1461,1501,la réussite suprême d’être dans un musée,Suggeree,Fierte,Joie,
PtitLibe,7-12_PtitLibe77-changement_heure_Pourquoi_gens_se_plaignent,a1_1621579834458,SitEmo,1120,1129,le stress,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Pourquoi_gens_se_plaignent,a1_1621579834460,SitEmo,1377,1396,plus de dépressions,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Pourquoi_gens_se_plaignent,a1_1629787684093,SitEmo,18,30,se plaignent,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Pourquoi_gens_se_plaignent,a1_1629787697247,SitEmo,35,56,du changement d’heure,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Qui_decide_heure_dans_monde,a1_1629787977436,SitEmo,1836,1837,…,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Qui_decide_heure_dans_monde,a1_1629788129054,SitEmo,2136,2137,…,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Qui_decide_heure_dans_monde,a1_1629788235181,SitEmo,2773,2781,toujours,Suggeree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Qui_decide_heure_dans_monde,a1_1629788245024,SitEmo,2819,2820,!,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Qui_decide_heure_dans_monde,a1_1629788017627,SitEmo,1853,1854,!,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Qui_decide_heure_dans_monde,a1_1629788170723,SitEmo,2160,2161,!,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629789100884,Autre,669,679,chambouler,,,,Indéterminée
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629789129575,SitEmo,870,886,le plus embêtant,Designee,Tristesse,Aucune,
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629789172463,Autre,962,980,le plus perturbant,,,,Indéterminée
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629788399557,Autre,650,679,veut éviter de les chambouler,,,,Envie
PtitLibe,7-12_PtitLibe77-changement_heure_Vincent,a1_1629789195428,Autre,1386,1437,préfère qu’on reste pour toujours à l’heure d’hiver,,,,Envie
PtitLibe,7-12_PtitLibe77-changement_heure_derniere_fois,a1_1621579834394,Autre,1122,1135,la même envie,,,,Envie
PtitLibe,7-12_PtitLibe77-changement_heure_derniere_fois,a1_1629787488686,Autre,659,672,le souhaitent,,,,Envie
PtitLibe,7-12_PtitLibe77-changement_heure_derniere_fois,a1_1629787505398,Autre,1014,1035,préfère l’heure d’été,,,,Amour
PtitLibe,7-12_PtitLibe77-changement_heure_derniere_fois,a1_1629787536587,Autre,1155,1186,veulent sortir de l’heure d’été,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Isayas,a1_1621579834528,SitEmo,773,782,a insulté,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Isayas,a1_1629817963179,SitEmo,773,782,a insulté,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Isayas,a1_1629818189223,Autre,838,845,racisme,,,,Haine
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Isayas,a1_1629818219074,Autre,1250,1272,espère qu’il va gagner,,,,Espoir
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Isayas,a1_1621579834529,SitEmo,821,845,peur de subir du racisme,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834546,SitEmo,77,88,la surprise,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834547,Autre,229,236,l’adore,,,,Amour
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834548,SitEmo,603,618,très inquiétant,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834550,SitEmo,910,918,insulter,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834551,SitEmo,928,932,peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834558,SitEmo,1327,1342,trop de risques,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834560,SitEmo,1527,1531,peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1621579834562,SitEmo,1821,1825,déjà,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818346910,Autre,200,207,le hait,,,,Haine
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818358171,Autre,460,486,se moque de l’autre partie,,,,Mépris
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818370060,Autre,580,592,se détestent,,,,Haine
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818410502,Autre,653,721,aiment ce président qui fait le spectacle et dit tout ce qu’il pense,,,,Amour
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818508290,SitEmo,910,918,insulter,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818609256,SitEmo,949,962,le critiquent,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818674140,SitEmo,896,900,gêne,Designee,Embarras,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818840690,SitEmo,1533,1569,Il a la capacité de détruire un pays,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818889542,SitEmo,1665,1682,mentir énormément,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629819035713,Autre,2196,2205,être aimé,,,,Amour
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818793553,Autre,1310,1342,envie de prendre trop de risques,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818879930,SitEmo,1651,1682,est accusé de mentir énormément,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629818952321,SitEmo,1840,1841,!,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629819053802,Autre,2238,2272,veut être au centre de l’attention,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629819081990,SitEmo,2207,2234,ne supporte pas la critique,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Pourquoi_Trump_divise,a1_1629819123724,SitEmo,2570,2579,satisfait,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1621579834571,SitEmo,466,485,menacés d’expulsion,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1621579834573,SitEmo,725,752,dégâts qu’il pourrait faire,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1621579834578,Autre,2077,2118,veulent protéger la démocratie américaine,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1629819410987,Autre,668,700,détestent tellement Donald Trump,,,,Haine
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1629819699450,Autre,1335,1362,veulent faire de leur corps,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1621579834572,SitEmo,709,827,si inquiets des dégâts qu’il pourrait faire qu’ils ont décidé de s’engager dans la vie politique pour la première fois,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1629819691423,Autre,1263,1481,"veulent priver les femmes et les filles du droit de décider ce qu’elles veulent faire de leur corps, adopter des lois qui enrichissent les plus riches et appauvrissent les plus pauvres, et nous éloigner des autres pays",,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Que_font_Americains,a1_1629819835733,SitEmo,774,827,s’engager dans la vie politique pour la première fois,Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1621579834624,SitEmo,143,150,plaisir,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1621579834628,Autre,603,607,veut,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1621579834632,SitEmo,864,879,très dangereuse,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1621579834633,SitEmo,906,925,lui reprochaient ça,Comportementale,Colere,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1621579834638,Autre,1714,1804,veut que ce soit très difficile de faire venir des produits aux Etats-Unis pour les vendre,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1621579834641,SitEmo,2034,2041,plaisir,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1629820284591,Autre,613,641,rouvrir les mines de charbon,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1629820372046,SitEmo,1075,1146,menace la paix dans la région autour de l’Iran mais aussi dans le monde,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_Trump_depuis_deux_ans,a1_1629820435203,Autre,1418,1474,veut de construire un mur à la frontière avec le Mexique,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1621579834601,Autre,985,1042,"veut lutter contre les inégalités, aider les plus pauvres",,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1621579834602,Autre,1046,1120,souhaite que tout le monde puisse avoir une assurance santé pas trop chère,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1621579834610,SitEmo,1989,1993,même,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1621579834612,SitEmo,2473,2484,risque gros,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820003669,Autre,1197,1201,veut,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820007209,Autre,1206,1236,accueillir beaucoup d’immigrés,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820019290,Autre,1295,1299,veut,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820023962,Autre,1304,1363,que l’Etat joue un rôle trop important dans la vie des gens,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820051210,Autre,1937,1950,veulent voter,,,,Envie
PtitLibe,7-12_PtitLibe78-Trump_mi-mandat_quoi_servent_ces_elections,a1_1629820078280,SitEmo,2040,2041,!,Montree,Surprise,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1621579834645,Autre,369,420,une intolérance par rapport à certaines populations,,,,Haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1621579834647,Autre,472,491,le rejet de l’autre,,,,Haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1629820731989,Autre,502,542,des réponses dures qui excluent des gens,,,,Haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1629820747545,Autre,641,716,"être contre les étrangers, les musulmans, les homosexuels, les journalistes",,,,Haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1629820773473,Autre,1218,1245,veulent essayer autre chose,,,,Envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Bolsonaro_exception,a1_1629820792210,SitEmo,1564,1574,s’enfuient,Comportementale,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1621579834669,SitEmo,223,249,sa victoire a été annoncée,Suggeree,Joie,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1621579834671,SitEmo,334,338,joie,Designee,Joie,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1621579834679,SitEmo,1118,1122,peur,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1621579834680,SitEmo,1169,1209,"ses discours très durs, parfois violents",Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1621579834682,SitEmo,1299,1308,dangereux,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821225777,SitEmo,340,367,en brandissant des drapeaux,Comportementale,Joie,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821243104,SitEmo,384,413,en tirant des feux d’artifice,Comportementale,Joie,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821305330,SitEmo,503,509,tendue,Designee,Colere,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821369136,Autre,621,650,voulaient voir diriger l’Etat,,,,Envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821398050,SitEmo,671,782,"en ont assez du parti qui a gouverné le pays pendant 13 ans de suite, de 2003 à 2016, le Parti des travailleurs",Designee,Colere,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821466123,SitEmo,943,988,ses membres ne respectent pas toujours la loi,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821512855,SitEmo,811,867,ce parti n’arrive pas à résoudre les problèmes du Brésil,Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821537258,Autre,1004,1011,préféré,,,,Amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821448612,SitEmo,920,988,en ont aussi assez que ses membres ne respectent pas toujours la loi,Designee,Colere,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Comment_s_est_passee_election,a1_1629821677135,Autre,1612,1665,ont cessé de parler à des amis qui ont voté Bolsonaro,,,,Indéterminée
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1621579834719,SitEmo,906,918,l’insécurité,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1621579834722,SitEmo,1044,1055,la violence,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1629822184903,Autre,195,346,"veut croire que l’homme qui a été élu président du Brésil fin octobre «ne pense pas les bêtises qu’il dit» sur les femmes, les Noirs et les homosexuels",,,,Envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1629826341897,SitEmo,484,537,"contre le Parti des travailleurs, qui a ruiné le pays",Suggeree,Colere,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1629826422554,Autre,1266,1273,le veut,,,,Envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1629826467772,SitEmo,1357,1380,les profs sont agressés,Suggeree,Colere,Peur,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1629826486030,SitEmo,1352,1356,même,Montree,Colere,Peur,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Murilo,a1_1629826500380,SitEmo,1289,1336,ai déjà été attaqué par des garçons très jeunes,Suggeree,Colere,Peur,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1621579834777,SitEmo,636,649,la répression,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1621579834779,SitEmo,1023,1048,choquantes sur les femmes,Designee,Surprise,Colere,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1621579834784,Autre,1450,1459,homophobe,,,,Haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827399464,Autre,1276,1284,racistes,,,,Haine
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827420504,Autre,1496,1510,aimer son fils,,,,Amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827427655,Autre,1542,1650,préférerait qu’il meure dans un accident de voiture plutôt que de savoir qu’il était en couple avec un homme,,,,Amour
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827439091,Autre,1830,1838,souhaite,,,,Envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827448844,Autre,1843,1867,protéger l’environnement,,,,Envie
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1621579834776,SitEmo,597,690,une vraie crainte qu’il réponde par de la répression à ceux qui ne sont pas d’accord avec lui,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827499208,SitEmo,501,521,n’étaient pas libres,Suggeree,Tristesse,Peur,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro,a1_1629827535248,SitEmo,532,548,étaient torturés,Suggeree,Peur,Tristesse,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_description,a1_1621579834690,SitEmo,205,213,inquiète,Designee,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_description,a1_1621579834693,SitEmo,354,368,exceptionnelle,Designee,Surprise,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_description,a1_1629821819415,SitEmo,142,166,sa victoire à l’élection,Suggeree,Joie,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_description,a1_1629821915748,SitEmo,292,331,il va gouverner le Brésil de façon dure,Suggeree,Peur,Aucune,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_description,a1_1621579834692,SitEmo,253,263,choquantes,Designee,Surprise,Peur,
PtitLibe,7-12_PtitLibe79-election_president_Bresil_description,a1_1621579834689,SitEmo,123,166,se sont réjouis de sa victoire à l’élection,Comportementale,Joie,Aucune,
